bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,lithium_flux m^-2sr^-1s^-1GV^-1,lithium_flux_error_statistical m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_independent m^-2sr^-1s^-1GV^-1,lithium_to_helium_ratio,lithium_to_helium_ratio_error_statistical,lithium_to_helium_ratio_error_time_dependent,lithium_to_helium_ratio_error_time_independent
2516,4.88,5.37,0.1434,0.0033,0.0004,0.003,0.006336,0.000145,3.1e-05,0.00015
2516,5.37,5.9,0.115,0.0027,0.0004,0.0025,0.00625,0.000146,3.1e-05,0.000151
2516,5.9,6.47,0.09241,0.00218,0.00032,0.00206,0.006171,0.000146,3.1e-05,0.000153
2516,6.47,7.09,0.07514,0.00177,0.00028,0.0017,0.006218,0.000147,3.3e-05,0.000157
2516,7.09,7.76,0.06429,0.00148,0.00026,0.00147,0.006593,0.000152,3.5e-05,0.000167
2516,7.76,8.48,0.05022,0.0012,0.00022,0.00115,0.006383,0.000153,3.6e-05,0.000162
2516,8.48,9.26,0.039,0.00099,0.00019,0.00089,0.006121,0.000155,3.7e-05,0.000156
2516,9.26,10.1,0.03237,0.00084,0.00017,0.00073,0.006313,0.000165,4e-05,0.00016
2516,10.1,11.0,0.02362,0.00068,0.00015,0.00053,0.00569,0.000165,4.1e-05,0.000143
2516,11.0,12.0,0.01984,0.00058,0.00012,0.00044,0.005954,0.000175,4.3e-05,0.000148
2516,12.0,13.0,0.0153,0.0005,9e-05,0.00033,0.005666,0.000186,3.9e-05,0.00014
2516,13.0,14.1,0.01161,0.00041,7e-05,0.00025,0.005274,0.000186,3.5e-05,0.000129
2516,14.1,15.3,0.009858,0.000351,5.6e-05,0.00021,0.005554,0.000198,3.7e-05,0.000135
2516,15.3,16.6,0.008286,0.000301,4.6e-05,0.000174,0.005782,0.00021,3.8e-05,0.000139
2516,16.6,18.0,0.005894,0.000236,3.2e-05,0.000123,0.005074,0.000204,3.3e-05,0.000122
2516,18.0,19.5,0.00507,0.000202,2.8e-05,0.000105,0.005387,0.000215,3.5e-05,0.000129
2516,19.5,21.1,0.003881,0.000163,2.1e-05,8e-05,0.005111,0.000214,3.3e-05,0.000122
2516,21.1,22.8,0.003447,0.000142,1.9e-05,7.1e-05,0.005588,0.000231,3.7e-05,0.000134
2516,22.8,24.7,0.002649,0.000113,1.5e-05,5.5e-05,0.005292,0.000227,3.5e-05,0.000127
2516,24.7,26.7,0.001971,9.2e-05,1.2e-05,4.1e-05,0.004845,0.000228,3.3e-05,0.000116
2516,26.7,28.8,0.001745,8.3e-05,1.1e-05,3.6e-05,0.005249,0.000251,3.6e-05,0.000126
2516,28.8,31.1,0.00129,6.8e-05,8e-06,2.7e-05,0.00474,0.000249,3.3e-05,0.000114
2516,31.1,33.5,0.0009498,5.65e-05,6e-06,1.96e-05,0.004294,0.000256,3.1e-05,0.000104
2516,33.5,36.1,0.000793,4.96e-05,5.2e-06,1.64e-05,0.004388,0.000275,3.2e-05,0.000106
2516,36.1,38.9,0.000558,4.01e-05,3.8e-06,1.16e-05,0.003794,0.000273,2.9e-05,9.2e-05
2516,38.9,41.9,0.0005178,3.73e-05,3.6e-06,1.08e-05,0.004287,0.000309,3.3e-05,0.000105
2516,41.9,45.1,0.0004014,3.18e-05,2.9e-06,8.4e-06,0.004039,0.00032,3.3e-05,9.9e-05
2516,45.1,48.5,0.0003405,2.84e-05,2.6e-06,7.2e-06,0.004214,0.000352,3.5e-05,0.000104
2516,48.5,52.2,0.0002913,2.52e-05,2.3e-06,6.2e-06,0.00437,0.000379,3.7e-05,0.000109
2516,52.2,56.1,0.0001874,1.97e-05,1.5e-06,4e-06,0.003423,0.00036,2.9e-05,8.6e-05
2516,56.1,60.3,0.000157,1.74e-05,1.2e-06,3.3e-06,0.003477,0.000385,2.9e-05,8.8e-05
2517,1.92,2.15,0.4052,0.0161,0.0031,0.0096,0.003833,0.000152,5e-05,0.000107
2517,2.15,2.4,0.3966,0.0141,0.0022,0.0083,0.004315,0.000153,4.5e-05,0.000106
2517,2.4,2.67,0.3731,0.012,0.0018,0.0077,0.004678,0.000151,4.7e-05,0.000111
2517,2.67,2.97,0.3528,0.0105,0.0013,0.0072,0.005155,0.000154,4.7e-05,0.00012
2517,2.97,3.29,0.3249,0.009,0.0011,0.0066,0.005566,0.000154,4.9e-05,0.000128
2517,3.29,3.64,0.2765,0.0074,0.0008,0.0056,0.005677,0.000152,4.8e-05,0.000131
2517,3.64,4.02,0.2314,0.0061,0.0006,0.0047,0.005719,0.000152,4.7e-05,0.000132
2517,4.02,4.43,0.2017,0.0051,0.0005,0.0041,0.006037,0.000153,4.9e-05,0.00014
2517,4.43,4.88,0.1624,0.0039,0.0005,0.0034,0.005922,0.000144,4.8e-05,0.000138
2517,4.88,5.37,0.139,0.0033,0.0004,0.0029,0.006194,0.000145,5.1e-05,0.000147
2517,5.37,5.9,0.1119,0.0027,0.0004,0.0024,0.006113,0.000145,5e-05,0.000148
2517,5.9,6.47,0.09225,0.00219,0.00033,0.00205,0.006179,0.000147,5.1e-05,0.000153
2517,6.47,7.09,0.07137,0.00173,0.00027,0.00162,0.005937,0.000144,4.9e-05,0.00015
2517,7.09,7.76,0.05916,0.00143,0.00023,0.00135,0.006082,0.000147,5.1e-05,0.000154
2517,7.76,8.48,0.04877,0.00119,0.00019,0.00112,0.006244,0.000153,5.2e-05,0.000159
2517,8.48,9.26,0.039,0.00099,0.00016,0.00089,0.006165,0.000157,5.2e-05,0.000157
2517,9.26,10.1,0.03081,0.00083,0.00014,0.0007,0.006038,0.000163,5.2e-05,0.000153
2517,10.1,11.0,0.025,0.00071,0.00012,0.00056,0.006058,0.000172,5.3e-05,0.000153
2517,11.0,12.0,0.02032,0.00059,0.0001,0.00045,0.006113,0.000179,5.4e-05,0.000152
2517,12.0,13.0,0.01634,0.00052,9e-05,0.00036,0.00606,0.000194,5.5e-05,0.000149
2517,13.0,14.1,0.01219,0.00042,7e-05,0.00026,0.005577,0.000193,5.1e-05,0.000136
2517,14.1,15.3,0.01024,0.00036,6e-05,0.00022,0.005769,0.000203,5.3e-05,0.00014
2517,15.3,16.6,0.0081,0.000299,4.8e-05,0.000171,0.005658,0.000209,5.3e-05,0.000136
2517,16.6,18.0,0.006207,0.000243,3.9e-05,0.00013,0.005368,0.000211,5.2e-05,0.000129
2517,18.0,19.5,0.004876,0.000199,2.9e-05,0.000101,0.005187,0.000212,4.9e-05,0.000124
2517,19.5,21.1,0.003762,0.000161,2.2e-05,7.8e-05,0.004956,0.000212,4.6e-05,0.000119
2517,21.1,22.8,0.003127,0.000136,1.8e-05,6.5e-05,0.005076,0.000221,4.7e-05,0.000121
2517,22.8,24.7,0.00262,0.000113,1.6e-05,5.4e-05,0.005227,0.000226,4.9e-05,0.000125
2517,24.7,26.7,0.002051,9.4e-05,1.2e-05,4.2e-05,0.005059,0.000234,4.8e-05,0.000121
2517,26.7,28.8,0.001494,7.7e-05,9e-06,3.1e-05,0.004535,0.000235,4.3e-05,0.000109
2517,28.8,31.1,0.00126,6.7e-05,8e-06,2.6e-05,0.004674,0.000249,4.5e-05,0.000113
2517,31.1,33.5,0.0009769,5.75e-05,6.2e-06,2.02e-05,0.004414,0.000261,4.3e-05,0.000107
2517,33.5,36.1,0.0008572,5.18e-05,5.6e-06,1.77e-05,0.004718,0.000286,4.6e-05,0.000114
2517,36.1,38.9,0.0006502,4.34e-05,4.4e-06,1.35e-05,0.004412,0.000295,4.4e-05,0.000107
2517,38.9,41.9,0.0005535,3.87e-05,3.9e-06,1.15e-05,0.004585,0.000321,4.6e-05,0.000112
2517,41.9,45.1,0.0004169,3.25e-05,3.1e-06,8.7e-06,0.004168,0.000326,4.3e-05,0.000103
2517,45.1,48.5,0.0003618,2.94e-05,2.7e-06,7.6e-06,0.004427,0.00036,4.7e-05,0.00011
2517,48.5,52.2,0.0002592,2.38e-05,2e-06,5.5e-06,0.003945,0.000364,4.2e-05,9.8e-05
2517,52.2,56.1,0.0002192,2.14e-05,1.7e-06,4.6e-06,0.004061,0.000397,4.3e-05,0.000102
2517,56.1,60.3,0.0001544,1.73e-05,1.2e-06,3.3e-06,0.003461,0.000388,3.7e-05,8.7e-05
2518,1.92,2.15,0.4072,0.0166,0.0031,0.0096,0.003839,0.000157,4.4e-05,0.000107
2518,2.15,2.4,0.3746,0.014,0.0013,0.0078,0.004056,0.000152,2.9e-05,9.9e-05
2518,2.4,2.67,0.3628,0.0122,0.0014,0.0075,0.004532,0.000152,3.2e-05,0.000107
2518,2.67,2.97,0.3416,0.0106,0.0012,0.007,0.004977,0.000155,3.2e-05,0.000116
2518,2.97,3.29,0.3221,0.0092,0.001,0.0066,0.005508,0.000157,3.3e-05,0.000127
2518,3.29,3.64,0.2955,0.0079,0.0008,0.006,0.006024,0.000161,3.3e-05,0.000139
2518,3.64,4.02,0.2478,0.0065,0.0006,0.0051,0.0061,0.000161,3.2e-05,0.000141
2518,4.02,4.43,0.2094,0.0053,0.0006,0.0043,0.006246,0.00016,3.3e-05,0.000145
2518,4.43,4.88,0.1698,0.0041,0.0006,0.0035,0.00617,0.00015,3.3e-05,0.000144
2518,4.88,5.37,0.1362,0.0033,0.0005,0.0029,0.006039,0.000147,3.3e-05,0.000143
2518,5.37,5.9,0.1146,0.0028,0.0005,0.0025,0.006242,0.00015,3.6e-05,0.000151
2518,5.9,6.47,0.09246,0.00224,0.00042,0.00206,0.006193,0.00015,3.7e-05,0.000154
2518,6.47,7.09,0.07104,0.00177,0.00032,0.00161,0.005914,0.000148,3.5e-05,0.000149
2518,7.09,7.76,0.06009,0.00147,0.00026,0.00137,0.006181,0.000151,3.6e-05,0.000157
2518,7.76,8.48,0.04679,0.00119,0.00021,0.00107,0.005998,0.000153,3.5e-05,0.000153
2518,8.48,9.26,0.03922,0.00101,0.00018,0.0009,0.00623,0.000161,3.7e-05,0.000159
2518,9.26,10.1,0.0304,0.00084,0.00015,0.00069,0.005928,0.000164,3.6e-05,0.00015
2518,10.1,11.0,0.02363,0.0007,0.00011,0.00053,0.005734,0.000171,3.5e-05,0.000144
2518,11.0,12.0,0.01956,0.00059,0.0001,0.00043,0.005872,0.000179,3.7e-05,0.000146
2518,12.0,13.0,0.01547,0.00052,8e-05,0.00034,0.005712,0.000191,3.6e-05,0.000141
2518,13.0,14.1,0.01212,0.00043,6e-05,0.00026,0.005528,0.000196,3.5e-05,0.000135
2518,14.1,15.3,0.009685,0.000357,5.1e-05,0.000206,0.005445,0.000201,3.5e-05,0.000132
2518,15.3,16.6,0.007501,0.000294,4e-05,0.000158,0.005226,0.000205,3.4e-05,0.000126
2518,16.6,18.0,0.006293,0.000251,3.4e-05,0.000131,0.005426,0.000217,3.5e-05,0.00013
2518,18.0,19.5,0.005248,0.000211,2.9e-05,0.000109,0.00557,0.000224,3.7e-05,0.000133
2518,19.5,21.1,0.003702,0.000163,2.1e-05,7.7e-05,0.004847,0.000214,3.2e-05,0.000116
2518,21.1,22.8,0.00298,0.000136,1.7e-05,6.1e-05,0.004814,0.00022,3.3e-05,0.000115
2518,22.8,24.7,0.002375,0.00011,1.4e-05,4.9e-05,0.004704,0.000219,3.2e-05,0.000113
2518,24.7,26.7,0.002076,9.7e-05,1.2e-05,4.3e-05,0.005098,0.000239,3.6e-05,0.000122
2518,26.7,28.8,0.001576,8.1e-05,1e-05,3.3e-05,0.004733,0.000244,3.4e-05,0.000114
2518,28.8,31.1,0.001308,7e-05,8e-06,2.7e-05,0.004835,0.000258,3.5e-05,0.000116
2518,31.1,33.5,0.001075,6.1e-05,7e-06,2.2e-05,0.00482,0.000276,3.5e-05,0.000116
2518,33.5,36.1,0.00081,5.11e-05,5.3e-06,1.68e-05,0.004447,0.000281,3.3e-05,0.000108
2518,36.1,38.9,0.0006573,4.44e-05,4.4e-06,1.36e-05,0.004449,0.000301,3.4e-05,0.000108
2518,38.9,41.9,0.0005528,3.93e-05,3.9e-06,1.15e-05,0.004561,0.000325,3.6e-05,0.000112
2518,41.9,45.1,0.0004641,3.49e-05,3.4e-06,9.7e-06,0.004686,0.000353,3.8e-05,0.000115
2518,45.1,48.5,0.0003304,2.85e-05,2.5e-06,7e-06,0.00402,0.000348,3.4e-05,0.0001
2518,48.5,52.2,0.0002391,2.33e-05,1.9e-06,5.1e-06,0.003583,0.00035,3.1e-05,8.9e-05
2518,52.2,56.1,0.000214,2.15e-05,1.7e-06,4.5e-06,0.003926,0.000394,3.4e-05,9.9e-05
2518,56.1,60.3,0.0001343,1.64e-05,1e-06,2.8e-06,0.003021,0.000369,2.6e-05,7.6e-05
2519,1.92,2.15,0.3748,0.0167,0.0027,0.0088,0.003546,0.000158,3.8e-05,9.9e-05
2519,2.15,2.4,0.3832,0.0148,0.0013,0.008,0.004141,0.00016,2.9e-05,0.000102
2519,2.4,2.67,0.3574,0.0126,0.0011,0.0074,0.004469,0.000158,2.9e-05,0.000106
2519,2.67,2.97,0.3463,0.0111,0.0011,0.0071,0.005051,0.000163,3e-05,0.000117
2519,2.97,3.29,0.3109,0.0093,0.0009,0.0063,0.005326,0.00016,2.9e-05,0.000123
2519,3.29,3.64,0.2716,0.0078,0.0006,0.0055,0.005545,0.00016,2.8e-05,0.000128
2519,3.64,4.02,0.2398,0.0067,0.0005,0.0049,0.005906,0.000164,2.8e-05,0.000137
2519,4.02,4.43,0.1948,0.0053,0.0005,0.004,0.005832,0.00016,2.7e-05,0.000135
2519,4.43,4.88,0.1674,0.0042,0.0005,0.0035,0.006062,0.000153,2.8e-05,0.000142
2519,4.88,5.37,0.1359,0.0034,0.0004,0.0029,0.006037,0.000151,2.8e-05,0.000143
2519,5.37,5.9,0.1117,0.0028,0.0004,0.0024,0.006072,0.000152,2.9e-05,0.000147
2519,5.9,6.47,0.09264,0.00231,0.00033,0.00206,0.006201,0.000155,3e-05,0.000154
2519,6.47,7.09,0.07149,0.00182,0.00027,0.00162,0.005903,0.000151,2.9e-05,0.000149
2519,7.09,7.76,0.0588,0.00149,0.00023,0.00134,0.006015,0.000153,3e-05,0.000153
2519,7.76,8.48,0.04928,0.00126,0.0002,0.00113,0.00624,0.000159,3.2e-05,0.000159
2519,8.48,9.26,0.04015,0.00106,0.00017,0.00092,0.006286,0.000166,3.3e-05,0.00016
2519,9.26,10.1,0.0299,0.00086,0.00014,0.00068,0.005818,0.000167,3.2e-05,0.000147
2519,10.1,11.0,0.02339,0.00072,0.00012,0.00053,0.005629,0.000173,3.3e-05,0.000142
2519,11.0,12.0,0.01921,0.0006,0.00011,0.00043,0.005738,0.000181,3.6e-05,0.000143
2519,12.0,13.0,0.01549,0.00053,8e-05,0.00034,0.005708,0.000196,3.5e-05,0.000141
2519,13.0,14.1,0.01214,0.00044,6e-05,0.00026,0.005518,0.0002,3.4e-05,0.000135
2519,14.1,15.3,0.01035,0.00038,5e-05,0.00022,0.005801,0.000213,3.5e-05,0.000141
2519,15.3,16.6,0.008496,0.00032,4.5e-05,0.000179,0.005861,0.000221,3.6e-05,0.000141
2519,16.6,18.0,0.00616,0.000253,3.3e-05,0.000129,0.00527,0.000217,3.3e-05,0.000127
2519,18.0,19.5,0.005111,0.000212,2.8e-05,0.000106,0.005423,0.000225,3.4e-05,0.00013
2519,19.5,21.1,0.003682,0.000166,2e-05,7.6e-05,0.004799,0.000216,3e-05,0.000115
2519,21.1,22.8,0.003151,0.000142,1.8e-05,6.5e-05,0.005071,0.00023,3.3e-05,0.000121
2519,22.8,24.7,0.00249,0.000115,1.4e-05,5.1e-05,0.004944,0.000229,3.2e-05,0.000118
2519,24.7,26.7,0.001883,9.5e-05,1.1e-05,3.9e-05,0.004579,0.000231,3.1e-05,0.00011
2519,26.7,28.8,0.00159,8.4e-05,1e-05,3.3e-05,0.004744,0.00025,3.2e-05,0.000114
2519,28.8,31.1,0.001371,7.3e-05,9e-06,2.8e-05,0.005019,0.000269,3.5e-05,0.000121
2519,31.1,33.5,0.0009723,6.03e-05,6.2e-06,2.01e-05,0.004361,0.000271,3.1e-05,0.000105
2519,33.5,36.1,0.0008417,5.39e-05,5.5e-06,1.74e-05,0.004617,0.000296,3.3e-05,0.000112
2519,36.1,38.9,0.0007274,4.83e-05,4.9e-06,1.51e-05,0.004865,0.000324,3.6e-05,0.000118
2519,38.9,41.9,0.0004503,3.67e-05,3.2e-06,9.4e-06,0.003732,0.000305,2.9e-05,9.1e-05
2519,41.9,45.1,0.0003261,3.02e-05,2.4e-06,6.8e-06,0.003267,0.000303,2.6e-05,8e-05
2519,45.1,48.5,0.0002912,2.77e-05,2.2e-06,6.1e-06,0.003579,0.000341,2.9e-05,8.9e-05
2519,48.5,52.2,0.0002366,2.39e-05,1.8e-06,5e-06,0.003591,0.000364,3e-05,9e-05
2519,52.2,56.1,0.0002466,2.38e-05,1.9e-06,5.2e-06,0.00449,0.000435,3.8e-05,0.000113
2519,56.1,60.3,0.000185,1.99e-05,1.4e-06,3.9e-06,0.004129,0.000444,3.4e-05,0.000104
2520,1.92,2.15,0.4055,0.0164,0.0029,0.0096,0.003831,0.000156,4.3e-05,0.000107
2520,2.15,2.4,0.3735,0.0139,0.0013,0.0078,0.004056,0.000151,3.1e-05,9.9e-05
2520,2.4,2.67,0.3963,0.0126,0.0016,0.0082,0.005014,0.00016,3.8e-05,0.000119
2520,2.67,2.97,0.3441,0.0105,0.0015,0.007,0.005032,0.000154,3.7e-05,0.000117
2520,2.97,3.29,0.3198,0.009,0.0013,0.0065,0.005496,0.000155,3.8e-05,0.000127
2520,3.29,3.64,0.2658,0.0073,0.001,0.0054,0.005435,0.00015,3.7e-05,0.000125
2520,3.64,4.02,0.2335,0.0062,0.0007,0.0048,0.005777,0.000154,3.5e-05,0.000134
2520,4.02,4.43,0.1973,0.0051,0.0005,0.0041,0.005872,0.000151,3.4e-05,0.000136
2520,4.43,4.88,0.1643,0.004,0.0005,0.0034,0.005957,0.000144,3.5e-05,0.000139
2520,4.88,5.37,0.1358,0.0032,0.0004,0.0029,0.006025,0.000143,3.5e-05,0.000143
2520,5.37,5.9,0.1111,0.0027,0.0004,0.0024,0.006061,0.000145,3.5e-05,0.000147
2520,5.9,6.47,0.09099,0.00218,0.00032,0.00202,0.006092,0.000146,3.6e-05,0.000151
2520,6.47,7.09,0.07625,0.00179,0.00028,0.00173,0.006336,0.000149,3.8e-05,0.00016
2520,7.09,7.76,0.061,0.00145,0.00025,0.00139,0.006262,0.000149,3.8e-05,0.000159
2520,7.76,8.48,0.04951,0.0012,0.00021,0.00113,0.006318,0.000153,3.9e-05,0.000161
2520,8.48,9.26,0.0394,0.001,0.0002,0.0009,0.006199,0.000157,4.2e-05,0.000158
2520,9.26,10.1,0.02873,0.0008,0.00017,0.00065,0.005608,0.000156,4.2e-05,0.000142
2520,10.1,11.0,0.02454,0.0007,0.00015,0.00055,0.005932,0.000169,4.5e-05,0.000149
2520,11.0,12.0,0.01958,0.00058,0.00011,0.00043,0.005867,0.000174,4.2e-05,0.000146
2520,12.0,13.0,0.01509,0.0005,8e-05,0.00033,0.005592,0.000185,3.9e-05,0.000138
2520,13.0,14.1,0.01223,0.00042,6e-05,0.00026,0.005568,0.000192,3.9e-05,0.000136
2520,14.1,15.3,0.009742,0.000349,5.2e-05,0.000207,0.005455,0.000196,3.8e-05,0.000132
2520,15.3,16.6,0.008409,0.000303,4.5e-05,0.000177,0.005861,0.000212,4.1e-05,0.000141
2520,16.6,18.0,0.005772,0.000233,3.1e-05,0.000121,0.004951,0.0002,3.5e-05,0.000119
2520,18.0,19.5,0.005179,0.000203,2.8e-05,0.000107,0.005523,0.000217,3.9e-05,0.000132
2520,19.5,21.1,0.003913,0.000163,2.2e-05,8.1e-05,0.005138,0.000214,3.7e-05,0.000123
2520,21.1,22.8,0.003248,0.000138,1.8e-05,6.7e-05,0.005241,0.000223,3.8e-05,0.000125
2520,22.8,24.7,0.00245,0.000109,1.4e-05,5.1e-05,0.004851,0.000216,3.6e-05,0.000116
2520,24.7,26.7,0.002067,9.5e-05,1.2e-05,4.3e-05,0.005049,0.000231,3.8e-05,0.000121
2520,26.7,28.8,0.001633,8.1e-05,1e-05,3.4e-05,0.004886,0.000242,3.7e-05,0.000118
2520,28.8,31.1,0.001216,6.6e-05,8e-06,2.5e-05,0.004426,0.00024,3.4e-05,0.000107
2520,31.1,33.5,0.0009021,5.52e-05,5.7e-06,1.86e-05,0.004054,0.000249,3.2e-05,9.8e-05
2520,33.5,36.1,0.0007486,4.83e-05,4.9e-06,1.55e-05,0.004099,0.000265,3.2e-05,9.9e-05
2520,36.1,38.9,0.0006234,4.25e-05,4.2e-06,1.29e-05,0.00421,0.000288,3.4e-05,0.000102
2520,38.9,41.9,0.000489,3.63e-05,3.4e-06,1.02e-05,0.004031,0.0003,3.4e-05,9.9e-05
2520,41.9,45.1,0.0004681,3.44e-05,3.4e-06,9.8e-06,0.004687,0.000346,4e-05,0.000115
2520,45.1,48.5,0.0002958,2.65e-05,2.2e-06,6.2e-06,0.003655,0.000329,3.2e-05,9.1e-05
2520,48.5,52.2,0.0002459,2.32e-05,1.9e-06,5.2e-06,0.003689,0.000349,3.3e-05,9.2e-05
2520,52.2,56.1,0.0001803,1.94e-05,1.4e-06,3.8e-06,0.003313,0.000356,3e-05,8.3e-05
2520,56.1,60.3,0.0001485,1.69e-05,1.1e-06,3.1e-06,0.003313,0.000378,3e-05,8.4e-05
2521,1.92,2.15,0.4203,0.0165,0.0035,0.0099,0.003892,0.000153,4.6e-05,0.000109
2521,2.15,2.4,0.3928,0.0141,0.0019,0.0082,0.004167,0.000149,3.3e-05,0.000102
2521,2.4,2.67,0.3931,0.0124,0.0018,0.0081,0.004835,0.000152,3.6e-05,0.000115
2521,2.67,2.97,0.3424,0.0103,0.0013,0.007,0.004902,0.000148,3.2e-05,0.000114
2521,2.97,3.29,0.3169,0.0088,0.001,0.0064,0.00532,0.000148,3.1e-05,0.000123
2521,3.29,3.64,0.2732,0.0073,0.0007,0.0056,0.005502,0.000148,3e-05,0.000127
2521,3.64,4.02,0.2436,0.0063,0.0006,0.005,0.005909,0.000153,3e-05,0.000137
