begin date YYYY-MM-DD,end date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,D_flux m^-2sr^-1s^-1GV^-1,D_flux_error_statistical m^-2sr^-1s^-1GV^-1,D_flux_error_timedependent m^-2sr^-1s^-1GV^-1,D_flux_error_systematic m^-2sr^-1s^-1GV^-1,3He_flux m^-2sr^-1s^-1GV^-1,3He_flux_error_statistical m^-2sr^-1s^-1GV^-1,3He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,3He_flux_error_systematic m^-2sr^-1s^-1GV^-1,4He_flux m^-2sr^-1s^-1GV^-1,4He_flux_error_statistical m^-2sr^-1s^-1GV^-1,4He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,4He_flux_error_systematic m^-2sr^-1s^-1GV^-1,D_to_4He_ratio,D_to_4He_ratio_error_statistical,D_to_4He_ratio_error_timedependent,D_to_4He_ratio_error_systematic,3He_to_4He_ratio,3He_to_4He_ratio_error_statistical,3He_to_4He_ratio_error_timedependent,3He_to_4He_ratio_error_systematic
2012-07-20,2012-11-04,8.48,9.26,0.8201,0.007,0.009,0.0249,0.6066,0.0053,0.0067,0.0124,5.191,0.018,0.057,0.06,0.158,0.0015,0.0025,0.0053,0.1169,0.0011,0.0018,0.0026
2012-07-20,2012-11-04,9.26,10.1,0.653,0.005,0.0046,0.0196,0.4929,0.0045,0.0054,0.0105,4.255,0.014,0.047,0.053,0.1534,0.0013,0.002,0.0051,0.1158,0.0011,0.0018,0.0027
2012-07-20,2012-11-04,10.1,11.0,0.5406,0.0041,0.0045,0.0155,0.394,0.0037,0.0043,0.0085,3.48,0.012,0.038,0.048,0.1554,0.0013,0.0021,0.0051,0.1132,0.0011,0.0018,0.0027
2012-07-20,2012-11-04,11.0,12.0,0.4351,0.0034,0.0037,0.0125,0.3087,0.0032,0.0034,0.0065,2.834,0.01,0.031,0.042,0.1535,0.0013,0.0021,0.0051,0.1089,0.0012,0.0017,0.0026
2012-07-20,2012-11-04,12.0,13.0,0.3512,0.0029,0.002,0.0101,0.2488,0.0027,0.0027,0.0051,2.322,0.009,0.026,0.035,0.1513,0.0014,0.0019,0.005,0.1071,0.0012,0.0017,0.0025
2012-07-20,2012-11-04,13.0,14.1,0.2854,0.0025,0.0017,0.0082,0.2015,0.0023,0.0022,0.0042,1.909,0.008,0.021,0.028,0.1495,0.0014,0.0019,0.005,0.1056,0.0013,0.0016,0.0024
2012-07-20,2012-11-04,14.1,15.3,0.231,0.0021,0.0015,0.0066,0.1623,0.002,0.0018,0.0036,1.565,0.007,0.017,0.022,0.1476,0.0015,0.0019,0.0048,0.1037,0.0014,0.0016,0.0023
2012-07-20,2012-11-04,15.3,16.6,0.1866,0.0015,0.001,0.0053,0.1311,0.0018,0.0014,0.003,1.286,0.006,0.014,0.017,0.1451,0.0014,0.0018,0.0047,0.1019,0.0014,0.0016,0.0021
2012-07-20,2012-11-04,16.6,18.0,0.1504,0.0012,0.0011,0.0043,0.1061,0.0015,0.0012,0.0024,1.055,0.005,0.012,0.012,0.1426,0.0014,0.0019,0.0045,0.1005,0.0015,0.0016,0.0021
2012-07-20,2012-11-04,18.0,19.5,0.1215,0.0011,0.0009,0.0034,0.08601,0.00131,0.00095,0.00241,0.8661,0.0044,0.0095,0.008,0.1403,0.0014,0.0019,0.0043,0.09931,0.00159,0.00154,0.00211
2012-07-20,2012-11-04,19.5,21.1,0.09818,0.00092,0.00082,0.00272,0.06965,0.00113,0.00077,0.00224,0.7093,0.0039,0.0078,0.0033,0.1384,0.0015,0.0019,0.004,0.09819,0.00168,0.00153,0.00253
2012-11-05,2013-02-20,1.92,2.15,8.675,0.074,0.019,0.349,7.584,0.086,0.083,0.098,48.89,0.19,0.54,0.76,0.1774,0.0017,0.002,0.0074,0.1551,0.0019,0.0024,0.003
2012-11-05,2013-02-20,2.15,2.4,7.674,0.069,0.042,0.301,7.511,0.079,0.083,0.103,47.1,0.17,0.52,0.72,0.1629,0.0016,0.002,0.006,0.1595,0.0018,0.0025,0.0031
2012-11-05,2013-02-20,2.4,2.67,7.034,0.095,0.052,0.266,7.025,0.075,0.077,0.14,43.93,0.16,0.48,0.65,0.1601,0.0022,0.0021,0.0061,0.1599,0.0018,0.0025,0.0032
2012-11-05,2013-02-20,2.67,2.97,6.424,0.124,0.036,0.23,6.35,0.077,0.07,0.143,40.27,0.14,0.44,0.57,0.1595,0.0031,0.002,0.0059,0.1577,0.002,0.0025,0.0034
2012-11-05,2013-02-20,2.97,3.29,5.407,0.147,0.043,0.198,5.472,0.086,0.06,0.139,36.16,0.13,0.4,0.51,0.1495,0.0041,0.002,0.0056,0.1513,0.0024,0.0024,0.0036
2012-11-05,2013-02-20,3.29,3.64,4.92,0.106,0.054,0.201,4.684,0.094,0.052,0.124,31.83,0.13,0.35,0.49,0.1546,0.0034,0.0024,0.0066,0.1472,0.003,0.0023,0.0036
2012-11-05,2013-02-20,3.64,4.02,4.438,0.085,0.049,0.198,3.958,0.094,0.044,0.106,27.54,0.14,0.3,0.43,0.1611,0.0032,0.0025,0.0073,0.1437,0.0035,0.0022,0.0035
2012-11-05,2013-02-20,4.02,4.43,3.895,0.071,0.043,0.172,3.307,0.085,0.036,0.088,23.49,0.15,0.26,0.38,0.1658,0.0032,0.0026,0.0073,0.1408,0.0037,0.0022,0.0035
2012-11-05,2013-02-20,4.43,4.88,3.331,0.061,0.037,0.148,2.757,0.063,0.03,0.07,19.85,0.16,0.22,0.32,0.1678,0.0034,0.0026,0.0073,0.1389,0.0034,0.0022,0.0034
2012-11-05,2013-02-20,4.88,5.37,2.799,0.054,0.031,0.126,2.257,0.035,0.025,0.052,16.57,0.16,0.18,0.26,0.1689,0.0037,0.0026,0.0074,0.1362,0.0025,0.0021,0.003
2012-11-05,2013-02-20,5.37,5.9,2.309,0.038,0.025,0.104,1.813,0.018,0.02,0.032,13.77,0.14,0.15,0.21,0.1677,0.0033,0.0026,0.0075,0.1317,0.0019,0.002,0.0023
2012-11-05,2013-02-20,5.9,6.47,1.862,0.031,0.02,0.083,1.484,0.012,0.016,0.023,11.37,0.1,0.13,0.16,0.1638,0.0031,0.0025,0.0074,0.1305,0.0016,0.002,0.002
2012-11-05,2013-02-20,6.47,7.09,1.497,0.023,0.016,0.06,1.201,0.009,0.013,0.018,9.355,0.061,0.103,0.122,0.1601,0.0027,0.0025,0.0065,0.1283,0.0013,0.002,0.002
2012-11-05,2013-02-20,7.09,7.76,1.306,0.015,0.014,0.047,0.962,0.0074,0.0106,0.0162,7.919,0.034,0.087,0.092,0.165,0.002,0.0026,0.0059,0.1215,0.0011,0.0019,0.002
2012-11-05,2013-02-20,7.76,8.48,1.06,0.01,0.012,0.034,0.7902,0.0062,0.0087,0.0152,6.502,0.023,0.072,0.075,0.1631,0.0016,0.0025,0.0052,0.1215,0.001,0.0019,0.0022
2012-11-05,2013-02-20,8.48,9.26,0.8627,0.007,0.0081,0.0262,0.6343,0.0052,0.007,0.013,5.33,0.017,0.059,0.062,0.1619,0.0014,0.0023,0.005,0.119,0.001,0.0019,0.0024
2012-11-05,2013-02-20,9.26,10.1,0.6839,0.005,0.0039,0.0205,0.5066,0.0044,0.0056,0.0108,4.358,0.014,0.048,0.055,0.1569,0.0013,0.0019,0.0049,0.1163,0.0011,0.0018,0.0026
2012-11-05,2013-02-20,10.1,11.0,0.5595,0.0042,0.0021,0.016,0.3991,0.0037,0.0044,0.0086,3.554,0.012,0.039,0.049,0.1574,0.0013,0.0018,0.0049,0.1123,0.0011,0.0017,0.0026
2012-11-05,2013-02-20,11.0,12.0,0.4501,0.0034,0.0021,0.0129,0.3186,0.0032,0.0035,0.0067,2.891,0.01,0.032,0.043,0.1557,0.0013,0.0019,0.0049,0.1102,0.0012,0.0017,0.0025
2012-11-05,2013-02-20,12.0,13.0,0.3633,0.0029,0.002,0.0104,0.255,0.0027,0.0028,0.0053,2.368,0.009,0.026,0.035,0.1535,0.0013,0.0019,0.0049,0.1077,0.0012,0.0017,0.0024
2012-11-05,2013-02-20,13.0,14.1,0.2952,0.0025,0.0023,0.0085,0.2045,0.0023,0.0022,0.0043,1.948,0.008,0.021,0.028,0.1516,0.0014,0.002,0.0048,0.105,0.0013,0.0016,0.0023
2012-11-05,2013-02-20,14.1,15.3,0.239,0.0021,0.0017,0.0068,0.165,0.002,0.0018,0.0036,1.596,0.007,0.018,0.022,0.1497,0.0015,0.002,0.0047,0.1034,0.0013,0.0016,0.0023
2012-11-05,2013-02-20,15.3,16.6,0.193,0.0015,0.001,0.0055,0.1335,0.0017,0.0015,0.003,1.309,0.006,0.014,0.017,0.1475,0.0013,0.0018,0.0045,0.102,0.0014,0.0016,0.0024
2012-11-05,2013-02-20,16.6,18.0,0.1556,0.0012,0.0013,0.0044,0.1072,0.0015,0.0012,0.0024,1.072,0.005,0.012,0.013,0.1452,0.0014,0.002,0.0044,0.1001,0.0015,0.0016,0.0022
2012-11-05,2013-02-20,18.0,19.5,0.1256,0.0011,0.0012,0.0036,0.08641,0.00127,0.00095,0.00243,0.8786,0.0045,0.0097,0.0081,0.143,0.0014,0.0021,0.0042,0.09835,0.00153,0.00153,0.00397
2012-11-05,2013-02-20,19.5,21.1,0.1015,0.0009,0.0008,0.0028,0.06987,0.0011,0.00077,0.00225,0.7183,0.0039,0.0079,0.0034,0.1413,0.0015,0.0019,0.0039,0.09728,0.00161,0.00151,0.00392
2013-02-21,2013-06-08,1.92,2.15,8.743,0.067,0.018,0.352,7.255,0.079,0.08,0.094,47.18,0.17,0.52,0.73,0.1853,0.0016,0.0021,0.0072,0.1538,0.0018,0.0024,0.0028
2013-02-21,2013-06-08,2.15,2.4,7.803,0.064,0.03,0.306,7.215,0.072,0.079,0.099,45.33,0.16,0.5,0.69,0.1721,0.0015,0.002,0.0071,0.1592,0.0017,0.0025,0.0029
2013-02-21,2013-06-08,2.4,2.67,7.167,0.09,0.051,0.271,6.692,0.069,0.074,0.133,42.31,0.14,0.47,0.63,0.1694,0.0022,0.0022,0.0073,0.1582,0.0017,0.0025,0.003
2013-02-21,2013-06-08,2.67,2.97,6.554,0.116,0.041,0.235,6.022,0.071,0.066,0.135,38.69,0.13,0.43,0.55,0.1694,0.0031,0.0021,0.0068,0.1556,0.0019,0.0024,0.0033
2013-02-21,2013-06-08,2.97,3.29,5.507,0.137,0.041,0.202,5.212,0.08,0.057,0.132,34.67,0.12,0.38,0.49,0.1589,0.004,0.0021,0.006,0.1503,0.0024,0.0023,0.0035
2013-02-21,2013-06-08,3.29,3.64,4.994,0.098,0.055,0.204,4.474,0.087,0.049,0.118,30.57,0.12,0.34,0.47,0.1634,0.0033,0.0025,0.0061,0.1464,0.0029,0.0023,0.0035
2013-02-21,2013-06-08,3.64,4.02,4.389,0.079,0.048,0.196,3.793,0.088,0.042,0.101,26.52,0.13,0.29,0.42,0.1655,0.0031,0.0026,0.0069,0.143,0.0034,0.0022,0.0035
2013-02-21,2013-06-08,4.02,4.43,3.771,0.067,0.041,0.167,3.21,0.08,0.035,0.085,22.69,0.14,0.25,0.37,0.1662,0.0031,0.0026,0.007,0.1415,0.0036,0.0022,0.0035
2013-02-21,2013-06-08,4.43,4.88,3.16,0.059,0.035,0.14,2.685,0.059,0.03,0.068,19.25,0.15,0.21,0.31,0.1642,0.0033,0.0026,0.0071,0.1395,0.0033,0.0022,0.0034
2013-02-21,2013-06-08,4.88,5.37,2.667,0.053,0.029,0.12,2.192,0.033,0.024,0.051,16.11,0.15,0.18,0.26,0.1655,0.0036,0.0026,0.0073,0.1361,0.0024,0.0021,0.0031
2013-02-21,2013-06-08,5.37,5.9,2.254,0.037,0.025,0.102,1.745,0.018,0.019,0.031,13.42,0.13,0.15,0.2,0.168,0.0033,0.0026,0.0075,0.1301,0.0019,0.002,0.0024
2013-02-21,2013-06-08,5.9,6.47,1.848,0.03,0.02,0.083,1.432,0.012,0.016,0.023,11.08,0.1,0.12,0.16,0.1668,0.0031,0.0026,0.0073,0.1292,0.0016,0.002,0.0021
2013-02-21,2013-06-08,6.47,7.09,1.478,0.022,0.016,0.06,1.154,0.009,0.013,0.018,9.116,0.059,0.1,0.119,0.1621,0.0026,0.0025,0.0063,0.1266,0.0013,0.002,0.0021
2013-02-21,2013-06-08,7.09,7.76,1.261,0.014,0.014,0.045,0.92,0.0073,0.0101,0.0155,7.709,0.034,0.085,0.09,0.1636,0.002,0.0025,0.0058,0.1193,0.0011,0.0019,0.0022
2013-02-21,2013-06-08,7.76,8.48,1.017,0.009,0.011,0.032,0.7469,0.0061,0.0082,0.0143,6.33,0.022,0.07,0.073,0.1606,0.0016,0.0025,0.0052,0.118,0.0011,0.0018,0.0024
2013-02-21,2013-06-08,8.48,9.26,0.8329,0.0069,0.0092,0.0253,0.5907,0.0052,0.0065,0.0121,5.189,0.017,0.057,0.06,0.1605,0.0014,0.0025,0.005,0.1138,0.0011,0.0018,0.0025
2013-02-21,2013-06-08,9.26,10.1,0.665,0.005,0.0065,0.02,0.4733,0.0044,0.0052,0.0101,4.247,0.014,0.047,0.053,0.1566,0.0013,0.0023,0.005,0.1114,0.0011,0.0017,0.0026
2013-02-21,2013-06-08,10.1,11.0,0.5479,0.0042,0.0031,0.0157,0.3804,0.0037,0.0042,0.0082,3.469,0.012,0.038,0.048,0.1579,0.0013,0.0019,0.005,0.1096,0.0011,0.0017,0.0026
2013-02-21,2013-06-08,11.0,12.0,0.441,0.0034,0.0014,0.0126,0.3054,0.0031,0.0034,0.0064,2.825,0.01,0.031,0.042,0.1561,0.0013,0.0018,0.005,0.1081,0.0012,0.0017,0.0026
2013-02-21,2013-06-08,12.0,13.0,0.3562,0.0029,0.001,0.0102,0.2441,0.0027,0.0027,0.005,2.313,0.009,0.025,0.035,0.154,0.0014,0.0017,0.005,0.1055,0.0012,0.0016,0.0025
2013-02-21,2013-06-08,13.0,14.1,0.2896,0.0025,0.0013,0.0083,0.1966,0.0023,0.0022,0.0041,1.902,0.008,0.021,0.028,0.1523,0.0014,0.0018,0.0049,0.1034,0.0013,0.0016,0.0024
2013-02-21,2013-06-08,14.1,15.3,0.2347,0.0021,0.0016,0.0067,0.158,0.002,0.0017,0.0035,1.561,0.007,0.017,0.022,0.1503,0.0015,0.0019,0.0048,0.1012,0.0013,0.0016,0.0023
2013-02-21,2013-06-08,15.3,16.6,0.1897,0.0015,0.0011,0.0054,0.127,0.0017,0.0014,0.0029,1.284,0.006,0.014,0.017,0.1477,0.0014,0.0018,0.0046,0.0989,0.0014,0.00154,0.0021
2013-02-21,2013-06-08,16.6,18.0,0.153,0.0013,0.0009,0.0044,0.1014,0.0015,0.0011,0.0023,1.055,0.005,0.012,0.012,0.145,0.0014,0.0018,0.0045,0.09604,0.00146,0.00149,0.00202
2013-02-21,2013-06-08,18.0,19.5,0.1236,0.0011,0.0006,0.0035,0.0808,0.00127,0.00089,0.00227,0.8673,0.0044,0.0095,0.008,0.1425,0.0014,0.0017,0.0043,0.09316,0.00154,0.00145,0.00211
2013-02-21,2013-06-08,19.5,21.1,0.09986,0.00093,0.00035,0.00276,0.06493,0.0011,0.00071,0.00209,0.7103,0.0039,0.0078,0.0034,0.1406,0.0015,0.0016,0.0039,0.09142,0.00162,0.00142,0.00285
2013-06-09,2013-09-24,1.92,2.15,7.522,0.066,0.053,0.302,6.374,0.08,0.07,0.082,40.36,0.17,0.44,0.63,0.1864,0.0018,0.0024,0.0075,0.1579,0.0021,0.0025,0.0032
2013-06-09,2013-09-24,2.15,2.4,6.908,0.064,0.036,0.271,6.362,0.074,0.07,0.087,39.44,0.16,0.43,0.6,0.1751,0.0018,0.0021,0.0063,0.1613,0.002,0.0025,0.0033
2013-06-09,2013-09-24,2.4,2.67,6.399,0.09,0.021,0.242,5.964,0.071,0.066,0.119,37.4,0.15,0.41,0.55,0.1711,0.0025,0.002,0.0064,0.1594,0.002,0.0025,0.0035
2013-06-09,2013-09-24,2.67,2.97,5.875,0.118,0.022,0.21,5.38,0.074,0.059,0.121,34.76,0.13,0.38,0.5,0.169,0.0035,0.002,0.0063,0.1548,0.0022,0.0024,0.0038
2013-06-09,2013-09-24,2.97,3.29,4.952,0.141,0.036,0.182,4.735,0.082,0.052,0.12,31.62,0.13,0.35,0.45,0.1566,0.0045,0.0021,0.006,0.1497,0.0026,0.0023,0.004
2013-06-09,2013-09-24,3.29,3.64,4.407,0.103,0.048,0.18,4.082,0.088,0.045,0.108,28.24,0.12,0.31,0.44,0.156,0.0037,0.0024,0.0071,0.1445,0.0032,0.0022,0.004
2013-06-09,2013-09-24,3.64,4.02,3.956,0.083,0.044,0.177,3.498,0.09,0.038,0.093,24.69,0.13,0.27,0.39,0.1602,0.0035,0.0025,0.008,0.1417,0.0037,0.0022,0.0039
2013-06-09,2013-09-24,4.02,4.43,3.472,0.07,0.038,0.153,3.008,0.081,0.033,0.08,21.24,0.15,0.23,0.34,0.1635,0.0035,0.0025,0.008,0.1416,0.0039,0.0022,0.0039
2013-06-09,2013-09-24,4.43,4.88,2.972,0.061,0.033,0.132,2.532,0.06,0.028,0.064,18.11,0.16,0.2,0.29,0.164,0.0037,0.0026,0.0081,0.1398,0.0036,0.0022,0.0037
2013-06-09,2013-09-24,4.88,5.37,2.548,0.055,0.028,0.115,2.086,0.034,0.023,0.048,15.27,0.15,0.17,0.24,0.1668,0.004,0.0026,0.0083,0.1366,0.0026,0.0021,0.0033
2013-06-09,2013-09-24,5.37,5.9,2.174,0.039,0.024,0.098,1.698,0.018,0.019,0.03,12.81,0.14,0.14,0.19,0.1698,0.0035,0.0026,0.0083,0.1326,0.002,0.0021,0.0025
2013-06-09,2013-09-24,5.9,6.47,1.785,0.031,0.02,0.08,1.376,0.012,0.015,0.022,10.67,0.1,0.12,0.15,0.1672,0.0033,0.0026,0.008,0.1289,0.0017,0.002,0.0022
2013-06-09,2013-09-24,6.47,7.09,1.416,0.023,0.016,0.057,1.129,0.009,0.012,0.017,8.863,0.06,0.097,0.115,0.1598,0.0028,0.0025,0.007,0.1274,0.0014,0.002,0.0022
2013-06-09,2013-09-24,7.09,7.76,1.202,0.015,0.013,0.043,0.908,0.0077,0.01,0.0153,7.569,0.034,0.083,0.088,0.1588,0.0021,0.0025,0.0062,0.12,0.0012,0.0019,0.0023
2013-06-09,2013-09-24,7.76,8.48,0.9761,0.0098,0.0107,0.0312,0.7375,0.0064,0.0081,0.0141,6.253,0.023,0.069,0.072,0.1561,0.0017,0.0024,0.0055,0.1179,0.0011,0.0018,0.0025
2013-06-09,2013-09-24,8.48,9.26,0.8192,0.007,0.009,0.0249,0.5977,0.0053,0.0066,0.0123,5.16,0.018,0.057,0.06,0.1588,0.0015,0.0025,0.0052,0.1158,0.0011,0.0018,0.0026
2013-06-09,2013-09-24,9.26,10.1,0.6623,0.005,0.0057,0.0199,0.4824,0.0045,0.0053,0.0103,4.242,0.015,0.047,0.053,0.1561,0.0013,0.0022,0.0051,0.1137,0.0011,0.0018,0.0027
2013-06-09,2013-09-24,10.1,11.0,0.552,0.0042,0.0041,0.0158,0.3809,0.0038,0.0042,0.0082,3.474,0.012,0.038,0.048,0.1589,0.0013,0.0021,0.0051,0.1097,0.0012,0.0017,0.0027
2013-06-09,2013-09-24,11.0,12.0,0.4447,0.0034,0.0021,0.0127,0.3038,0.0032,0.0033,0.0064,2.831,0.011,0.031,0.042,0.1571,0.0013,0.0019,0.0051,0.1073,0.0012,0.0017,0.0026
2013-06-09,2013-09-24,12.0,13.0,0.3593,0.0029,0.0015,0.0103,0.2473,0.0028,0.0027,0.0051,2.322,0.009,0.026,0.035,0.1548,0.0014,0.0018,0.0051,0.1065,0.0013,0.0017,0.0025
2013-06-09,2013-09-24,13.0,14.1,0.2922,0.0025,0.0009,0.0084,0.2012,0.0024,0.0022,0.0042,1.913,0.008,0.021,0.028,0.1528,0.0014,0.0017,0.005,0.1052,0.0013,0.0016,0.0024
2013-06-09,2013-09-24,14.1,15.3,0.2368,0.0021,0.0006,0.0068,0.16,0.002,0.0018,0.0035,1.57,0.007,0.017,0.022,0.1508,0.0015,0.0017,0.0048,0.1019,0.0014,0.0016,0.0023
2013-06-09,2013-09-24,15.3,16.6,0.1915,0.0015,0.0005,0.0055,0.1271,0.0018,0.0014,0.0029,1.289,0.006,0.014,0.017,0.1485,0.0014,0.0017,0.0047,0.09855,0.00143,0.00153,0.00234
2013-06-09,2013-09-24,16.6,18.0,0.1545,0.0013,0.0006,0.0044,0.1011,0.0015,0.0011,0.0022,1.058,0.005,0.012,0.012,0.1461,0.0014,0.0017,0.0045,0.09564,0.0015,0.00149,0.00211
2013-06-09,2013-09-24,18.0,19.5,0.1249,0.0011,0.0007,0.0035,0.08151,0.00131,0.0009,0.00229,0.8679,0.0045,0.0095,0.008,0.1439,0.0015,0.0018,0.0043,0.09392,0.00159,0.00146,0.00385
2013-06-09,2013-09-24,19.5,21.1,0.1009,0.0009,0.0009,0.0028,0.06595,0.00114,0.00073,0.00212,0.7105,0.0039,0.0078,0.0034,0.142,0.0015,0.002,0.004,0.09282,0.00169,0.00144,0.00382
2013-09-25,2014-01-10,1.92,2.15,7.16,0.062,0.034,0.288,6.275,0.081,0.069,0.081,39.82,0.17,0.44,0.62,0.1798,0.0017,0.0022,0.0065,0.1576,0.0021,0.0025,0.0033
2013-09-25,2014-01-10,2.15,2.4,6.68,0.061,0.027,0.262,6.349,0.074,0.07,0.087,39.16,0.16,0.43,0.6,0.1706,0.0017,0.002,0.0067,0.1621,0.002,0.0025,0.0034
2013-09-25,2014-01-10,2.4,2.67,6.282,0.086,0.026,0.237,6.031,0.07,0.066,0.12,37.21,0.15,0.41,0.55,0.1688,0.0024,0.002,0.0071,0.1621,0.002,0.0025,0.0035
2013-09-25,2014-01-10,2.67,2.97,5.816,0.113,0.04,0.208,5.463,0.073,0.06,0.123,34.58,0.14,0.38,0.49,0.1682,0.0033,0.0022,0.0067,0.158,0.0022,0.0025,0.0038
2013-09-25,2014-01-10,2.97,3.29,5.028,0.132,0.054,0.185,4.742,0.081,0.052,0.12,31.47,0.13,0.35,0.45,0.1598,0.0042,0.0025,0.0063,0.1507,0.0027,0.0023,0.004
2013-09-25,2014-01-10,3.29,3.64,4.702,0.097,0.052,0.192,4.085,0.087,0.045,0.108,28.2,0.12,0.31,0.44,0.1667,0.0035,0.0026,0.0069,0.1449,0.0031,0.0023,0.004
2013-09-25,2014-01-10,3.64,4.02,4.237,0.081,0.047,0.189,3.519,0.087,0.039,0.094,24.8,0.13,0.27,0.39,0.1708,0.0034,0.0027,0.0078,0.1419,0.0036,0.0022,0.0038
2013-09-25,2014-01-10,4.02,4.43,3.713,0.07,0.041,0.164,3.018,0.078,0.033,0.08,21.45,0.15,0.24,0.35,0.1731,0.0035,0.0027,0.0079,0.1407,0.0038,0.0022,0.0038
2013-09-25,2014-01-10,4.43,4.88,3.182,0.06,0.035,0.141,2.558,0.058,0.028,0.065,18.36,0.16,0.2,0.3,0.1733,0.0036,0.0027,0.0079,0.1393,0.0034,0.0022,0.0036
2013-09-25,2014-01-10,4.88,5.37,2.71,0.053,0.029,0.122,2.115,0.032,0.023,0.049,15.5,0.15,0.17,0.25,0.1749,0.0039,0.0027,0.0078,0.1365,0.0025,0.0021,0.0032
2013-09-25,2014-01-10,5.37,5.9,2.277,0.037,0.025,0.103,1.726,0.018,0.019,0.031,13.01,0.13,0.14,0.2,0.1751,0.0034,0.0027,0.0077,0.1327,0.0019,0.0021,0.0024
2013-09-25,2014-01-10,5.9,6.47,1.858,0.029,0.02,0.083,1.412,0.012,0.016,0.022,10.85,0.1,0.12,0.15,0.1712,0.0031,0.0027,0.0074,0.1301,0.0016,0.002,0.0021
2013-09-25,2014-01-10,6.47,7.09,1.49,0.022,0.016,0.06,1.167,0.009,0.013,0.018,9.016,0.059,0.099,0.117,0.1653,0.0026,0.0026,0.0063,0.1294,0.0013,0.002,0.0021
2013-09-25,2014-01-10,7.09,7.76,1.276,0.014,0.014,0.045,0.9533,0.0073,0.0105,0.0161,7.704,0.034,0.085,0.089,0.1657,0.0019,0.0026,0.0058,0.1237,0.0011,0.0019,0.0022
2013-09-25,2014-01-10,7.76,8.48,1.033,0.009,0.011,0.033,0.7674,0.0062,0.0084,0.0147,6.38,0.023,0.07,0.074,0.162,0.0016,0.0025,0.0052,0.1203,0.0011,0.0019,0.0024
2013-09-25,2014-01-10,8.48,9.26,0.8494,0.0066,0.0072,0.0258,0.6058,0.0052,0.0067,0.0124,5.257,0.017,0.058,0.061,0.1616,0.0014,0.0022,0.005,0.1152,0.0011,0.0018,0.0025
2013-09-25,2014-01-10,9.26,10.1,0.6732,0.0047,0.0035,0.0202,0.4836,0.0044,0.0053,0.0103,4.317,0.014,0.047,0.054,0.1559,0.0012,0.0019,0.0049,0.112,0.0011,0.0017,0.0026
2013-09-25,2014-01-10,10.1,11.0,0.5575,0.0039,0.0047,0.016,0.3892,0.0037,0.0043,0.0084,3.535,0.012,0.039,0.049,0.1577,0.0012,0.0022,0.0049,0.1101,0.0011,0.0017,0.0027
2013-09-25,2014-01-10,11.0,12.0,0.4492,0.0032,0.004,0.0129,0.3145,0.0031,0.0035,0.0066,2.879,0.01,0.032,0.043,0.156,0.0013,0.0022,0.0049,0.1092,0.0011,0.0017,0.0026
2013-09-25,2014-01-10,12.0,13.0,0.3629,0.0027,0.0032,0.0104,0.2527,0.0027,0.0028,0.0052,2.357,0.009,0.026,0.035,0.154,0.0013,0.0022,0.0049,0.1072,0.0012,0.0017,0.0025
2013-09-25,2014-01-10,13.0,14.1,0.2951,0.0023,0.0032,0.0085,0.2035,0.0023,0.0022,0.0043,1.937,0.008,0.021,0.028,0.1524,0.0013,0.0024,0.0048,0.1051,0.0013,0.0016,0.0024
2013-09-25,2014-01-10,14.1,15.3,0.2391,0.002,0.0019,0.0068,0.1625,0.002,0.0018,0.0036,1.587,0.007,0.017,0.022,0.1507,0.0014,0.002,0.0047,0.1024,0.0013,0.0016,0.0022
2013-09-25,2014-01-10,15.3,16.6,0.1932,0.0015,0.001,0.0055,0.129,0.0017,0.0014,0.0029,1.301,0.006,0.014,0.017,0.1485,0.0013,0.0018,0.0045,0.09915,0.00142,0.00154,0.0021
2013-09-25,2014-01-10,16.6,18.0,0.1558,0.0012,0.0005,0.0044,0.1033,0.0015,0.0011,0.0023,1.065,0.005,0.012,0.012,0.1463,0.0013,0.0017,0.0044,0.09697,0.00148,0.00151,0.00203
2013-09-25,2014-01-10,18.0,19.5,0.1258,0.001,0.0008,0.0036,0.08405,0.00129,0.00092,0.00236,0.8737,0.0044,0.0096,0.0081,0.144,0.0014,0.0018,0.0042,0.0962,0.00155,0.0015,0.00202
2013-09-25,2014-01-10,19.5,21.1,0.1016,0.0009,0.0007,0.0028,0.06866,0.00111,0.00076,0.00221,0.715,0.0039,0.0079,0.0034,0.1422,0.0015,0.0018,0.0039,0.09603,0.00164,0.00149,0.00231
2014-02-07,2014-05-25,1.92,2.15,6.729,0.065,0.047,0.271,6.146,0.081,0.068,0.079,39.37,0.18,0.43,0.61,0.1709,0.0018,0.0022,0.0078,0.1561,0.0022,0.0024,0.0035
2014-02-07,2014-05-25,2.15,2.4,6.372,0.064,0.025,0.25,6.169,0.075,0.068,0.085,38.49,0.16,0.42,0.58,0.1655,0.0018,0.0019,0.0065,0.1603,0.0021,0.0025,0.0035
2014-02-07,2014-05-25,2.4,2.67,6.027,0.089,0.023,0.228,5.757,0.071,0.063,0.114,36.29,0.15,0.4,0.54,0.1661,0.0025,0.0019,0.0065,0.1586,0.0021,0.0025,0.0037
2014-02-07,2014-05-25,2.67,2.97,5.602,0.113,0.034,0.201,5.259,0.073,0.058,0.118,33.53,0.13,0.37,0.48,0.1671,0.0034,0.0021,0.0064,0.1568,0.0023,0.0024,0.0041
