bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,nitrogen_flux m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_statistical m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,nitrogen_to_helium_ratio,nitrogen_to_helium_ratio_error_statistical,nitrogen_to_helium_ratio_error_time_dependent,nitrogen_to_helium_ratio_error_time_independent
2545,22.8,24.7,0.003637,0.000148,2e-05,7.5e-05,0.007156,0.000291,5.5e-05,0.000172
2545,24.7,26.7,0.002888,0.000124,1.6e-05,6e-05,0.006976,0.000301,5.4e-05,0.000168
2545,26.7,28.8,0.002655,0.000114,1.5e-05,5.5e-05,0.0079,0.000341,6.1e-05,0.00019
2545,28.8,31.1,0.002117,9.6e-05,1.2e-05,4.4e-05,0.007803,0.000356,6.1e-05,0.000188
2545,31.1,33.5,0.001565,8.1e-05,9e-06,3.2e-05,0.007056,0.000365,5.6e-05,0.00017
2545,33.5,36.1,0.00125,6.9e-05,7e-06,2.6e-05,0.006811,0.000378,5.4e-05,0.000164
2545,36.1,38.9,0.001008,6e-05,6e-06,2.1e-05,0.006807,0.000405,5.5e-05,0.000165
2545,38.9,41.9,0.0009014,5.46e-05,5.4e-06,1.86e-05,0.007366,0.000448,6e-05,0.000179
2545,41.9,45.1,0.0007804,4.92e-05,4.8e-06,1.61e-05,0.00784,0.000496,6.4e-05,0.000191
2545,45.1,48.5,0.0005331,3.94e-05,3.3e-06,1.1e-05,0.006566,0.000487,5.4e-05,0.000161
2545,48.5,52.2,0.0004327,3.4e-05,2.7e-06,9e-06,0.00645,0.000509,5.4e-05,0.000159
2545,52.2,56.1,0.0003665,3.05e-05,2.3e-06,7.6e-06,0.006759,0.000564,5.7e-05,0.000167
2545,56.1,60.3,0.0002837,2.58e-05,1.8e-06,5.9e-06,0.006396,0.000584,5.4e-05,0.00016
2546,1.92,2.15,0.8187,0.0303,0.029,0.018,0.00705,0.000261,0.000259,0.000188
2546,2.15,2.4,0.732,0.0245,0.0123,0.0163,0.007327,0.000246,0.000133,0.000188
2546,2.4,2.67,0.5911,0.0185,0.0083,0.0123,0.006892,0.000216,0.000107,0.000164
2546,2.67,2.97,0.504,0.0149,0.003,0.0103,0.006892,0.000204,5.6e-05,0.00016
2546,2.97,3.29,0.4466,0.0122,0.0031,0.0091,0.007191,0.000197,6.2e-05,0.000167
2546,3.29,3.64,0.3875,0.0101,0.0015,0.0079,0.007543,0.000197,4.6e-05,0.000174
2546,3.64,4.02,0.3387,0.0085,0.0011,0.0069,0.007976,0.0002,4.5e-05,0.000184
2546,4.02,4.43,0.2742,0.0067,0.0009,0.0056,0.007863,0.000193,4.2e-05,0.000182
2546,4.43,4.88,0.2307,0.0052,0.0008,0.0048,0.008075,0.000184,4.2e-05,0.000188
2546,4.88,5.37,0.1777,0.0041,0.0007,0.0037,0.007612,0.000176,4.1e-05,0.000178
2546,5.37,5.9,0.1527,0.0034,0.0006,0.0032,0.008041,0.000182,4.2e-05,0.000189
2546,5.9,6.47,0.1178,0.0027,0.0005,0.0025,0.007659,0.000178,4e-05,0.000181
2546,6.47,7.09,0.09856,0.00223,0.00041,0.00208,0.0079,0.000179,4.2e-05,0.000188
2546,7.09,7.76,0.07883,0.00179,0.00033,0.00167,0.007887,0.00018,4.2e-05,0.000188
2546,7.76,8.48,0.06278,0.00147,0.00026,0.00133,0.007791,0.000183,4.2e-05,0.000187
2546,8.48,9.26,0.05197,0.00124,0.00023,0.0011,0.008024,0.000193,4.4e-05,0.000192
2546,9.26,10.1,0.04034,0.00103,0.00018,0.00085,0.007705,0.000198,4.3e-05,0.000185
2546,10.1,11.0,0.03317,0.00089,0.00016,0.0007,0.007851,0.00021,4.5e-05,0.000188
2546,11.0,12.0,0.02701,0.00074,0.00013,0.00057,0.00792,0.000219,4.6e-05,0.000189
2546,12.0,13.0,0.0212,0.00064,0.00011,0.00044,0.007735,0.000236,4.7e-05,0.000185
2546,13.0,14.1,0.01705,0.00054,9e-05,0.00036,0.007617,0.000241,4.7e-05,0.000182
2546,14.1,15.3,0.01367,0.00045,7e-05,0.00028,0.007569,0.000249,4.7e-05,0.00018
2546,15.3,16.6,0.01064,0.00037,6e-05,0.00022,0.007283,0.000253,4.8e-05,0.000174
2546,16.6,18.0,0.009079,0.000316,5.6e-05,0.000188,0.007688,0.000268,5.3e-05,0.000184
2546,18.0,19.5,0.007472,0.000263,4.3e-05,0.000155,0.007839,0.000277,5.2e-05,0.000187
2546,19.5,21.1,0.005753,0.000213,3.2e-05,0.000119,0.007447,0.000276,4.7e-05,0.000178
2546,21.1,22.8,0.004714,0.000178,2.6e-05,9.8e-05,0.007528,0.000286,4.8e-05,0.00018
2546,22.8,24.7,0.003815,0.000146,2.1e-05,7.9e-05,0.007497,0.000287,4.8e-05,0.00018
2546,24.7,26.7,0.002936,0.000121,1.6e-05,6.1e-05,0.007091,0.000293,4.6e-05,0.00017
2546,26.7,28.8,0.002289,0.000102,1.3e-05,4.7e-05,0.006831,0.000306,4.4e-05,0.000164
2546,28.8,31.1,0.001927,8.9e-05,1.1e-05,4e-05,0.007059,0.000326,4.6e-05,0.00017
2546,31.1,33.5,0.001609,7.9e-05,9e-06,3.3e-05,0.007167,0.000353,4.7e-05,0.000173
2546,33.5,36.1,0.001356,7e-05,8e-06,2.8e-05,0.007431,0.000383,4.9e-05,0.000179
2546,36.1,38.9,0.0009742,5.68e-05,5.8e-06,2.01e-05,0.006441,0.000377,4.3e-05,0.000156
2546,38.9,41.9,0.0009151,5.32e-05,5.5e-06,1.89e-05,0.007513,0.000438,5.1e-05,0.000182
2546,41.9,45.1,0.0006596,4.37e-05,4e-06,1.36e-05,0.006647,0.000442,4.6e-05,0.000162
2546,45.1,48.5,0.0005783,3.97e-05,3.6e-06,1.2e-05,0.007114,0.00049,4.9e-05,0.000174
2546,48.5,52.2,0.0004655,3.41e-05,2.9e-06,9.7e-06,0.006959,0.000511,4.9e-05,0.000171
2546,52.2,56.1,0.0003514,2.88e-05,2.2e-06,7.3e-06,0.006481,0.000534,4.6e-05,0.000161
2546,56.1,60.3,0.0002798,2.48e-05,1.8e-06,5.8e-06,0.006285,0.000558,4.5e-05,0.000157
2547,1.92,2.15,0.69,0.0259,0.0136,0.0152,0.005964,0.000225,0.000134,0.000159
2547,2.15,2.4,0.68,0.0225,0.0068,0.0152,0.006822,0.000227,8.9e-05,0.000175
2547,2.4,2.67,0.5617,0.0176,0.0022,0.0117,0.006581,0.000206,5.7e-05,0.000157
2547,2.67,2.97,0.5518,0.0153,0.0021,0.0113,0.007591,0.000211,6.2e-05,0.000177
2547,2.97,3.29,0.4843,0.0125,0.0021,0.0099,0.007857,0.000203,6.4e-05,0.000182
2547,3.29,3.64,0.4003,0.0101,0.0014,0.0082,0.007789,0.000197,5.8e-05,0.000179
2547,3.64,4.02,0.3346,0.0083,0.0011,0.0068,0.007896,0.000196,5.7e-05,0.000182
2547,4.02,4.43,0.2654,0.0065,0.0009,0.0054,0.007627,0.000187,5.3e-05,0.000176
2547,4.43,4.88,0.2212,0.005,0.0008,0.0046,0.007752,0.000177,5.4e-05,0.00018
2547,4.88,5.37,0.1797,0.004,0.0007,0.0037,0.007704,0.000174,5.3e-05,0.00018
2547,5.37,5.9,0.15,0.0034,0.0006,0.0031,0.007915,0.000177,5.5e-05,0.000186
2547,5.9,6.47,0.123,0.0027,0.0005,0.0026,0.008013,0.000179,5.5e-05,0.00019
2547,6.47,7.09,0.09875,0.0022,0.00038,0.00208,0.007973,0.000178,5.5e-05,0.00019
2547,7.09,7.76,0.07968,0.00178,0.00032,0.00169,0.007977,0.000179,5.5e-05,0.000191
2547,7.76,8.48,0.06151,0.00143,0.00025,0.0013,0.007647,0.000179,5.3e-05,0.000183
2547,8.48,9.26,0.05022,0.0012,0.00021,0.00106,0.00774,0.000186,5.4e-05,0.000185
2547,9.26,10.1,0.04058,0.00102,0.00018,0.00086,0.007755,0.000196,5.5e-05,0.000186
2547,10.1,11.0,0.03294,0.00087,0.00015,0.00069,0.007822,0.000207,5.7e-05,0.000187
2547,11.0,12.0,0.02654,0.00073,0.00013,0.00056,0.007854,0.000216,5.7e-05,0.000188
2547,12.0,13.0,0.02094,0.00063,0.0001,0.00044,0.007692,0.000233,5.7e-05,0.000184
2547,13.0,14.1,0.01761,0.00054,9e-05,0.00037,0.007909,0.000243,6e-05,0.000189
2547,14.1,15.3,0.01429,0.00045,8e-05,0.0003,0.007913,0.000252,6.1e-05,0.000189
2547,15.3,16.6,0.01108,0.00037,7e-05,0.00023,0.007574,0.000254,6.3e-05,0.000181
2547,16.6,18.0,0.009072,0.000311,6.1e-05,0.000188,0.0077,0.000265,6.7e-05,0.000184
2547,18.0,19.5,0.007223,0.000255,4.5e-05,0.000149,0.007584,0.000268,6.3e-05,0.000181
2547,19.5,21.1,0.006074,0.000215,3.5e-05,0.000126,0.007867,0.000279,6.3e-05,0.000188
2547,21.1,22.8,0.004644,0.000175,2.7e-05,9.6e-05,0.007399,0.000279,5.9e-05,0.000177
2547,22.8,24.7,0.003809,0.000143,2.2e-05,7.9e-05,0.00747,0.000282,6e-05,0.000179
2547,24.7,26.7,0.002999,0.000121,1.7e-05,6.2e-05,0.007269,0.000293,5.8e-05,0.000175
2547,26.7,28.8,0.002656,0.000109,1.5e-05,5.5e-05,0.007912,0.000326,6.3e-05,0.00019
2547,28.8,31.1,0.001904,8.7e-05,1.1e-05,3.9e-05,0.006963,0.00032,5.5e-05,0.000168
2547,31.1,33.5,0.001596,7.8e-05,9e-06,3.3e-05,0.007168,0.00035,5.7e-05,0.000173
2547,33.5,36.1,0.001327,6.8e-05,8e-06,2.7e-05,0.007273,0.000374,5.8e-05,0.000176
2547,36.1,38.9,0.0009864,5.65e-05,5.8e-06,2.03e-05,0.006613,0.00038,5.4e-05,0.00016
2547,38.9,41.9,0.0008034,4.92e-05,4.8e-06,1.66e-05,0.006645,0.000408,5.4e-05,0.000161
2547,41.9,45.1,0.0006915,4.42e-05,4.2e-06,1.43e-05,0.006925,0.000444,5.7e-05,0.000169
2547,45.1,48.5,0.0005671,3.88e-05,3.5e-06,1.17e-05,0.006986,0.00048,5.8e-05,0.000171
2547,48.5,52.2,0.0003871,3.07e-05,2.4e-06,8e-06,0.005835,0.000464,4.9e-05,0.000144
2547,52.2,56.1,0.0004044,3.06e-05,2.6e-06,8.4e-06,0.007423,0.000563,6.3e-05,0.000184
2547,56.1,60.3,0.0002669,2.39e-05,1.7e-06,5.6e-06,0.00595,0.000535,5.1e-05,0.000148
2548,1.92,2.15,0.7298,0.0333,0.018,0.016,0.006266,0.000287,0.000167,0.000167
2548,2.15,2.4,0.6599,0.028,0.004,0.0147,0.006588,0.00028,6.2e-05,0.000169
2548,2.4,2.67,0.6333,0.0237,0.004,0.0132,0.007393,0.000277,6.7e-05,0.000176
2548,2.67,2.97,0.5358,0.0191,0.0027,0.011,0.007363,0.000263,5.6e-05,0.000171
2548,2.97,3.29,0.488,0.0159,0.002,0.01,0.007898,0.000259,5.3e-05,0.000183
2548,3.29,3.64,0.4199,0.0132,0.0015,0.0086,0.008129,0.000256,5.1e-05,0.000187
2548,3.64,4.02,0.3362,0.0106,0.0012,0.0069,0.007875,0.000248,4.7e-05,0.000182
2548,4.02,4.43,0.2781,0.0084,0.001,0.0057,0.007929,0.000241,4.5e-05,0.000183
2548,4.43,4.88,0.2221,0.0064,0.0008,0.0046,0.007764,0.000225,4.3e-05,0.000181
2548,4.88,5.37,0.1862,0.0053,0.0007,0.0039,0.007966,0.000225,4.4e-05,0.000186
2548,5.37,5.9,0.1521,0.0043,0.0006,0.0032,0.007972,0.000226,4.4e-05,0.000188
2548,5.9,6.47,0.1226,0.0035,0.0005,0.0026,0.007966,0.000227,4.4e-05,0.000189
2548,6.47,7.09,0.09812,0.00279,0.00038,0.00207,0.007853,0.000224,4.3e-05,0.000187
2548,7.09,7.76,0.07712,0.00223,0.00031,0.00163,0.007729,0.000224,4.2e-05,0.000185
2548,7.76,8.48,0.06234,0.00184,0.00026,0.00132,0.007734,0.000229,4.3e-05,0.000185
2548,8.48,9.26,0.05038,0.00154,0.00022,0.00107,0.007709,0.000237,4.3e-05,0.000185
2548,9.26,10.1,0.04081,0.00131,0.00019,0.00086,0.007803,0.000251,4.5e-05,0.000187
2548,10.1,11.0,0.03225,0.0011,0.00015,0.00068,0.007593,0.00026,4.5e-05,0.000182
2548,11.0,12.0,0.02715,0.00094,0.00014,0.00057,0.007984,0.000277,4.9e-05,0.000191
2548,12.0,13.0,0.02138,0.00081,0.00011,0.00045,0.00778,0.000297,4.9e-05,0.000186
2548,13.0,14.1,0.01687,0.00067,9e-05,0.00035,0.007531,0.000302,4.7e-05,0.00018
2548,14.1,15.3,0.01285,0.00055,7e-05,0.00027,0.007131,0.000304,4.5e-05,0.00017
2548,15.3,16.6,0.01031,0.00046,5e-05,0.00021,0.00704,0.000312,4.5e-05,0.000168
2548,16.6,18.0,0.008986,0.000394,4.9e-05,0.000186,0.007587,0.000334,4.9e-05,0.000181
2548,18.0,19.5,0.007491,0.00033,4e-05,0.000155,0.007759,0.000343,4.9e-05,0.000185
2548,19.5,21.1,0.00569,0.000265,3e-05,0.000118,0.007278,0.00034,4.6e-05,0.000174
2548,21.1,22.8,0.004622,0.000222,2.5e-05,9.6e-05,0.007333,0.000353,4.7e-05,0.000176
2548,22.8,24.7,0.004142,0.00019,2.2e-05,8.6e-05,0.00808,0.000373,5.2e-05,0.000194
2548,24.7,26.7,0.002743,0.000147,1.5e-05,5.7e-05,0.006566,0.000353,4.3e-05,0.000158
2548,26.7,28.8,0.002461,0.000134,1.3e-05,5.1e-05,0.007363,0.000402,4.8e-05,0.000177
2548,28.8,31.1,0.001918,0.000112,1.1e-05,4e-05,0.006954,0.000406,4.6e-05,0.000167
2548,31.1,33.5,0.001394,9.3e-05,8e-06,2.9e-05,0.006221,0.000416,4.2e-05,0.00015
2548,33.5,36.1,0.001089,7.9e-05,6e-06,2.2e-05,0.005981,0.000434,4.1e-05,0.000144
2548,36.1,38.9,0.001029,7.4e-05,6e-06,2.1e-05,0.00692,0.000498,4.8e-05,0.000167
2548,38.9,41.9,0.0007707,6.17e-05,4.6e-06,1.59e-05,0.006359,0.000511,4.4e-05,0.000154
2548,41.9,45.1,0.0006694,5.56e-05,4.1e-06,1.38e-05,0.006675,0.000557,4.7e-05,0.000163
2548,45.1,48.5,0.0005418,4.85e-05,3.3e-06,1.12e-05,0.006537,0.000588,4.6e-05,0.00016
2548,48.5,52.2,0.0004291,4.14e-05,2.7e-06,8.9e-06,0.006384,0.000618,4.6e-05,0.000157
2548,52.2,56.1,0.0003497,3.64e-05,2.2e-06,7.3e-06,0.006387,0.000667,4.7e-05,0.000158
2548,56.1,60.3,0.00032,3.35e-05,2.1e-06,6.7e-06,0.007069,0.000743,5.2e-05,0.000176
2552,1.92,2.15,0.7242,0.0386,0.0096,0.0159,0.006277,0.000335,0.000108,0.000167
2552,2.15,2.4,0.6826,0.0325,0.0074,0.0152,0.006835,0.000326,9.4e-05,0.000176
2552,2.4,2.67,0.6475,0.0269,0.0049,0.0135,0.007605,0.000316,8.4e-05,0.000181
2552,2.67,2.97,0.4849,0.0204,0.0021,0.0099,0.006621,0.000279,5.7e-05,0.000154
2552,2.97,3.29,0.4436,0.0169,0.0022,0.0091,0.00718,0.000275,6.2e-05,0.000166
2552,3.29,3.64,0.3881,0.0141,0.0016,0.0079,0.00756,0.000275,6e-05,0.000174
2552,3.64,4.02,0.3407,0.0118,0.0014,0.007,0.008025,0.00028,6.3e-05,0.000185
2552,4.02,4.43,0.2799,0.0095,0.0011,0.0057,0.008092,0.000275,6.1e-05,0.000187
2552,4.43,4.88,0.234,0.0074,0.0009,0.0048,0.008226,0.000261,6.1e-05,0.000191
2552,4.88,5.37,0.186,0.0059,0.001,0.0039,0.007985,0.000253,6.5e-05,0.000187
2552,5.37,5.9,0.1476,0.0047,0.0008,0.0031,0.007805,0.000252,6.2e-05,0.000184
2552,5.9,6.47,0.1185,0.0038,0.0008,0.0025,0.007753,0.000252,6.8e-05,0.000184
2552,6.47,7.09,0.0974,0.00311,0.00061,0.00205,0.007866,0.000252,6.8e-05,0.000187
2552,7.09,7.76,0.07908,0.00252,0.00042,0.00167,0.007978,0.000256,6.3e-05,0.000191
2552,7.76,8.48,0.05604,0.00195,0.00033,0.00119,0.006995,0.000244,5.8e-05,0.000167
2552,8.48,9.26,0.05259,0.00176,0.00033,0.00111,0.008132,0.000273,7e-05,0.000195
2552,9.26,10.1,0.03691,0.00139,0.00024,0.00078,0.007059,0.000267,6.1e-05,0.000169
2552,10.1,11.0,0.03222,0.00123,0.00018,0.00068,0.00767,0.000294,6.2e-05,0.000184
2552,11.0,12.0,0.02619,0.00103,0.00015,0.00055,0.007688,0.000304,6.3e-05,0.000184
2552,12.0,13.0,0.02153,0.00092,0.00012,0.00045,0.007875,0.000337,6.4e-05,0.000188
2552,13.0,14.1,0.01767,0.00078,0.0001,0.00037,0.007919,0.000349,6.5e-05,0.000189
2552,14.1,15.3,0.01462,0.00066,8e-05,0.0003,0.008105,0.000366,6.6e-05,0.000193
2552,15.3,16.6,0.01236,0.00056,9e-05,0.00026,0.008495,0.000388,7.8e-05,0.000203
2552,16.6,18.0,0.008538,0.000434,6.6e-05,0.000177,0.007292,0.000372,7e-05,0.000174
2552,18.0,19.5,0.00682,0.000356,4.8e-05,0.000141,0.007174,0.000376,6.6e-05,0.000171
2552,19.5,21.1,0.005509,0.000294,3.5e-05,0.000114,0.007118,0.000382,6.1e-05,0.00017
2552,21.1,22.8,0.004786,0.000255,2.9e-05,9.9e-05,0.007662,0.000409,6.4e-05,0.000184
2552,22.8,24.7,0.00363,0.000201,2.2e-05,7.5e-05,0.007146,0.000397,6.1e-05,0.000172
2552,24.7,26.7,0.003344,0.000182,2e-05,6.9e-05,0.008089,0.000443,6.8e-05,0.000194
2552,26.7,28.8,0.002643,0.000156,1.5e-05,5.4e-05,0.007889,0.000467,6.5e-05,0.00019
2552,28.8,31.1,0.001964,0.000127,1.1e-05,4e-05,0.007238,0.000469,5.9e-05,0.000174
2552,31.1,33.5,0.001692,0.000115,1e-05,3.5e-05,0.007667,0.000521,6.3e-05,0.000185
2552,33.5,36.1,0.001229,9.4e-05,7e-06,2.5e-05,0.00679,0.00052,5.6e-05,0.000164
2552,36.1,38.9,0.001085,8.5e-05,6e-06,2.2e-05,0.007298,0.000573,6.1e-05,0.000177
2552,38.9,41.9,0.0009287,7.58e-05,5.6e-06,1.91e-05,0.007622,0.000625,6.4e-05,0.000185
2552,41.9,45.1,0.0006434,6.11e-05,3.9e-06,1.33e-05,0.006569,0.000626,5.5e-05,0.00016
2552,45.1,48.5,0.0005603,5.52e-05,3.5e-06,1.16e-05,0.006727,0.000666,5.7e-05,0.000165
2552,48.5,52.2,0.000439,4.69e-05,2.8e-06,9.1e-06,0.006632,0.00071,5.7e-05,0.000163
2552,52.2,56.1,0.0003822,4.26e-05,2.4e-06,7.9e-06,0.006883,0.000769,5.9e-05,0.000171
2552,56.1,60.3,0.0002673,3.43e-05,1.7e-06,5.6e-06,0.005958,0.000767,5.2e-05,0.000149
2553,1.92,2.15,0.6636,0.0297,0.0172,0.0146,0.005889,0.000264,0.000164,0.000157
2553,2.15,2.4,0.6065,0.0248,0.0031,0.0135,0.006233,0.000255,5.9e-05,0.00016
2553,2.4,2.67,0.5624,0.0203,0.0028,0.0117,0.006786,0.000246,6.1e-05,0.000162
2553,2.67,2.97,0.4749,0.0164,0.0016,0.0097,0.006727,0.000233,5.2e-05,0.000156
2553,2.97,3.29,0.4433,0.0139,0.0013,0.0091,0.007374,0.000231,5.3e-05,0.000171
2553,3.29,3.64,0.381,0.0114,0.001,0.0078,0.007586,0.000228,5.2e-05,0.000175
2553,3.64,4.02,0.3251,0.0095,0.0008,0.0066,0.007845,0.00023,5.2e-05,0.000181
2553,4.02,4.43,0.2645,0.0076,0.0007,0.0054,0.00774,0.000222,5.1e-05,0.000179
2553,4.43,4.88,0.2157,0.0058,0.0007,0.0044,0.007686,0.000209,5.1e-05,0.000179
2553,4.88,5.37,0.1838,0.0048,0.0006,0.0038,0.008034,0.000211,5.3e-05,0.000188
2553,5.37,5.9,0.1507,0.004,0.0005,0.0031,0.008085,0.000213,5.4e-05,0.00019
2553,5.9,6.47,0.1204,0.0032,0.0005,0.0025,0.007975,0.000212,5.4e-05,0.000189
2553,6.47,7.09,0.09273,0.00252,0.00036,0.00196,0.007596,0.000207,5.1e-05,0.000181
2553,7.09,7.76,0.07791,0.00208,0.00032,0.00165,0.007896,0.000211,5.4e-05,0.000189
2553,7.76,8.48,0.063,0.00171,0.00027,0.00133,0.007927,0.000216,5.5e-05,0.00019
2553,8.48,9.26,0.04837,0.00139,0.00021,0.00102,0.007573,0.000219,5.3e-05,0.000181
2553,9.26,10.1,0.0411,0.00121,0.00019,0.00087,0.007939,0.000235,5.6e-05,0.00019
2553,10.1,11.0,0.03043,0.00099,0.00014,0.00064,0.007296,0.000237,5.2e-05,0.000175
2553,11.0,12.0,0.02645,0.00086,0.00013,0.00056,0.007895,0.000256,5.7e-05,0.000189
2553,12.0,13.0,0.02023,0.00073,0.0001,0.00042,0.007442,0.00027,5.4e-05,0.000178
2553,13.0,14.1,0.01692,0.00063,9e-05,0.00035,0.00769,0.000285,5.7e-05,0.000183
2553,14.1,15.3,0.01274,0.00051,7e-05,0.00026,0.007087,0.000282,5.3e-05,0.000169
2553,15.3,16.6,0.01147,0.00045,6e-05,0.00024,0.007863,0.000308,6e-05,0.000188
2553,16.6,18.0,0.008732,0.000363,4.5e-05,0.000181,0.007466,0.000311,5.6e-05,0.000178
2553,18.0,19.5,0.007119,0.000301,3.6e-05,0.000147,0.007535,0.00032,5.6e-05,0.00018
2553,19.5,21.1,0.005897,0.000252,3e-05,0.000122,0.007669,0.000329,5.7e-05,0.000184
2553,21.1,22.8,0.004071,0.000194,2.1e-05,8.4e-05,0.00655,0.000313,4.9e-05,0.000157
2553,22.8,24.7,0.003468,0.000163,1.8e-05,7.2e-05,0.006847,0.000322,5.1e-05,0.000164
2553,24.7,26.7,0.003063,0.000144,1.6e-05,6.3e-05,0.007456,0.000352,5.6e-05,0.000179
2553,26.7,28.8,0.002292,0.00012,1.2e-05,4.7e-05,0.006853,0.000359,5.2e-05,0.000165
2553,28.8,31.1,0.001959,0.000104,1.1e-05,4e-05,0.007172,0.000384,5.5e-05,0.000173
2553,31.1,33.5,0.001555,9.1e-05,9e-06,3.2e-05,0.007007,0.000409,5.5e-05,0.000169
2553,33.5,36.1,0.001101,7.3e-05,6e-06,2.3e-05,0.006013,0.0004,4.8e-05,0.000145
2553,36.1,38.9,0.001293,7.6e-05,8e-06,2.7e-05,0.008717,0.000517,7e-05,0.000211
2553,38.9,41.9,0.0008392,5.94e-05,5e-06,1.73e-05,0.006973,0.000495,5.6e-05,0.000169
2553,41.9,45.1,0.000659,5.09e-05,4e-06,1.36e-05,0.006695,0.000519,5.4e-05,0.000163
2553,45.1,48.5,0.0006217,4.79e-05,3.8e-06,1.29e-05,0.007658,0.000593,6.3e-05,0.000187
2553,48.5,52.2,0.0004587,3.95e-05,2.9e-06,9.5e-06,0.006949,0.0006,5.7e-05,0.000171
2553,52.2,56.1,0.0003386,3.3e-05,2.2e-06,7e-06,0.00627,0.000613,5.2e-05,0.000155
2553,56.1,60.3,0.0003102,3.04e-05,2e-06,6.5e-06,0.007084,0.000697,6e-05,0.000177
2554,1.92,2.15,0.7242,0.0306,0.0092,0.0159,0.006391,0.000271,0.000102,0.00017
2554,2.15,2.4,0.7098,0.0264,0.0059,0.0158,0.007281,0.000272,8e-05,0.000187
2554,2.4,2.67,0.5716,0.0203,0.0028,0.0119,0.006835,0.000243,5.6e-05,0.000163
2554,2.67,2.97,0.5163,0.0168,0.0018,0.0106,0.007229,0.000236,4.9e-05,0.000168
2554,2.97,3.29,0.4555,0.0138,0.0019,0.0093,0.007523,0.000229,5.2e-05,0.000174
2554,3.29,3.64,0.3834,0.0112,0.0012,0.0078,0.007571,0.000223,4.6e-05,0.000174
2554,3.64,4.02,0.3277,0.0094,0.0009,0.0067,0.007875,0.000226,4.5e-05,0.000182
2554,4.02,4.43,0.2786,0.0076,0.0009,0.0057,0.008124,0.000223,4.6e-05,0.000188
2554,4.43,4.88,0.2221,0.0058,0.0008,0.0046,0.007894,0.000206,4.5e-05,0.000184
2554,4.88,5.37,0.187,0.0047,0.0007,0.0039,0.008134,0.000207,4.7e-05,0.00019
2554,5.37,5.9,0.1391,0.0037,0.0005,0.0029,0.007432,0.000199,4.2e-05,0.000175
2554,5.9,6.47,0.1188,0.0031,0.0005,0.0025,0.007833,0.000205,4.6e-05,0.000186
2554,6.47,7.09,0.09764,0.00252,0.0004,0.00206,0.00797,0.000207,4.6e-05,0.00019
2554,7.09,7.76,0.07947,0.00205,0.00033,0.00168,0.008021,0.000208,4.6e-05,0.000192
2554,7.76,8.48,0.05985,0.00163,0.00025,0.00127,0.007541,0.000206,4.4e-05,0.000181
2554,8.48,9.26,0.04988,0.00138,0.00022,0.00106,0.00776,0.000216,4.6e-05,0.000186
2554,9.26,10.1,0.03954,0.00116,0.00018,0.00084,0.007636,0.000225,4.6e-05,0.000183
2554,10.1,11.0,0.0322,0.00099,0.00015,0.00068,0.00767,0.000237,4.7e-05,0.000184
2554,11.0,12.0,0.02682,0.00084,0.00013,0.00056,0.008019,0.000253,4.9e-05,0.000192
2554,12.0,13.0,0.02088,0.00073,0.0001,0.00044,0.007659,0.000268,4.8e-05,0.000183
2554,13.0,14.1,0.01676,0.00061,9e-05,0.00035,0.00754,0.000275,4.9e-05,0.00018
2554,14.1,15.3,0.01397,0.00052,7e-05,0.00029,0.007791,0.00029,5.1e-05,0.000186
2554,15.3,16.6,0.01153,0.00044,7e-05,0.00024,0.00796,0.000304,5.5e-05,0.00019
2554,16.6,18.0,0.009051,0.000362,5.4e-05,0.000187,0.007741,0.00031,5.5e-05,0.000185
2554,18.0,19.5,0.006502,0.000282,3.7e-05,0.000135,0.00684,0.000297,4.7e-05,0.000163
2554,19.5,21.1,0.005773,0.000244,3.2e-05,0.000119,0.007473,0.000317,5e-05,0.000179
2554,21.1,22.8,0.004798,0.000207,2.6e-05,9.9e-05,0.007622,0.000329,5.1e-05,0.000183
2554,22.8,24.7,0.00366,0.000164,2e-05,7.6e-05,0.007222,0.000324,4.9e-05,0.000173
2554,24.7,26.7,0.002973,0.000139,1.6e-05,6.1e-05,0.007272,0.000341,4.9e-05,0.000175
2554,26.7,28.8,0.002546,0.000123,1.4e-05,5.3e-05,0.00762,0.000371,5.2e-05,0.000183
2554,28.8,31.1,0.002026,0.000104,1.1e-05,4.2e-05,0.007454,0.000383,5.1e-05,0.000179
2554,31.1,33.5,0.001601,9e-05,9e-06,3.3e-05,0.007169,0.000403,5e-05,0.000173
2554,33.5,36.1,0.00128,7.7e-05,7e-06,2.6e-05,0.006981,0.000421,4.9e-05,0.000169
2554,36.1,38.9,0.001014,6.6e-05,6e-06,2.1e-05,0.006821,0.000445,4.8e-05,0.000165
2554,38.9,41.9,0.0007757,5.57e-05,4.7e-06,1.6e-05,0.006354,0.000458,4.6e-05,0.000154
2554,41.9,45.1,0.0008062,5.5e-05,4.9e-06,1.66e-05,0.008099,0.000554,5.9e-05,0.000197
2554,45.1,48.5,0.0005888,4.56e-05,3.6e-06,1.22e-05,0.007251,0.000563,5.3e-05,0.000177
2554,48.5,52.2,0.0004307,3.73e-05,2.7e-06,8.9e-06,0.006508,0.000566,4.8e-05,0.00016
