begin date YYYY-MM-DD,end date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,6Li_flux m^-2sr^-1s^-1GV^-1,6Li_flux_error_statistical m^-2sr^-1s^-1GV^-1,6Li_flux_error_timedependent m^-2sr^-1s^-1GV^-1,6Li_flux_error_total_systematic m^-2sr^-1s^-1GV^-1,7Li_flux m^-2sr^-1s^-1GV^-1,7Li_flux_error_statistical m^-2sr^-1s^-1GV^-1,7Li_flux_error_timedependent m^-2sr^-1s^-1GV^-1,7Li_flux_error_total_systematic m^-2sr^-1s^-1GV^-1,7Li_to_6Li_ratio,7Li_to_6Li_ratio_error_statistical,7Li_to_6Li_ratio_error_total_systematic
2014-12-01,2015-03-18,18.0,19.5,0.002124,0.00015,2.6e-05,6.7e-05,0.00233,0.000175,2.8e-05,7.3e-05,1.097,0.113,0.023
2014-12-01,2015-03-18,19.5,21.1,0.001664,0.000124,2e-05,5.3e-05,0.00215,0.000152,2.7e-05,6.8e-05,1.292,0.133,0.028
2014-12-01,2015-03-18,21.1,22.8,0.001495,0.000114,1.9e-05,4.8e-05,0.001604,0.000129,2e-05,5.1e-05,1.073,0.119,0.024
2014-12-01,2015-03-18,22.8,24.7,0.001178,9.7e-05,1.5e-05,3.8e-05,0.001359,0.000106,1.8e-05,4.3e-05,1.153,0.131,0.026
2015-03-19,2015-07-04,1.92,2.15,0.1146,0.007,0.0015,0.0041,0.1056,0.0073,0.0014,0.0041,0.922,0.085,0.024
2015-03-19,2015-07-04,2.15,2.4,0.1164,0.0061,0.0015,0.0039,0.1024,0.0066,0.0013,0.0035,0.88,0.073,0.02
2015-03-19,2015-07-04,2.4,2.67,0.1107,0.0053,0.0014,0.0036,0.09989,0.00591,0.00123,0.00332,0.903,0.069,0.019
2015-03-19,2015-07-04,2.67,2.97,0.1098,0.0048,0.0013,0.0035,0.1063,0.005,0.0013,0.0035,0.968,0.063,0.02
2015-03-19,2015-07-04,2.97,3.29,0.1006,0.0041,0.0012,0.0032,0.09931,0.00477,0.00119,0.00322,0.987,0.062,0.021
2015-03-19,2015-07-04,3.29,3.64,0.09456,0.00364,0.00111,0.0031,0.0979,0.00407,0.00116,0.00315,1.035,0.059,0.023
2015-03-19,2015-07-04,3.64,4.02,0.079,0.00306,0.00092,0.00273,0.08207,0.00341,0.00096,0.00266,1.039,0.059,0.027
2015-03-19,2015-07-04,4.02,4.43,0.07217,0.00813,0.0009,0.00232,0.06229,0.00914,0.00079,0.00201,0.863,0.16,0.018
2015-03-19,2015-07-04,4.43,4.88,0.06203,0.00642,0.00077,0.00199,0.06576,0.00792,0.00082,0.00212,1.06,0.168,0.022
2015-03-19,2015-07-04,4.88,5.37,0.06247,0.00554,0.00077,0.00201,0.05506,0.00644,0.00068,0.00177,0.881,0.129,0.019
2015-03-19,2015-07-04,5.37,5.9,0.0415,0.00423,0.00051,0.00133,0.04717,0.00527,0.00058,0.00152,1.137,0.172,0.024
2015-03-19,2015-07-04,5.9,6.47,0.03816,0.00364,0.00047,0.00122,0.03969,0.00436,0.00049,0.00128,1.04,0.151,0.022
2015-03-19,2015-07-04,6.47,7.09,0.03188,0.00301,0.00039,0.00102,0.03182,0.00346,0.00039,0.00102,0.998,0.144,0.021
2015-03-19,2015-07-04,7.09,7.76,0.02929,0.00259,0.00036,0.00094,0.02669,0.00301,0.00033,0.00086,0.911,0.131,0.02
2015-03-19,2015-07-04,7.76,8.48,0.01985,0.00083,0.00022,0.00063,0.02167,0.00113,0.00024,0.00069,1.092,0.073,0.023
2015-03-19,2015-07-04,8.48,9.26,0.01689,0.00069,0.00019,0.00053,0.01781,0.00087,0.0002,0.00056,1.055,0.067,0.022
2015-03-19,2015-07-04,9.26,10.1,0.01222,0.00055,0.00014,0.00039,0.01473,0.00069,0.00016,0.00047,1.205,0.079,0.025
2015-03-19,2015-07-04,10.1,11.0,0.01036,0.00049,0.00012,0.00033,0.01145,0.00056,0.00013,0.00036,1.105,0.075,0.023
2015-03-19,2015-07-04,11.0,12.0,0.008208,0.000405,9.2e-05,0.000258,0.01009,0.00047,0.00011,0.00032,1.229,0.083,0.026
2015-03-19,2015-07-04,12.0,13.0,0.006758,0.000358,7.6e-05,0.000213,0.007865,0.000415,8.9e-05,0.000248,1.164,0.087,0.024
2015-03-19,2015-07-04,13.0,14.1,0.006217,0.000323,7.1e-05,0.000196,0.006216,0.000348,7.1e-05,0.000196,1.0,0.076,0.021
2015-03-19,2015-07-04,14.1,15.3,0.004493,0.000256,5.2e-05,0.000141,0.004612,0.000289,5.3e-05,0.000145,1.026,0.087,0.021
2015-03-19,2015-07-04,15.3,16.6,0.003349,0.000209,3.9e-05,0.000105,0.003681,0.000257,4.3e-05,0.000116,1.099,0.103,0.023
2015-03-19,2015-07-04,16.6,18.0,0.002969,0.00019,3.5e-05,9.4e-05,0.003018,0.000208,3.6e-05,9.5e-05,1.016,0.096,0.021
2015-03-19,2015-07-04,18.0,19.5,0.002181,0.000151,2.6e-05,6.9e-05,0.002291,0.000175,2.8e-05,7.2e-05,1.051,0.108,0.022
2015-03-19,2015-07-04,19.5,21.1,0.001797,0.000129,2.2e-05,5.7e-05,0.002075,0.000158,2.6e-05,6.5e-05,1.155,0.121,0.025
2015-03-19,2015-07-04,21.1,22.8,0.001313,0.00011,1.7e-05,4.2e-05,0.001636,0.00013,2.1e-05,5.2e-05,1.246,0.144,0.027
2015-03-19,2015-07-04,22.8,24.7,0.001322,0.0001,1.7e-05,4.3e-05,0.001179,0.000106,1.5e-05,3.7e-05,0.892,0.105,0.02
2015-07-05,2015-10-20,1.92,2.15,0.1181,0.0073,0.0015,0.0042,0.1164,0.0083,0.0015,0.0045,0.985,0.093,0.026
2015-07-05,2015-10-20,2.15,2.4,0.126,0.0067,0.0016,0.0042,0.1206,0.0074,0.0015,0.0042,0.958,0.077,0.022
2015-07-05,2015-10-20,2.4,2.67,0.1328,0.0061,0.0016,0.0043,0.1181,0.0065,0.0015,0.0039,0.89,0.063,0.019
2015-07-05,2015-10-20,2.67,2.97,0.1232,0.0052,0.0015,0.0039,0.1315,0.0058,0.0016,0.0043,1.068,0.065,0.023
2015-07-05,2015-10-20,2.97,3.29,0.1118,0.0044,0.0013,0.0036,0.1079,0.005,0.0013,0.0035,0.966,0.058,0.021
2015-07-05,2015-10-20,3.29,3.64,0.1009,0.0038,0.0012,0.0033,0.1035,0.0043,0.0012,0.0033,1.025,0.058,0.023
2015-07-05,2015-10-20,3.64,4.02,0.08495,0.00325,0.00099,0.00294,0.08916,0.00363,0.00104,0.00289,1.05,0.059,0.027
2015-07-05,2015-10-20,4.02,4.43,0.07424,0.0082,0.00093,0.00239,0.09463,0.01003,0.00119,0.00305,1.275,0.195,0.027
2015-07-05,2015-10-20,4.43,4.88,0.06675,0.00656,0.00083,0.00214,0.08001,0.00852,0.001,0.00257,1.199,0.174,0.025
2015-07-05,2015-10-20,4.88,5.37,0.05228,0.00528,0.00065,0.00168,0.05941,0.00655,0.00074,0.00191,1.136,0.17,0.024
2015-07-05,2015-10-20,5.37,5.9,0.0528,0.0047,0.00065,0.00169,0.04356,0.00511,0.00054,0.0014,0.825,0.122,0.017
2015-07-05,2015-10-20,5.9,6.47,0.04197,0.00391,0.00051,0.00135,0.04285,0.00446,0.00053,0.00138,1.021,0.143,0.022
2015-07-05,2015-10-20,6.47,7.09,0.02954,0.00297,0.00036,0.00095,0.02972,0.00373,0.00036,0.00095,1.006,0.162,0.021
2015-07-05,2015-10-20,7.09,7.76,0.02618,0.00248,0.00032,0.00084,0.02997,0.00308,0.00037,0.00096,1.145,0.16,0.025
2015-07-05,2015-10-20,7.76,8.48,0.02106,0.00087,0.00023,0.00066,0.02376,0.00117,0.00026,0.00076,1.128,0.072,0.024
2015-07-05,2015-10-20,8.48,9.26,0.01715,0.00071,0.00019,0.00054,0.01892,0.00088,0.00021,0.0006,1.103,0.069,0.023
2015-07-05,2015-10-20,9.26,10.1,0.01265,0.00058,0.00014,0.0004,0.01668,0.00074,0.00019,0.00053,1.318,0.084,0.028
2015-07-05,2015-10-20,10.1,11.0,0.009827,0.000478,0.00011,0.00031,0.01242,0.00058,0.00014,0.00039,1.264,0.085,0.026
2015-07-05,2015-10-20,11.0,12.0,0.008627,0.000418,9.7e-05,0.000272,0.01046,0.00048,0.00012,0.00033,1.213,0.081,0.025
2015-07-05,2015-10-20,12.0,13.0,0.006934,0.000367,7.8e-05,0.000218,0.007893,0.00041,8.9e-05,0.000249,1.138,0.084,0.024
2015-07-05,2015-10-20,13.0,14.1,0.005652,0.000311,6.4e-05,0.000178,0.006727,0.000363,7.7e-05,0.000212,1.19,0.092,0.025
2015-07-05,2015-10-20,14.1,15.3,0.004444,0.000258,5.1e-05,0.00014,0.00516,0.000298,6e-05,0.000162,1.161,0.095,0.024
2015-07-05,2015-10-20,15.3,16.6,0.003497,0.000214,4.1e-05,0.00011,0.004184,0.000258,4.9e-05,0.000132,1.196,0.104,0.025
2015-07-05,2015-10-20,16.6,18.0,0.002766,0.000179,3.3e-05,8.7e-05,0.003043,0.000217,3.6e-05,9.6e-05,1.1,0.106,0.023
2015-07-05,2015-10-20,18.0,19.5,0.002143,0.000153,2.6e-05,6.8e-05,0.002673,0.00018,3.2e-05,8.4e-05,1.247,0.122,0.026
2015-07-05,2015-10-20,19.5,21.1,0.001708,0.000129,2.1e-05,5.4e-05,0.002048,0.00015,2.5e-05,6.5e-05,1.199,0.126,0.026
2015-07-05,2015-10-20,21.1,22.8,0.001514,0.000112,1.9e-05,4.8e-05,0.001991,0.000136,2.5e-05,6.3e-05,1.315,0.132,0.029
2015-07-05,2015-10-20,22.8,24.7,0.001174,9.6e-05,1.5e-05,3.8e-05,0.001386,0.00011,1.8e-05,4.4e-05,1.181,0.134,0.027
2015-10-21,2016-02-05,1.92,2.15,0.1316,0.0077,0.0017,0.0047,0.1244,0.0087,0.0016,0.0048,0.946,0.086,0.025
2015-10-21,2016-02-05,2.15,2.4,0.1476,0.007,0.0018,0.0049,0.149,0.0079,0.0019,0.0052,1.01,0.072,0.023
2015-10-21,2016-02-05,2.4,2.67,0.1461,0.0062,0.0018,0.0047,0.1238,0.0067,0.0015,0.0041,0.848,0.059,0.018
2015-10-21,2016-02-05,2.67,2.97,0.1379,0.0054,0.0017,0.0044,0.1143,0.0058,0.0014,0.0037,0.829,0.053,0.018
2015-10-21,2016-02-05,2.97,3.29,0.1191,0.0046,0.0014,0.0038,0.1197,0.0051,0.0014,0.0039,1.005,0.058,0.021
2015-10-21,2016-02-05,3.29,3.64,0.1016,0.0038,0.0012,0.0033,0.1102,0.0045,0.0013,0.0036,1.085,0.06,0.024
2015-10-21,2016-02-05,3.64,4.02,0.09775,0.00343,0.00113,0.00338,0.0968,0.00374,0.00113,0.00314,0.99,0.052,0.025
2015-10-21,2016-02-05,4.02,4.43,0.08614,0.00865,0.00108,0.00277,0.081,0.01025,0.00102,0.00261,0.94,0.152,0.02
2015-10-21,2016-02-05,4.43,4.88,0.07785,0.00702,0.00097,0.0025,0.08151,0.00825,0.00102,0.00262,1.047,0.142,0.022
2015-10-21,2016-02-05,4.88,5.37,0.05615,0.00543,0.00069,0.0018,0.06869,0.00702,0.00085,0.00221,1.223,0.172,0.026
2015-10-21,2016-02-05,5.37,5.9,0.05002,0.00455,0.00062,0.0016,0.05508,0.00553,0.00068,0.00177,1.101,0.149,0.023
2015-10-21,2016-02-05,5.9,6.47,0.03826,0.00365,0.00047,0.00123,0.03761,0.00448,0.00046,0.00121,0.983,0.15,0.021
2015-10-21,2016-02-05,6.47,7.09,0.03569,0.00318,0.00044,0.00115,0.0319,0.00359,0.00039,0.00102,0.894,0.128,0.019
2015-10-21,2016-02-05,7.09,7.76,0.02749,0.00255,0.00034,0.00089,0.03012,0.00309,0.00037,0.00097,1.096,0.152,0.024
2015-10-21,2016-02-05,7.76,8.48,0.02165,0.00087,0.00024,0.00068,0.02433,0.00117,0.00027,0.00077,1.124,0.07,0.024
2015-10-21,2016-02-05,8.48,9.26,0.01732,0.00072,0.00019,0.00055,0.02033,0.00089,0.00023,0.00064,1.174,0.071,0.025
2015-10-21,2016-02-05,9.26,10.1,0.01338,0.00059,0.00015,0.00042,0.01576,0.00072,0.00018,0.0005,1.178,0.075,0.025
2015-10-21,2016-02-05,10.1,11.0,0.0107,0.00049,0.00012,0.00034,0.01304,0.00059,0.00015,0.00041,1.219,0.079,0.025
2015-10-21,2016-02-05,11.0,12.0,0.008541,0.000412,9.6e-05,0.000269,0.00991,0.000472,0.000111,0.000312,1.16,0.079,0.024
2015-10-21,2016-02-05,12.0,13.0,0.006894,0.000362,7.8e-05,0.000217,0.008202,0.000424,9.3e-05,0.000258,1.19,0.088,0.025
2015-10-21,2016-02-05,13.0,14.1,0.005314,0.000301,6.1e-05,0.000167,0.006428,0.000351,7.3e-05,0.000202,1.21,0.095,0.025
2015-10-21,2016-02-05,14.1,15.3,0.004298,0.000257,5e-05,0.000135,0.005158,0.000301,6e-05,0.000162,1.2,0.1,0.025
2015-10-21,2016-02-05,15.3,16.6,0.003711,0.000225,4.3e-05,0.000117,0.004457,0.000252,5.2e-05,0.00014,1.201,0.1,0.025
2015-10-21,2016-02-05,16.6,18.0,0.002861,0.000188,3.4e-05,9e-05,0.003361,0.000215,4e-05,0.000106,1.175,0.108,0.025
2015-10-21,2016-02-05,18.0,19.5,0.002281,0.000156,2.8e-05,7.2e-05,0.002664,0.00019,3.2e-05,8.4e-05,1.168,0.115,0.025
2015-10-21,2016-02-05,19.5,21.1,0.001739,0.00013,2.1e-05,5.5e-05,0.002432,0.000163,3e-05,7.7e-05,1.399,0.14,0.03
2015-10-21,2016-02-05,21.1,22.8,0.00149,0.000113,1.9e-05,4.8e-05,0.001666,0.000133,2.1e-05,5.3e-05,1.118,0.123,0.025
2015-10-21,2016-02-05,22.8,24.7,0.001207,9.7e-05,1.6e-05,3.9e-05,0.001403,0.000111,1.8e-05,4.5e-05,1.163,0.131,0.026
2016-02-06,2016-05-23,1.92,2.15,0.1553,0.0085,0.002,0.0055,0.1391,0.0092,0.0018,0.0054,0.896,0.077,0.024
2016-02-06,2016-05-23,2.15,2.4,0.1626,0.0077,0.002,0.0054,0.1477,0.0084,0.0019,0.0051,0.909,0.067,0.021
2016-02-06,2016-05-23,2.4,2.67,0.1618,0.0067,0.002,0.0052,0.1526,0.0075,0.0019,0.0051,0.943,0.061,0.02
2016-02-06,2016-05-23,2.67,2.97,0.1498,0.0058,0.0018,0.0048,0.1307,0.0062,0.0016,0.0043,0.872,0.054,0.018
2016-02-06,2016-05-23,2.97,3.29,0.1336,0.0049,0.0016,0.0043,0.1156,0.0055,0.0014,0.0037,0.865,0.052,0.018
2016-02-06,2016-05-23,3.29,3.64,0.1238,0.0042,0.0015,0.0041,0.1165,0.0048,0.0014,0.0038,0.942,0.05,0.021
2016-02-06,2016-05-23,3.64,4.02,0.1105,0.0037,0.0013,0.0038,0.09887,0.00399,0.00115,0.00321,0.895,0.047,0.023
2016-02-06,2016-05-23,4.02,4.43,0.0945,0.00931,0.00118,0.00304,0.0988,0.0108,0.00125,0.00318,1.045,0.154,0.022
