bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,oxygen_flux m^-2sr^-1s^-1GV^-1,oxygen_flux_error_statistical m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,oxygen_to_helium_ratio,oxygen_to_helium_ratio_error_statistical,oxygen_to_helium_ratio_error_time_dependent,oxygen_to_helium_ratio_error_time_independent
2459,3.29,3.64,0.8436,0.0147,0.0018,0.0173,0.02563,0.00045,0.00015,0.00059
2459,3.64,4.02,0.735,0.0125,0.0015,0.015,0.02526,0.00043,0.00014,0.00058
2459,4.02,4.43,0.6615,0.0106,0.0011,0.0135,0.02612,0.00042,0.00014,0.0006
2459,4.43,4.88,0.555,0.0085,0.0009,0.0113,0.0256,0.00039,0.00014,0.00059
2459,4.88,5.37,0.503,0.0073,0.001,0.0102,0.0273,0.0004,0.00015,0.00063
2459,5.37,5.9,0.4102,0.006,0.001,0.0083,0.02663,0.00039,0.00015,0.00061
2459,5.9,6.47,0.3536,0.005,0.0009,0.0072,0.02747,0.0004,0.00015,0.00064
2459,6.47,7.09,0.2908,0.0041,0.0008,0.0059,0.02738,0.00039,0.00015,0.00063
2459,7.09,7.76,0.2421,0.0034,0.0007,0.0049,0.02768,0.00039,0.00016,0.00064
2459,7.76,8.48,0.1967,0.0028,0.0006,0.004,0.02733,0.00039,0.00016,0.00064
2459,8.48,9.26,0.1607,0.0024,0.0005,0.0033,0.02716,0.0004,0.00016,0.00063
2459,9.26,10.1,0.1401,0.0021,0.0005,0.0029,0.02905,0.00044,0.00017,0.00068
2459,10.1,11.0,0.1151,0.0018,0.0004,0.0024,0.0292,0.00046,0.00017,0.00068
2459,11.0,12.0,0.09112,0.00149,0.00033,0.00186,0.02839,0.00047,0.00017,0.00066
2459,12.0,13.0,0.0775,0.00135,0.00029,0.00158,0.02974,0.00052,0.00018,0.0007
2459,13.0,14.1,0.0642,0.00114,0.00025,0.00131,0.02996,0.00054,0.00019,0.0007
2459,14.1,15.3,0.05304,0.00097,0.00021,0.00108,0.03053,0.00057,0.00019,0.00072
2459,15.3,16.6,0.04334,0.00082,0.00018,0.00088,0.03051,0.00058,0.0002,0.00072
2459,16.6,18.0,0.03625,0.0007,0.00015,0.00074,0.03147,0.00061,0.0002,0.00074
2459,18.0,19.5,0.02899,0.00058,0.00012,0.00059,0.03089,0.00062,0.0002,0.00073
2459,19.5,21.1,0.02397,0.00048,0.0001,0.00049,0.03144,0.00064,0.0002,0.00075
2459,21.1,22.8,0.0196,0.00041,8e-05,0.0004,0.03167,0.00066,0.00021,0.00075
2459,22.8,24.7,0.01614,0.00033,7e-05,0.00033,0.03204,0.00067,0.00021,0.00076
2459,24.7,26.7,0.01298,0.00028,6e-05,0.00027,0.03165,0.0007,0.00021,0.00075
2459,26.7,28.8,0.01055,0.00025,5e-05,0.00022,0.03136,0.00074,0.00021,0.00075
2459,28.8,31.1,0.008993,0.000214,4.1e-05,0.000184,0.03297,0.00079,0.00022,0.00079
2459,31.1,33.5,0.007131,0.000185,3.3e-05,0.000146,0.03205,0.00084,0.00022,0.00077
2459,33.5,36.1,0.005917,0.000162,2.8e-05,0.000121,0.03244,0.0009,0.00022,0.00078
2459,36.1,38.9,0.005071,0.000144,2.4e-05,0.000104,0.03384,0.00098,0.00023,0.00081
2459,38.9,41.9,0.004254,0.000128,2.1e-05,8.7e-05,0.0352,0.00107,0.00024,0.00085
2459,41.9,45.1,0.003567,0.000113,1.8e-05,7.3e-05,0.03584,0.00115,0.00025,0.00087
2459,45.1,48.5,0.002696,9.6e-05,1.3e-05,5.5e-05,0.03312,0.00119,0.00023,0.00081
2459,48.5,52.2,0.00233,8.5e-05,1.2e-05,4.8e-05,0.03482,0.00129,0.00025,0.00085
2459,52.2,56.1,0.002003,7.7e-05,1e-05,4.1e-05,0.03682,0.00143,0.00026,0.0009
2459,56.1,60.3,0.00154,6.5e-05,8e-06,3.2e-05,0.03452,0.00148,0.00025,0.00085
2460,1.92,2.15,1.082,0.027,0.015,0.03,0.02328,0.00058,0.00039,0.00074
2460,2.15,2.4,1.095,0.024,0.009,0.025,0.02422,0.00054,0.00026,0.00063
2460,2.4,2.67,1.09,0.021,0.005,0.025,0.02541,0.0005,0.00019,0.00066
2460,2.67,2.97,1.003,0.018,0.004,0.021,0.02513,0.00046,0.00017,0.00059
2460,2.97,3.29,0.9496,0.0159,0.0024,0.0197,0.02602,0.00044,0.00014,0.00061
2460,3.29,3.64,0.8445,0.0135,0.0012,0.0173,0.02599,0.00042,0.00013,0.0006
2460,3.64,4.02,0.7478,0.0115,0.001,0.0153,0.02595,0.0004,0.00012,0.0006
2460,4.02,4.43,0.6408,0.0096,0.0009,0.013,0.02564,0.00039,0.00012,0.00059
2460,4.43,4.88,0.5647,0.0078,0.0008,0.0115,0.02638,0.00037,0.00012,0.00061
2460,4.88,5.37,0.48,0.0065,0.0009,0.0097,0.02646,0.00036,0.00012,0.00061
2460,5.37,5.9,0.4159,0.0055,0.0009,0.0085,0.02729,0.00037,0.00012,0.00063
2460,5.9,6.47,0.3488,0.0046,0.0008,0.0071,0.02746,0.00036,0.00013,0.00063
2460,6.47,7.09,0.286,0.0037,0.0007,0.0058,0.02713,0.00036,0.00013,0.00063
2460,7.09,7.76,0.2344,0.0031,0.0006,0.0048,0.02701,0.00036,0.00013,0.00063
2460,7.76,8.48,0.2017,0.0026,0.0006,0.0041,0.02824,0.00037,0.00014,0.00066
2460,8.48,9.26,0.1694,0.0022,0.0005,0.0035,0.02913,0.00039,0.00014,0.00068
2460,9.26,10.1,0.1359,0.0019,0.0004,0.0028,0.02853,0.0004,0.00014,0.00067
2460,10.1,11.0,0.1141,0.0016,0.0004,0.0023,0.02909,0.00042,0.00015,0.00068
2460,11.0,12.0,0.09276,0.00138,0.00033,0.00189,0.02929,0.00044,0.00015,0.00068
2460,12.0,13.0,0.07751,0.00123,0.00029,0.00158,0.02996,0.00048,0.00016,0.0007
2460,13.0,14.1,0.06283,0.00104,0.00025,0.00128,0.02962,0.00049,0.00017,0.00069
2460,14.1,15.3,0.05285,0.00089,0.00022,0.00108,0.03058,0.00052,0.00018,0.00072
2460,15.3,16.6,0.04296,0.00075,0.00019,0.00088,0.03067,0.00054,0.00018,0.00072
2460,16.6,18.0,0.03555,0.00063,0.00016,0.00073,0.03103,0.00056,0.00019,0.00073
2460,18.0,19.5,0.02994,0.00054,0.00013,0.00061,0.03208,0.00058,0.00019,0.00076
2460,19.5,21.1,0.02423,0.00045,0.0001,0.00049,0.03209,0.0006,0.00018,0.00076
2460,21.1,22.8,0.01957,0.00037,8e-05,0.0004,0.03187,0.00061,0.00018,0.00076
2460,22.8,24.7,0.01601,0.00031,7e-05,0.00033,0.03186,0.00062,0.00019,0.00076
2460,24.7,26.7,0.01286,0.00026,6e-05,0.00026,0.03155,0.00064,0.00019,0.00075
2460,26.7,28.8,0.01118,0.00023,5e-05,0.00023,0.03352,0.00071,0.0002,0.0008
2460,28.8,31.1,0.008705,0.000193,4e-05,0.000178,0.03202,0.00072,0.00019,0.00077
2460,31.1,33.5,0.00717,0.000171,3.3e-05,0.000147,0.03239,0.00078,0.0002,0.00078
2460,33.5,36.1,0.006029,0.00015,2.8e-05,0.000123,0.03316,0.00084,0.0002,0.0008
2460,36.1,38.9,0.005119,0.000133,2.4e-05,0.000105,0.03425,0.0009,0.00021,0.00082
2460,38.9,41.9,0.00386,0.000112,1.9e-05,7.9e-05,0.03177,0.00093,0.0002,0.00077
2460,41.9,45.1,0.003372,0.000101,1.7e-05,6.9e-05,0.03408,0.00104,0.00021,0.00083
2460,45.1,48.5,0.002721,8.8e-05,1.4e-05,5.6e-05,0.03329,0.00109,0.00021,0.00081
2460,48.5,52.2,0.002356,7.9e-05,1.2e-05,4.8e-05,0.03531,0.00119,0.00023,0.00086
2460,52.2,56.1,0.001862,6.8e-05,1e-05,3.8e-05,0.03452,0.00128,0.00022,0.00085
2460,56.1,60.3,0.001465,5.8e-05,8e-06,3e-05,0.03282,0.00132,0.00021,0.00081
2461,1.92,2.15,1.015,0.026,0.03,0.028,0.02212,0.00056,0.00068,0.0007
2461,2.15,2.4,1.075,0.024,0.018,0.025,0.02396,0.00053,0.00043,0.00063
2461,2.4,2.67,1.046,0.021,0.008,0.024,0.02456,0.00049,0.00024,0.00064
2461,2.67,2.97,1.007,0.018,0.009,0.021,0.02535,0.00046,0.00026,0.0006
2461,2.97,3.29,0.9297,0.0157,0.0055,0.0192,0.02564,0.00044,0.00019,0.0006
2461,3.29,3.64,0.8368,0.0134,0.0026,0.0172,0.02566,0.00041,0.00013,0.00059
2461,3.64,4.02,0.7747,0.0117,0.002,0.0158,0.02702,0.00041,0.00013,0.00062
2461,4.02,4.43,0.6485,0.0096,0.0014,0.0132,0.02603,0.00039,0.00011,0.0006
2461,4.43,4.88,0.566,0.0078,0.0012,0.0115,0.02648,0.00037,0.00011,0.00061
2461,4.88,5.37,0.4727,0.0064,0.0011,0.0096,0.02609,0.00036,0.00011,0.0006
2461,5.37,5.9,0.4038,0.0054,0.001,0.0082,0.02657,0.00036,0.00011,0.00061
2461,5.9,6.47,0.3341,0.0045,0.0009,0.0068,0.02644,0.00036,0.00011,0.00061
2461,6.47,7.09,0.2872,0.0037,0.0008,0.0059,0.02741,0.00036,0.00012,0.00064
2461,7.09,7.76,0.2376,0.0031,0.0007,0.0048,0.02749,0.00036,0.00012,0.00064
2461,7.76,8.48,0.1992,0.0026,0.0006,0.0041,0.02808,0.00037,0.00012,0.00065
2461,8.48,9.26,0.1668,0.0022,0.0005,0.0034,0.02871,0.00038,0.00013,0.00067
2461,9.26,10.1,0.1358,0.0019,0.0005,0.0028,0.02856,0.0004,0.00013,0.00067
2461,10.1,11.0,0.114,0.0016,0.0004,0.0023,0.02933,0.00043,0.00014,0.00069
2461,11.0,12.0,0.09275,0.00137,0.00033,0.00189,0.02943,0.00044,0.00014,0.00069
2461,12.0,13.0,0.07758,0.00123,0.00029,0.00158,0.0301,0.00048,0.00015,0.0007
2461,13.0,14.1,0.0641,0.00105,0.00024,0.00131,0.03041,0.0005,0.00015,0.00071
2461,14.1,15.3,0.05149,0.00088,0.0002,0.00105,0.02988,0.00051,0.00015,0.0007
2461,15.3,16.6,0.04323,0.00075,0.00017,0.00088,0.03072,0.00054,0.00016,0.00072
2461,16.6,18.0,0.03454,0.00062,0.00014,0.0007,0.03022,0.00055,0.00016,0.00071
2461,18.0,19.5,0.02915,0.00053,0.00012,0.0006,0.03149,0.00058,0.00017,0.00074
2461,19.5,21.1,0.02392,0.00044,0.0001,0.00049,0.03176,0.00059,0.00017,0.00075
2461,21.1,22.8,0.01962,0.00037,8e-05,0.0004,0.03184,0.00061,0.00017,0.00076
2461,22.8,24.7,0.01579,0.0003,7e-05,0.00032,0.03163,0.00061,0.00017,0.00075
2461,24.7,26.7,0.01352,0.00026,6e-05,0.00028,0.0333,0.00066,0.00018,0.00079
2461,26.7,28.8,0.01105,0.00023,5e-05,0.00023,0.03352,0.00071,0.00019,0.0008
2461,28.8,31.1,0.008916,0.000195,4.1e-05,0.000182,0.03303,0.00073,0.00018,0.00079
2461,31.1,33.5,0.007414,0.000173,3.4e-05,0.000152,0.03368,0.0008,0.00019,0.00081
2461,33.5,36.1,0.006029,0.00015,2.8e-05,0.000123,0.03325,0.00084,0.00019,0.0008
2461,36.1,38.9,0.005016,0.000131,2.4e-05,0.000103,0.03378,0.0009,0.00019,0.00081
2461,38.9,41.9,0.00407,0.000114,2e-05,8.3e-05,0.03352,0.00095,0.00019,0.00081
2461,41.9,45.1,0.003313,0.0001,1.6e-05,6.8e-05,0.0334,0.00102,0.0002,0.00081
2461,45.1,48.5,0.002658,8.7e-05,1.3e-05,5.4e-05,0.03248,0.00107,0.00019,0.00079
2461,48.5,52.2,0.002308,7.7e-05,1.2e-05,4.7e-05,0.03443,0.00117,0.00021,0.00084
2461,52.2,56.1,0.001816,6.7e-05,9e-06,3.7e-05,0.0332,0.00124,0.0002,0.00082
2461,56.1,60.3,0.001475,5.8e-05,8e-06,3e-05,0.03288,0.00131,0.0002,0.00081
2462,1.92,2.15,1.08,0.027,0.014,0.03,0.02333,0.00058,0.00037,0.00074
2462,2.15,2.4,1.124,0.025,0.007,0.026,0.02463,0.00054,0.00023,0.00065
2462,2.4,2.67,1.064,0.021,0.005,0.025,0.02462,0.00049,0.00017,0.00064
2462,2.67,2.97,1.022,0.019,0.003,0.021,0.02537,0.00046,0.00014,0.0006
2462,2.97,3.29,0.9124,0.0157,0.0022,0.0189,0.02483,0.00043,0.00012,0.00058
2462,3.29,3.64,0.8273,0.0134,0.0013,0.017,0.02522,0.00041,0.00011,0.00058
2462,3.64,4.02,0.7593,0.0116,0.001,0.0155,0.02643,0.00041,0.00011,0.00061
2462,4.02,4.43,0.642,0.0096,0.001,0.0131,0.02584,0.00039,0.0001,0.00059
2462,4.43,4.88,0.5672,0.0078,0.0009,0.0115,0.02664,0.00037,0.0001,0.00061
2462,4.88,5.37,0.4773,0.0065,0.0009,0.0097,0.02642,0.00036,0.0001,0.00061
2462,5.37,5.9,0.4074,0.0055,0.0009,0.0083,0.02685,0.00036,0.00011,0.00062
2462,5.9,6.47,0.3433,0.0045,0.0008,0.007,0.02715,0.00036,0.00011,0.00063
2462,6.47,7.09,0.2848,0.0037,0.0007,0.0058,0.02714,0.00036,0.00011,0.00063
2462,7.09,7.76,0.2382,0.0031,0.0006,0.0049,0.02758,0.00036,0.00012,0.00064
2462,7.76,8.48,0.1987,0.0026,0.0005,0.0041,0.02808,0.00037,0.00012,0.00065
2462,8.48,9.26,0.1655,0.0022,0.0005,0.0034,0.02856,0.00038,0.00012,0.00067
