date,rigidity_min_GV,rigidity_max_GV,flux,err_stat,err_time,err_sys
2014-04-16,3.64,4.02,188.2,0.7,0.4,2.0
2014-04-16,4.02,4.43,159.2,0.6,0.3,1.7
2014-04-16,4.43,4.88,132.5,0.5,0.2,1.4
2014-04-16,4.88,5.37,111.1,0.4,0.2,1.2
2014-04-16,5.37,5.9,91.13,0.33,0.17,0.95
2014-04-16,5.9,6.47,75.27,0.27,0.14,0.79
2014-04-16,6.47,7.09,60.88,0.22,0.11,0.64
2014-04-16,7.09,7.76,49.78,0.19,0.09,0.52
2014-04-16,7.76,8.48,40.28,0.16,0.07,0.43
2014-04-16,8.48,9.26,32.62,0.13,0.06,0.35
2014-04-16,9.26,10.1,26.45,0.11,0.05,0.28
2014-04-16,10.1,11.0,21.43,0.1,0.04,0.23
2014-04-16,11.0,13.0,15.45,0.05,0.03,0.17
2014-04-16,13.0,16.6,9.109,0.028,0.017,0.103
2014-04-16,16.6,22.8,4.289,0.012,0.008,0.05
2014-04-16,22.8,33.5,1.653,0.006,0.003,0.02
2014-04-16,33.5,48.5,0.5813,0.0027,0.0012,0.007
2014-04-16,48.5,69.7,0.2079,0.0014,0.0005,0.0025
2014-04-16,69.7,100.0,0.07467,0.00068,0.00019,0.00089
2014-04-17,1.0,1.16,421.1,3.3,8.0,14.1
2014-04-17,1.16,1.33,445.9,3.0,5.3,11.0
2014-04-17,1.33,1.51,453.6,2.7,3.1,8.7
2014-04-17,1.51,1.71,447.1,2.4,1.8,7.1
2014-04-17,1.71,1.92,430.4,2.1,1.2,6.1
2014-04-17,1.92,2.15,408.8,1.9,1.0,5.3
2014-04-17,2.15,2.4,371.5,1.7,0.8,4.5
2014-04-17,2.4,2.67,332.5,1.4,0.7,3.9
2014-04-17,2.67,2.97,292.1,1.2,0.6,3.3
2014-04-17,2.97,3.29,254.2,1.0,0.5,2.8
2014-04-17,3.29,3.64,222.4,0.9,0.4,2.4
2014-04-17,3.64,4.02,188.7,0.7,0.3,2.0
2014-04-17,4.02,4.43,160.0,0.6,0.3,1.7
2014-04-17,4.43,4.88,134.1,0.5,0.2,1.4
2014-04-17,4.88,5.37,109.9,0.4,0.2,1.1
2014-04-17,5.37,5.9,91.25,0.33,0.16,0.95
2014-04-17,5.9,6.47,74.95,0.27,0.13,0.78
2014-04-17,6.47,7.09,61.14,0.23,0.11,0.64
2014-04-17,7.09,7.76,49.75,0.19,0.09,0.52
2014-04-17,7.76,8.48,40.29,0.16,0.07,0.43
2014-04-17,8.48,9.26,32.58,0.13,0.06,0.35
2014-04-17,9.26,10.1,26.52,0.11,0.05,0.28
2014-04-17,10.1,11.0,21.23,0.1,0.04,0.23
2014-04-17,11.0,13.0,15.47,0.05,0.03,0.17
2014-04-17,13.0,16.6,9.117,0.028,0.016,0.103
2014-04-17,16.6,22.8,4.323,0.013,0.008,0.05
2014-04-17,22.8,33.5,1.662,0.006,0.003,0.02
2014-04-17,33.5,48.5,0.581,0.0027,0.0012,0.007
2014-04-17,48.5,69.7,0.2071,0.0014,0.0005,0.0025
2014-04-17,69.7,100.0,0.07569,0.00068,0.00019,0.0009
2014-04-18,2.97,3.29,244.7,1.0,0.5,2.7
2014-04-18,3.29,3.64,211.3,0.8,0.4,2.2
2014-04-18,3.64,4.02,180.4,0.7,0.3,1.9
2014-04-18,4.02,4.43,153.4,0.6,0.3,1.6
2014-04-18,4.43,4.88,127.9,0.5,0.2,1.3
2014-04-18,4.88,5.37,107.3,0.4,0.2,1.1
2014-04-18,5.37,5.9,88.74,0.32,0.15,0.92
2014-04-18,5.9,6.47,72.79,0.27,0.12,0.76
2014-04-18,6.47,7.09,59.83,0.22,0.1,0.63
2014-04-18,7.09,7.76,48.53,0.18,0.08,0.51
2014-04-18,7.76,8.48,39.84,0.16,0.07,0.42
2014-04-18,8.48,9.26,31.77,0.13,0.05,0.34
2014-04-18,9.26,10.1,25.76,0.11,0.04,0.28
2014-04-18,10.1,11.0,20.98,0.09,0.04,0.23
2014-04-18,11.0,13.0,15.18,0.05,0.03,0.17
2014-04-18,13.0,16.6,8.928,0.028,0.015,0.1
2014-04-18,16.6,22.8,4.263,0.012,0.007,0.049
2014-04-18,22.8,33.5,1.646,0.006,0.003,0.02
2014-04-18,33.5,48.5,0.5808,0.0027,0.0011,0.007
2014-04-18,48.5,69.7,0.2061,0.0014,0.0004,0.0024
2014-04-18,69.7,100.0,0.07486,0.00068,0.00018,0.00089
2014-04-19,2.97,3.29,235.7,1.0,0.4,2.6
2014-04-19,3.29,3.64,203.7,0.8,0.4,2.2
2014-04-19,3.64,4.02,174.1,0.7,0.3,1.8
2014-04-19,4.02,4.43,148.6,0.6,0.3,1.6
2014-04-19,4.43,4.88,123.9,0.5,0.2,1.3
2014-04-19,4.88,5.37,103.1,0.4,0.2,1.1
2014-04-19,5.37,5.9,85.17,0.31,0.15,0.88
2014-04-19,5.9,6.47,70.16,0.26,0.12,0.73
2014-04-19,6.47,7.09,57.09,0.22,0.1,0.6
2014-04-19,7.09,7.76,46.96,0.18,0.08,0.49
2014-04-19,7.76,8.48,38.31,0.15,0.07,0.41
2014-04-19,8.48,9.26,30.77,0.13,0.05,0.33
2014-04-19,9.26,10.1,25.01,0.11,0.04,0.27
2014-04-19,10.1,11.0,20.28,0.09,0.03,0.22
2014-04-19,11.0,13.0,14.85,0.05,0.03,0.16
2014-04-19,13.0,16.6,8.776,0.027,0.015,0.099
2014-04-19,16.6,22.8,4.214,0.012,0.007,0.049
2014-04-19,22.8,33.5,1.638,0.006,0.003,0.019
2014-04-19,33.5,48.5,0.5747,0.0027,0.0011,0.0069
2014-04-19,48.5,69.7,0.2079,0.0014,0.0004,0.0025
2014-04-19,69.7,100.0,0.07569,0.00069,0.00018,0.0009
2014-04-20,2.97,3.29,231.9,1.0,0.4,2.5
2014-04-20,3.29,3.64,200.3,0.8,0.4,2.1
2014-04-20,3.64,4.02,172.4,0.7,0.3,1.8
2014-04-20,4.02,4.43,145.2,0.5,0.3,1.5
2014-04-20,4.43,4.88,123.1,0.5,0.2,1.3
2014-04-20,4.88,5.37,102.3,0.4,0.2,1.1
2014-04-20,5.37,5.9,85.57,0.31,0.15,0.89
2014-04-20,5.9,6.47,70.4,0.26,0.12,0.74
2014-04-20,6.47,7.09,57.15,0.22,0.1,0.6
2014-04-20,7.09,7.76,47.06,0.18,0.08,0.49
2014-04-20,7.76,8.48,38.22,0.15,0.07,0.41
2014-04-20,8.48,9.26,30.99,0.13,0.05,0.33
2014-04-20,9.26,10.1,25.38,0.11,0.04,0.27
2014-04-20,10.1,11.0,20.47,0.09,0.04,0.22
2014-04-20,11.0,13.0,15.0,0.05,0.03,0.16
2014-04-20,13.0,16.6,8.794,0.027,0.015,0.099
2014-04-20,16.6,22.8,4.206,0.012,0.007,0.049
2014-04-20,22.8,33.5,1.637,0.005,0.003,0.019
2014-04-20,33.5,48.5,0.5745,0.0027,0.0011,0.0069
2014-04-20,48.5,69.7,0.2047,0.0014,0.0004,0.0024
2014-04-20,69.7,100.0,0.07463,0.00068,0.00018,0.00089
2014-04-21,1.0,1.16,380.2,3.1,7.3,12.8
2014-04-21,1.16,1.33,396.5,2.8,4.7,9.8
2014-04-21,1.33,1.51,406.4,2.5,2.8,7.8
2014-04-21,1.51,1.71,404.5,2.3,1.6,6.5
2014-04-21,1.71,1.92,390.3,2.0,1.1,5.5
2014-04-21,1.92,2.15,363.8,1.7,0.9,4.7
2014-04-21,2.15,2.4,334.5,1.6,0.8,4.1
2014-04-21,2.4,2.67,300.6,1.3,0.6,3.5
2014-04-21,2.67,2.97,264.5,1.1,0.5,3.0
2014-04-21,2.97,3.29,229.8,0.9,0.4,2.5
2014-04-21,3.29,3.64,200.4,0.8,0.4,2.1
2014-04-21,3.64,4.02,170.6,0.7,0.3,1.8
2014-04-21,4.02,4.43,144.9,0.5,0.2,1.5
2014-04-21,4.43,4.88,122.0,0.5,0.2,1.3
2014-04-21,4.88,5.37,102.4,0.4,0.2,1.1
2014-04-21,5.37,5.9,84.5,0.31,0.15,0.88
2014-04-21,5.9,6.47,69.81,0.26,0.12,0.73
2014-04-21,6.47,7.09,57.27,0.22,0.1,0.6
2014-04-21,7.09,7.76,47.0,0.18,0.08,0.49
2014-04-21,7.76,8.48,38.09,0.15,0.07,0.4
2014-04-21,8.48,9.26,30.98,0.13,0.05,0.33
2014-04-21,9.26,10.1,25.22,0.11,0.04,0.27
2014-04-21,10.1,11.0,20.52,0.09,0.04,0.22
2014-04-21,11.0,13.0,14.92,0.05,0.03,0.16
2014-04-21,13.0,16.6,8.846,0.027,0.015,0.099
2014-04-21,16.6,22.8,4.217,0.012,0.007,0.049
2014-04-21,22.8,33.5,1.64,0.005,0.003,0.02
2014-04-21,33.5,48.5,0.5766,0.0027,0.0011,0.0069
2014-04-21,48.5,69.7,0.2063,0.0014,0.0004,0.0025
2014-04-21,69.7,100.0,0.07479,0.00068,0.00018,0.00089
2014-04-22,1.0,1.16,388.1,3.2,7.4,13.0
2014-04-22,1.16,1.33,401.1,2.8,4.8,9.9
2014-04-22,1.33,1.51,413.8,2.6,2.9,7.9
2014-04-22,1.51,1.71,410.9,2.3,1.6,6.6
2014-04-22,1.71,1.92,391.9,2.0,1.1,5.5
2014-04-22,1.92,2.15,366.4,1.8,0.9,4.8
2014-04-22,2.15,2.4,331.5,1.6,0.7,4.1
2014-04-22,2.4,2.67,298.5,1.3,0.6,3.5
2014-04-22,2.67,2.97,261.8,1.1,0.5,2.9
2014-04-22,2.97,3.29,230.9,1.0,0.4,2.5
2014-04-22,3.29,3.64,200.9,0.8,0.4,2.1
2014-04-22,3.64,4.02,171.6,0.7,0.3,1.8
2014-04-22,4.02,4.43,145.5,0.5,0.3,1.5
2014-04-22,4.43,4.88,122.6,0.5,0.2,1.3
2014-04-22,4.88,5.37,102.5,0.4,0.2,1.1
2014-04-22,5.37,5.9,84.45,0.31,0.14,0.87
2014-04-22,5.9,6.47,70.1,0.26,0.12,0.73
2014-04-22,6.47,7.09,57.51,0.22,0.1,0.6
2014-04-22,7.09,7.76,47.09,0.18,0.08,0.49
2014-04-22,7.76,8.48,38.36,0.15,0.07,0.41
2014-04-22,8.48,9.26,31.23,0.13,0.05,0.33
2014-04-22,9.26,10.1,25.41,0.11,0.04,0.27
2014-04-22,10.1,11.0,20.54,0.09,0.04,0.22
2014-04-22,11.0,13.0,15.06,0.05,0.03,0.17
2014-04-22,13.0,16.6,8.889,0.027,0.015,0.1
2014-04-22,16.6,22.8,4.244,0.012,0.007,0.049
2014-04-22,22.8,33.5,1.662,0.006,0.003,0.02
2014-04-22,33.5,48.5,0.5782,0.0027,0.0011,0.0069
2014-04-22,48.5,69.7,0.204,0.0014,0.0004,0.0024
2014-04-22,69.7,100.0,0.07618,0.00069,0.00019,0.0009
2014-04-23,1.0,1.16,385.7,3.2,7.4,12.9
2014-04-23,1.16,1.33,407.6,2.8,4.8,10.0
2014-04-23,1.33,1.51,412.6,2.5,2.9,7.9
2014-04-23,1.51,1.71,408.8,2.3,1.6,6.5
2014-04-23,1.71,1.92,394.8,2.0,1.1,5.6
2014-04-23,1.92,2.15,365.8,1.8,0.9,4.8
2014-04-23,2.15,2.4,335.7,1.5,0.8,4.1
2014-04-23,2.4,2.67,306.4,1.3,0.6,3.6
2014-04-23,2.67,2.97,267.4,1.1,0.5,3.0
2014-04-23,2.97,3.29,233.4,1.0,0.4,2.5
2014-04-23,3.29,3.64,203.8,0.8,0.4,2.2
2014-04-23,3.64,4.02,172.6,0.7,0.3,1.8
2014-04-23,4.02,4.43,146.8,0.5,0.3,1.5
2014-04-23,4.43,4.88,123.9,0.5,0.2,1.3
2014-04-23,4.88,5.37,103.9,0.4,0.2,1.1
2014-04-23,5.37,5.9,85.51,0.31,0.15,0.89
2014-04-23,5.9,6.47,70.35,0.26,0.12,0.74
2014-04-23,6.47,7.09,57.85,0.22,0.1,0.61
2014-04-23,7.09,7.76,47.01,0.18,0.08,0.49
2014-04-23,7.76,8.48,38.34,0.15,0.07,0.41
2014-04-23,8.48,9.26,31.56,0.13,0.05,0.34
2014-04-23,9.26,10.1,25.38,0.11,0.04,0.27
2014-04-23,10.1,11.0,20.91,0.09,0.04,0.23
2014-04-23,11.0,13.0,15.04,0.05,0.03,0.17
2014-04-23,13.0,16.6,8.919,0.027,0.015,0.1
2014-04-23,16.6,22.8,4.279,0.012,0.007,0.049
2014-04-23,22.8,33.5,1.65,0.005,0.003,0.02
2014-04-23,33.5,48.5,0.583,0.0027,0.0012,0.007
2014-04-23,48.5,69.7,0.207,0.0014,0.0004,0.0025
2014-04-23,69.7,100.0,0.07451,0.00068,0.00018,0.00089
2014-04-24,1.0,1.16,389.8,3.3,7.5,13.1
2014-04-24,1.16,1.33,409.8,2.8,4.9,10.1
2014-04-24,1.33,1.51,415.2,2.6,2.9,7.9
2014-04-24,1.51,1.71,413.1,2.3,1.7,6.6
2014-04-24,1.71,1.92,393.6,2.0,1.1,5.6
2014-04-24,1.92,2.15,365.6,1.8,0.9,4.8
2014-04-24,2.15,2.4,338.8,1.6,0.8,4.1
2014-04-24,2.4,2.67,302.6,1.3,0.6,3.5
2014-04-24,2.67,2.97,267.1,1.1,0.5,3.0
2014-04-24,2.97,3.29,233.4,1.0,0.4,2.5
2014-04-24,3.29,3.64,202.4,0.8,0.4,2.2
2014-04-24,3.64,4.02,173.4,0.7,0.3,1.8
2014-04-24,4.02,4.43,147.9,0.5,0.3,1.6
2014-04-24,4.43,4.88,123.7,0.5,0.2,1.3
2014-04-24,4.88,5.37,103.5,0.4,0.2,1.1
2014-04-24,5.37,5.9,85.55,0.31,0.15,0.89
2014-04-24,5.9,6.47,69.97,0.26,0.12,0.73
2014-04-24,6.47,7.09,58.0,0.22,0.1,0.61
2014-04-24,7.09,7.76,46.95,0.18,0.08,0.49
2014-04-24,7.76,8.48,38.53,0.15,0.07,0.41
2014-04-24,8.48,9.26,30.94,0.13,0.05,0.33
2014-04-24,9.26,10.1,25.34,0.11,0.04,0.27
2014-04-24,10.1,11.0,20.5,0.09,0.04,0.22
2014-04-24,11.0,13.0,14.95,0.05,0.03,0.16
2014-04-24,13.0,16.6,8.822,0.027,0.015,0.099
2014-04-24,16.6,22.8,4.218,0.012,0.007,0.049
2014-04-24,22.8,33.5,1.633,0.005,0.003,0.019
2014-04-24,33.5,48.5,0.5791,0.0027,0.0011,0.0069
2014-04-24,48.5,69.7,0.2068,0.0014,0.0004,0.0025
2014-04-24,69.7,100.0,0.07533,0.00068,0.00018,0.00089
2014-04-25,1.0,1.16,393.1,3.2,7.5,13.2
2014-04-25,1.16,1.33,420.2,2.9,5.0,10.4
2014-04-25,1.33,1.51,425.3,2.6,2.9,8.1
2014-04-25,1.51,1.71,425.7,2.3,1.7,6.8
2014-04-25,1.71,1.92,403.5,2.0,1.1,5.7
2014-04-25,1.92,2.15,376.9,1.8,0.9,4.9
2014-04-25,2.15,2.4,344.4,1.6,0.8,4.2
2014-04-25,2.4,2.67,308.9,1.3,0.6,3.6
2014-04-25,2.67,2.97,275.2,1.1,0.5,3.1
2014-04-25,2.97,3.29,237.2,1.0,0.4,2.6
2014-04-25,3.29,3.64,207.6,0.8,0.4,2.2
2014-04-25,3.64,4.02,176.4,0.7,0.3,1.9
2014-04-25,4.02,4.43,150.7,0.6,0.3,1.6
2014-04-25,4.43,4.88,125.5,0.5,0.2,1.3
2014-04-25,4.88,5.37,105.0,0.4,0.2,1.1
2014-04-25,5.37,5.9,86.53,0.31,0.15,0.9
2014-04-25,5.9,6.47,71.4,0.26,0.12,0.75
2014-04-25,6.47,7.09,58.4,0.22,0.1,0.61
2014-04-25,7.09,7.76,47.75,0.18,0.08,0.5
2014-04-25,7.76,8.48,39.22,0.15,0.07,0.42
2014-04-25,8.48,9.26,31.61,0.13,0.05,0.34
2014-04-25,9.26,10.1,25.49,0.11,0.04,0.27
2014-04-25,10.1,11.0,20.61,0.09,0.04,0.22
2014-04-25,11.0,13.0,15.01,0.05,0.03,0.17
2014-04-25,13.0,16.6,8.872,0.027,0.015,0.1
2014-04-25,16.6,22.8,4.225,0.012,0.007,0.049
2014-04-25,22.8,33.5,1.637,0.005,0.003,0.019
2014-04-25,33.5,48.5,0.582,0.0027,0.0012,0.007
2014-04-25,48.5,69.7,0.2071,0.0014,0.0004,0.0025
2014-04-25,69.7,100.0,0.07632,0.00069,0.00019,0.00091
2014-04-26,1.0,1.16,400.3,3.3,7.7,13.4
2014-04-26,1.16,1.33,424.9,3.0,5.1,10.5
2014-04-26,1.33,1.51,433.4,2.6,3.0,8.3
2014-04-26,1.51,1.71,434.6,2.4,1.7,6.9
2014-04-26,1.71,1.92,413.5,2.1,1.2,5.9
2014-04-26,1.92,2.15,387.0,1.8,1.0,5.0
2014-04-26,2.15,2.4,353.1,1.6,0.8,4.3
2014-04-26,2.4,2.67,313.7,1.3,0.7,3.6
2014-04-26,2.67,2.97,277.3,1.1,0.5,3.1
2014-04-26,2.97,3.29,242.1,1.0,0.4,2.6
2014-04-26,3.29,3.64,209.4,0.8,0.4,2.2
2014-04-26,3.64,4.02,178.6,0.7,0.3,1.9
2014-04-26,4.02,4.43,150.6,0.6,0.3,1.6
2014-04-26,4.43,4.88,127.7,0.5,0.2,1.3
2014-04-26,4.88,5.37,106.3,0.4,0.2,1.1
2014-04-26,5.37,5.9,87.68,0.32,0.15,0.91
2014-04-26,5.9,6.47,72.21,0.27,0.12,0.75
2014-04-26,6.47,7.09,59.0,0.22,0.1,0.62
2014-04-26,7.09,7.76,48.0,0.18,0.08,0.5
2014-04-26,7.76,8.48,39.25,0.16,0.07,0.42
2014-04-26,8.48,9.26,31.74,0.13,0.05,0.34
2014-04-26,9.26,10.1,25.41,0.11,0.04,0.27
2014-04-26,10.1,11.0,20.68,0.09,0.04,0.22
2014-04-26,11.0,13.0,15.13,0.05,0.03,0.17
2014-04-26,13.0,16.6,8.929,0.027,0.015,0.1
2014-04-26,16.6,22.8,4.262,0.012,0.007,0.049
2014-04-26,22.8,33.5,1.65,0.005,0.003,0.02
2014-04-26,33.5,48.5,0.5789,0.0027,0.0011,0.0069
2014-04-26,48.5,69.7,0.2087,0.0014,0.0005,0.0025
2014-04-26,69.7,100.0,0.07673,0.00069,0.00019,0.00091
2014-04-27,1.0,1.16,406.0,3.3,7.8,13.6
2014-04-27,1.16,1.33,429.7,2.9,5.1,10.6
2014-04-27,1.33,1.51,439.9,2.6,3.0,8.4
2014-04-27,1.51,1.71,437.8,2.4,1.8,7.0
2014-04-27,1.71,1.92,416.3,2.1,1.2,5.9
2014-04-27,1.92,2.15,387.6,1.8,1.0,5.0
2014-04-27,2.15,2.4,354.4,1.6,0.8,4.3
2014-04-27,2.4,2.67,316.4,1.3,0.7,3.7
2014-04-27,2.67,2.97,282.1,1.1,0.6,3.2
2014-04-27,2.97,3.29,244.1,1.0,0.5,2.7
2014-04-27,3.29,3.64,212.2,0.8,0.4,2.3
2014-04-27,3.64,4.02,180.2,0.7,0.3,1.9
2014-04-27,4.02,4.43,153.2,0.6,0.3,1.6
2014-04-27,4.43,4.88,128.8,0.5,0.2,1.3
2014-04-27,4.88,5.37,107.1,0.4,0.2,1.1
2014-04-27,5.37,5.9,88.18,0.32,0.15,0.91
2014-04-27,5.9,6.47,73.58,0.27,0.13,0.77
2014-04-27,6.47,7.09,59.68,0.22,0.1,0.62
2014-04-27,7.09,7.76,48.73,0.18,0.08,0.51
2014-04-27,7.76,8.48,39.31,0.16,0.07,0.42
2014-04-27,8.48,9.26,31.82,0.13,0.05,0.34
2014-04-27,9.26,10.1,26.24,0.11,0.05,0.28
2014-04-27,10.1,11.0,20.98,0.09,0.04,0.23
2014-04-27,11.0,13.0,15.29,0.05,0.03,0.17
2014-04-27,13.0,16.6,8.911,0.027,0.015,0.1
2014-04-27,16.6,22.8,4.248,0.012,0.007,0.049
2014-04-27,22.8,33.5,1.655,0.006,0.003,0.02
2014-04-27,33.5,48.5,0.5782,0.0027,0.0011,0.0069
2014-04-27,48.5,69.7,0.208,0.0014,0.0005,0.0025
2014-04-27,69.7,100.0,0.07597,0.00069,0.00019,0.0009
2014-04-28,1.0,1.16,418.1,3.4,8.0,14.0
2014-04-28,1.16,1.33,443.4,3.1,5.3,10.9
2014-04-28,1.33,1.51,452.5,2.8,3.1,8.7
2014-04-28,1.51,1.71,451.9,2.5,1.8,7.2
2014-04-28,1.71,1.92,431.3,2.1,1.2,6.1
2014-04-28,1.92,2.15,399.5,1.9,1.0,5.2
2014-04-28,2.15,2.4,364.4,1.7,0.8,4.5
2014-04-28,2.4,2.67,324.3,1.4,0.7,3.8
2014-04-28,2.67,2.97,288.8,1.2,0.6,3.2
2014-04-28,2.97,3.29,249.0,1.0,0.5,2.7
2014-04-28,3.29,3.64,215.7,0.8,0.4,2.3
2014-04-28,3.64,4.02,185.9,0.7,0.3,2.0
2014-04-28,4.02,4.43,156.4,0.6,0.3,1.6
2014-04-28,4.43,4.88,131.8,0.5,0.2,1.4
2014-04-28,4.88,5.37,109.7,0.4,0.2,1.1
2014-04-28,5.37,5.9,90.52,0.32,0.16,0.94
2014-04-28,5.9,6.47,74.41,0.27,0.13,0.78
2014-04-28,6.47,7.09,60.37,0.22,0.1,0.63
2014-04-28,7.09,7.76,49.51,0.19,0.09,0.52
2014-04-28,7.76,8.48,39.68,0.16,0.07,0.42
2014-04-28,8.48,9.26,32.47,0.13,0.06,0.35
2014-04-28,9.26,10.1,26.23,0.11,0.05,0.28
2014-04-28,10.1,11.0,21.23,0.09,0.04,0.23
2014-04-28,11.0,13.0,15.37,0.05,0.03,0.17
2014-04-28,13.0,16.6,9.064,0.028,0.016,0.102
2014-04-28,16.6,22.8,4.303,0.012,0.008,0.05
2014-04-28,22.8,33.5,1.674,0.006,0.003,0.02
2014-04-28,33.5,48.5,0.5803,0.0027,0.0012,0.0069
2014-04-28,48.5,69.7,0.2087,0.0014,0.0005,0.0025
2014-04-28,69.7,100.0,0.07469,0.00068,0.00018,0.00089
2014-04-29,1.0,1.16,422.4,3.4,8.1,14.2
2014-04-29,1.16,1.33,447.1,3.1,5.3,11.0
2014-04-29,1.33,1.51,451.4,2.7,3.1,8.6
2014-04-29,1.51,1.71,447.2,2.4,1.8,7.1
2014-04-29,1.71,1.92,431.3,2.1,1.2,6.1
2014-04-29,1.92,2.15,404.8,1.9,1.0,5.3
2014-04-29,2.15,2.4,369.4,1.7,0.8,4.5
2014-04-29,2.4,2.67,330.1,1.4,0.7,3.8
2014-04-29,2.67,2.97,290.3,1.1,0.6,3.2
2014-04-29,2.97,3.29,252.9,1.0,0.5,2.7
2014-04-29,3.29,3.64,218.3,0.8,0.4,2.3
2014-04-29,3.64,4.02,186.9,0.7,0.3,2.0
2014-04-29,4.02,4.43,157.2,0.6,0.3,1.6
2014-04-29,4.43,4.88,132.2,0.5,0.2,1.4
2014-04-29,4.88,5.37,110.7,0.4,0.2,1.1
2014-04-29,5.37,5.9,91.15,0.32,0.16,0.94
2014-04-29,5.9,6.47,74.47,0.27,0.13,0.78
2014-04-29,6.47,7.09,61.1,0.22,0.11,0.64
2014-04-29,7.09,7.76,49.93,0.19,0.09,0.52
2014-04-29,7.76,8.48,40.43,0.16,0.07,0.43
2014-04-29,8.48,9.26,32.75,0.13,0.06,0.35
2014-04-29,9.26,10.1,26.41,0.11,0.05,0.28
2014-04-29,10.1,11.0,21.42,0.1,0.04,0.23
2014-04-29,11.0,13.0,15.6,0.05,0.03,0.17
2014-04-29,13.0,16.6,9.108,0.028,0.016,0.102
2014-04-29,16.6,22.8,4.294,0.013,0.008,0.05
2014-04-29,22.8,33.5,1.667,0.006,0.003,0.02
2014-04-29,33.5,48.5,0.5824,0.0028,0.0012,0.007
2014-04-29,48.5,69.7,0.2059,0.0014,0.0005,0.0024
2014-04-29,69.7,100.0,0.07479,0.00068,0.00019,0.00089
2014-04-30,1.0,1.16,422.6,3.5,8.1,14.2
2014-04-30,1.16,1.33,448.6,3.0,5.4,11.1
2014-04-30,1.33,1.51,459.1,2.8,3.2,8.8
2014-04-30,1.51,1.71,447.7,2.5,1.8,7.1
2014-04-30,1.71,1.92,432.4,2.2,1.2,6.1
2014-04-30,1.92,2.15,405.7,1.9,1.0,5.3
2014-04-30,2.15,2.4,369.1,1.7,0.9,4.5
2014-04-30,2.4,2.67,331.9,1.4,0.7,3.9
2014-04-30,2.67,2.97,291.4,1.2,0.6,3.3
2014-04-30,2.97,3.29,254.5,1.0,0.5,2.8
2014-04-30,3.29,3.64,219.5,0.9,0.4,2.3
2014-04-30,3.64,4.02,186.7,0.7,0.3,2.0
2014-04-30,4.02,4.43,157.5,0.6,0.3,1.7
2014-04-30,4.43,4.88,131.5,0.5,0.2,1.4
2014-04-30,4.88,5.37,109.5,0.4,0.2,1.1
2014-04-30,5.37,5.9,90.58,0.32,0.17,0.94
2014-04-30,5.9,6.47,73.96,0.27,0.14,0.77
2014-04-30,6.47,7.09,60.99,0.23,0.11,0.64
2014-04-30,7.09,7.76,49.67,0.19,0.09,0.52
2014-04-30,7.76,8.48,40.22,0.16,0.07,0.43
2014-04-30,8.48,9.26,32.67,0.13,0.06,0.35
2014-04-30,9.26,10.1,26.32,0.11,0.05,0.28
2014-04-30,10.1,11.0,21.3,0.1,0.04,0.23
2014-04-30,11.0,13.0,15.46,0.05,0.03,0.17
2014-04-30,13.0,16.6,9.106,0.028,0.017,0.103
2014-04-30,16.6,22.8,4.292,0.012,0.008,0.05
2014-04-30,22.8,33.5,1.674,0.006,0.003,0.02
2014-04-30,33.5,48.5,0.5849,0.0028,0.0012,0.007
2014-04-30,48.5,69.7,0.2055,0.0014,0.0005,0.0024
2014-04-30,69.7,100.0,0.07495,0.00068,0.00019,0.00089
2014-05-01,1.0,1.16,437.4,3.5,8.4,14.7
2014-05-01,1.16,1.33,456.6,3.1,5.5,11.3
2014-05-01,1.33,1.51,464.8,2.8,3.2,8.9
2014-05-01,1.51,1.71,457.2,2.5,1.9,7.3
2014-05-01,1.71,1.92,439.5,2.2,1.3,6.2
2014-05-01,1.92,2.15,409.4,1.9,1.1,5.3
2014-05-01,2.15,2.4,373.6,1.7,0.9,4.6
2014-05-01,2.4,2.67,335.9,1.4,0.8,3.9
2014-05-01,2.67,2.97,295.8,1.2,0.6,3.3
2014-05-01,2.97,3.29,257.3,1.0,0.5,2.8
2014-05-01,3.29,3.64,222.2,0.9,0.4,2.4
2014-05-01,3.64,4.02,190.5,0.7,0.4,2.0
2014-05-01,4.02,4.43,161.7,0.6,0.3,1.7
2014-05-01,4.43,4.88,134.5,0.5,0.3,1.4
2014-05-01,4.88,5.37,112.4,0.4,0.2,1.2
2014-05-01,5.37,5.9,91.97,0.33,0.18,0.96
2014-05-01,5.9,6.47,75.65,0.27,0.15,0.79
2014-05-01,6.47,7.09,62.21,0.23,0.12,0.65
2014-05-01,7.09,7.76,50.05,0.19,0.1,0.53
2014-05-01,7.76,8.48,40.89,0.16,0.08,0.44
2014-05-01,8.48,9.26,32.87,0.13,0.06,0.35
2014-05-01,9.26,10.1,26.79,0.11,0.05,0.29
2014-05-01,10.1,11.0,21.57,0.1,0.04,0.23
2014-05-01,11.0,13.0,15.7,0.05,0.03,0.17
2014-05-01,13.0,16.6,9.124,0.028,0.018,0.103
2014-05-01,16.6,22.8,4.334,0.013,0.008,0.05
2014-05-01,22.8,33.5,1.659,0.006,0.003,0.02
2014-05-01,33.5,48.5,0.5773,0.0028,0.0013,0.0069
2014-05-01,48.5,69.7,0.2094,0.0014,0.0005,0.0025
2014-05-01,69.7,100.0,0.0759,0.00069,0.0002,0.0009
2014-05-02,1.0,1.16,442.0,3.5,8.5,14.9
2014-05-02,1.16,1.33,467.8,3.2,5.6,11.5
