CLASS,DEC_Counterpart,Energy_Flux100,Flux1000,Frac_Variability,LP_Index,PL_Index,RAJ2000,RA_Counterpart,Redshift,SED_class,Source_Name,Unc_Energy_Flux100,Unc_Flux1000,Unc_Frac_Variability,Unc_LP_Index,Unc_PL_Index,Variability_Index
b'fsrq',56.5299604889,1.4452582e-12,1.1152202e-10,0.42278072,2.3863,2.3796391,203.6377,203.65622115,0.342578,b'ISP',b'4FGL J1334.5+5634',3.171488e-13,2.0758567e-11,0.29691958,0.13107193,0.15445642,14.223775
b'bll',-29.8441457528,3.7015616e-12,3.3040576e-10,0.3431378,1.9707043,1.9887938,203.8475,203.873967108,0.25,,b'4FGL J1335.3-2949',4.3275447e-13,3.85049e-11,0.19144367,0.0978319,0.082968235,18.27839
b'bll',21.090669631958008,1.7795125e-12,1.5988678e-10,0.0,2.089753,2.0968673,204.0507,204.02328491210938,0.547387,,b'4FGL J1336.2+2107',3.3946712e-13,3.0293965e-11,10.0,0.15463094,0.13606784,9.443899
b'bll',23.332780838012695,1.9502932e-12,1.7550345e-10,0.33791235,1.7883784,2.045343,204.051,204.05067443847656,0.267,b'HSP',b'4FGL J1336.2+2320',3.1265295e-13,2.8120138e-11,0.32432887,0.31725416,0.12331177,16.940012
b'bcu',20.8510118917,6.6450204e-13,5.990444e-11,0.0,1.276495,1.9865717,204.0663,204.053806942,-inf,b'LSP',b'4FGL J1336.2+2053',2.2892005e-13,2.5069237e-11,10.0,0.53663296,0.20086536,9.274304
b'fsrq',55.0172548472,1.8651233e-12,9.194562e-11,0.6289031,2.7359743,2.7308793,204.3668,204.45684275,1.099576,b'LSP',b'4FGL J1337.4+5502',3.5512682e-13,2.0039689e-11,0.23061623,0.15610868,0.14050983,30.917223
b'bcu',-78.01736450195312,2.710762e-12,2.3983782e-10,0.0,2.0695221,2.166085,204.3858,204.5446014404297,-inf,,b'4FGL J1337.5-7802',4.3616483e-13,3.628753e-11,10.0,0.18463968,0.11349294,3.7822583
b'fsrq',-12.9568592833,2.237405e-11,2.1609716e-09,0.5757944,2.2696269,2.3851902,204.424,204.415761575,0.539,b'LSP',b'4FGL J1337.6-1257',1.0437053e-12,8.34587e-11,0.12657808,0.04312446,0.026188338,329.70084
b'bcu',-19.9698768222,2.1873295e-12,1.3705255e-10,0.65593076,2.553655,2.5642395,204.4883,204.447198792,-inf,b'LSP',b'4FGL J1337.9-1956',5.6555243e-13,3.1686143e-11,0.28080735,0.19064692,0.17168938,29.140509
b'fsrq',65.5461990528,2.7827853e-12,1.3465398e-10,0.5610537,2.67426,2.742793,204.5156,204.316915329,0.946,b'LSP',b'4FGL J1338.0+6534',3.732395e-13,2.0920609e-11,0.17579813,0.16571146,0.09689049,34.597687
b'bll',11.8879723222,4.6825916e-12,4.182575e-10,0.52926075,1.9807947,1.991756,204.7323,204.746051204,-inf,b'ISP',b'4FGL J1338.9+1153',4.5374877e-13,4.0049672e-11,0.15922363,0.08123889,0.07087304,36.735634
b'bcu',-24.0205572917,7.904256e-12,8.154137e-10,0.5017968,2.1684988,2.255803,204.7563,204.757276567,0.657,b'LSP',b'4FGL J1339.0-2400',6.331368e-13,5.686074e-11,0.12820046,0.06484289,0.045972206,69.08666
b'fsrq',-26.3418043444,3.1022088e-12,2.5966337e-10,0.80908483,2.2348979,2.2774472,204.7991,204.832878233,1.51,b'LSP',b'4FGL J1339.1-2620',4.2705474e-13,3.5634266e-11,0.23723955,0.1309288,0.099067636,42.04718
b'fsrq',-1.62959531944,2.0427737e-12,3.4142789e-10,0.844716,2.0573587,2.374438,204.9756,205.019229358,1.62,b'LSP',b'4FGL J1339.9-0138',3.358689e-13,4.4773678e-11,0.2225491,0.21170953,0.08840235,57.57005
b'bcu',-15.0540961472,1.4193081e-12,1.2511435e-10,0.0,1.7762706,1.9470762,205.0211,205.020671354,-inf,,b'4FGL J1340.0-1501',3.400208e-13,3.212973e-11,10.0,0.36066154,0.15899906,11.834895
b'bcu',38.853057861328125,1.8714153e-12,1.2611914e-10,0.8831203,2.413146,2.506272,205.0427,204.7069549560547,-inf,,b'4FGL J1340.1+3857',2.9720416e-13,2.3334548e-11,0.28685004,0.19522299,0.119982466,32.72773
b'bcu',69.3896484375,2.5230876e-12,1.6037105e-10,1.5393705,2.5338311,2.5532165,205.1099,205.2000274658203,-inf,b'LSP',b'4FGL J1340.4+6926',3.0917304e-13,2.0941138e-11,0.34654263,0.11080944,0.09323546,172.14252
b'bll',44.1677543444,1.8808934e-12,1.4386882e-10,0.0,1.6559085,1.735869,205.1468,205.124162946,0.546,b'HSP',b'4FGL J1340.5+4409',3.2452285e-13,2.756668e-11,10.0,0.15761204,0.11535276,11.589303
b'bll',-4.16862432222,2.6405295e-12,3.573156e-10,0.37006915,1.8761663,2.0483234,205.2171,205.175071896,0.223,b'HSP',b'4FGL J1340.8-0409',4.74581e-13,4.4657535e-11,0.1805955,0.15098228,0.08721333,23.313078
b'bcu',74.5818561222,6.062862e-13,5.1849032e-11,0.52449363,1.8475724,1.8818885,205.2751,205.327319004,-inf,b'LSP',b'4FGL J1341.1+7433',1.739387e-13,1.6302522e-11,0.59969074,0.25495335,0.188146,17.859514
b'bll',39.9959490222,2.5151736e-12,2.0611404e-10,0.15984875,1.7618048,1.816884,205.3209,205.271278929,0.172,b'HSP',b'4FGL J1341.2+3958',3.4156453e-13,2.8236455e-11,0.30618623,0.13486426,0.093122944,12.437265
b'bll',55.24359893798828,7.7429344e-13,6.970036e-11,0.0,1.971278,2.069621,205.4087,205.4008026123047,0.207,b'ISP',b'4FGL J1341.6+5515',2.1725964e-13,1.9474887e-11,10.0,0.30536777,0.18648675,12.192214
b'bcu',-39.11662673950195,1.4289469e-12,1.2331088e-10,0.36183348,1.7787808,1.8986688,205.4326,205.474853515625,-inf,,b'4FGL J1341.7-3907',3.454935e-13,3.3508668e-11,0.46981642,0.31170213,0.17158364,16.725891
b'fsrq',-20.8582059667,4.875525e-12,2.8901606e-10,1.2320923,2.6591954,2.6626372,205.461,205.519748096,1.582,b'LSP',b'4FGL J1341.8-2053',6.47413e-13,4.347085e-11,0.28372985,0.118354075,0.08166306,123.35068
b'fsrq',9.79787846944,2.8820908e-12,2.594552e-10,0.32707405,2.00749,2.0668354,205.6712,205.666761667,0.28279,,b'4FGL J1342.6+0944',3.8537432e-13,3.4690053e-11,0.2253112,0.13450487,0.0957715,17.880825
b'bll',5.07561691944,3.0594843e-12,2.6818403e-10,0.0,2.1803877,2.1912675,205.6851,205.681764358,0.13648,,b'4FGL J1342.7+0505',3.9280553e-13,3.4957853e-11,10.0,0.109496064,0.099604316,7.567291
b'fsrq',57.9117886667,1.2837844e-12,8.018941e-11,0.44811314,2.5530343,2.5666068,205.9118,205.990084558,0.933,b'ISP',b'4FGL J1343.6+5755',2.7710904e-13,1.8153647e-11,0.26558715,0.18805748,0.16978766,17.666584
b'fsrq',66.103234375,2.8411076e-12,2.0462011e-10,0.39925003,2.410669,2.4481943,206.0145,206.036165033,1.351,b'LSP',b'4FGL J1344.0+6605',3.3428162e-13,2.3329304e-11,0.15911958,0.111303404,0.08716422,24.627857
b'bcu',-76.96946716308594,3.4401533e-12,2.3517957e-10,0.0,2.5528076,2.49426,206.0362,205.9652557373047,-inf,,b'4FGL J1344.1-7700',5.905347e-13,3.7173334e-11,10.0,0.18778503,0.10693327,4.7745414
b'fsrq',-17.3945542667,1.494877e-11,1.752588e-09,0.9155971,2.0835876,2.2226589,206.0601,206.060010175,2.49,b'LSP',b'4FGL J1344.2-1723',7.672812e-13,7.7561194e-11,0.19917397,0.049944848,0.028906375,520.5657
b'bcu',-36.9413306222,4.051862e-12,3.507815e-10,0.0,2.2142615,2.2189305,206.1246,206.0991001,-inf,b'ISP',b'4FGL J1344.4-3656',4.76552e-13,3.9619395e-11,10.0,0.09502201,0.0887842,10.002849
b'fsrq',44.8832145917,9.329089e-11,9.08368e-09,0.6488844,2.158393,2.2663121,206.394,206.388218692,2.534,b'LSP',b'4FGL J1345.5+4453',1.1172803e-12,1.2394337e-10,0.13860855,0.011164339,0.0077976603,5241.823
b'bll',-33.94537635,4.8714917e-12,4.381195e-10,0.94453067,2.0854292,2.0868998,206.4085,206.429358729,-inf,b'ISP',b'4FGL J1345.6-3356',4.6368687e-13,4.1809365e-11,0.23229551,0.07671506,0.07101706,69.2752
b'fsrq',7.10864460556,8.46426e-12,6.1267e-10,1.0401707,2.4205203,2.4435446,206.4648,206.455478242,1.0933,b'LSP',b'4FGL J1345.8+0706',5.138504e-13,4.602311e-11,0.23070857,0.058324482,0.049237143,231.4825
b'bcu',72.47884368896484,9.098587e-13,7.939744e-11,0.3704344,2.0652375,2.201867,206.5988,206.63540649414062,-inf,b'LSP',b'4FGL J1346.3+7227',2.2179436e-13,1.8081541e-11,0.4808715,0.28554684,0.16966113,17.59051
b'bll',-29.9784594056,4.3567606e-12,4.771509e-10,0.0,1.8410579,1.9562323,206.7789,206.778664825,-inf,b'ISP',b'4FGL J1347.1-2959',5.5316656e-13,4.715502e-11,10.0,0.10475959,0.06647103,10.3563595
b'bcu',73.30358123779297,1.4391747e-12,6.4035915e-11,0.4450464,2.7565725,2.7952158,206.8557,206.894287109375,-inf,b'HSP',b'4FGL J1347.4+7309',3.1564654e-13,1.7036981e-11,0.31850526,0.19428922,0.15349665,14.367991
b'fsrq',-37.8435056056,5.727084e-12,6.6465267e-10,0.53609544,2.2127604,2.3416023,206.9135,206.918454029,1.3,b'LSP',b'4FGL J1347.6-3751',6.1494044e-13,5.3622003e-11,0.13831277,0.090441704,0.055373732,68.56274
b'bll',7.946579933166504,1.9952087e-12,1.786547e-10,0.33219188,2.010624,2.0037386,207.2452,207.2225341796875,0.25,b'HSP',b'4FGL J1348.9+0756',3.591083e-13,3.3018845e-11,0.358373,0.12506561,0.12719089,15.012496
b'fsrq',-11.5482860861,1.0749711e-11,8.9818086e-10,1.3135654,2.361503,2.4818678,207.3869,207.381013537,0.34,b'ISP',b'4FGL J1349.5-1131',7.934782e-13,5.9749414e-11,0.28442165,0.057883147,0.042433325,535.04156
b'fsrq',30.5815529722,6.685923e-12,4.8996046e-10,0.9966704,2.4038389,2.4319,207.7148,207.719734258,0.711515,b'LSP',b'4FGL J1350.8+3033',3.866477e-13,3.6584843e-11,0.22050987,0.056982297,0.04790877,262.44943
b'fsrq',0.522085111111,2.6850768e-12,2.024866e-10,1.6073724,2.2712884,2.4036956,207.757,207.768476108,2.084,b'LSP',b'4FGL J1351.0+0029',4.0367395e-13,3.2050033e-11,0.36809167,0.1991639,0.11246273,121.90177
b'bll',11.2480507389,8.0271475e-12,8.0885426e-10,0.25448903,1.7427039,1.8681148,207.8434,207.836856496,-inf,b'HSP',b'4FGL J1351.3+1115',6.749087e-13,5.336836e-11,0.09706907,0.07105699,0.043390103,26.785776
b'bll',-15.504447825,3.665406e-12,3.263587e-10,0.2724198,2.1381984,2.1448507,207.8542,207.822762788,0.285,b'ISP',b'4FGL J1351.4-1529',4.6772135e-13,4.1016985e-11,0.20010579,0.10420813,0.09676538,21.030163
b'bcu',-29.2049030583,4.2166223e-12,4.2853576e-10,0.8276269,2.2916627,2.4199574,207.9425,207.945161679,1.034,b'LSP',b'4FGL J1351.7-2912',6.3177133e-13,4.6824142e-11,0.20060839,0.12758891,0.07464797,80.548805
b'bll',55.7030343139,8.5615423e-13,1.5872012e-10,0.6496603,1.7236953,2.1283975,207.9483,207.992502796,-inf,,b'4FGL J1351.7+5542',1.6456004e-13,3.0117017e-11,0.24829726,0.29720154,0.11649692,26.837587
b'bll',28.8355346611,1.2140872e-12,1.0716137e-10,0.0,1.826949,1.9506477,207.9959,207.976895587,0.267797,,b'4FGL J1351.9+2847',2.6107385e-13,2.3255963e-11,10.0,0.23876737,0.13951246,8.096849
b'bcu',-27.7519812694,4.9481877e-12,2.8174646e-10,0.70953894,2.879436,2.66654,208.1904,208.116858812,-inf,b'LSP',b'4FGL J1352.7-2742',8.6163075e-13,4.3535137e-11,0.19077264,0.19049837,0.087968744,55.55505
b'bll',-44.2112188,8.2374775e-12,7.066318e-10,0.33423686,2.1991498,2.236663,208.2566,208.235562238,-inf,b'LSP',b'4FGL J1353.0-4413',5.655304e-13,4.952702e-11,0.10864572,0.06736043,0.053604547,29.189426
b'bll',37.6872217222,1.0557286e-12,1.6245338e-10,0.37514737,1.754292,2.0731642,208.3049,208.3086917,0.216,b'HSP',b'4FGL J1353.2+3740',2.5156965e-13,3.12132e-11,0.3265625,0.2831091,0.12698698,17.932703
b'bll',14.5942384556,5.3370307e-12,4.6064086e-10,0.57173026,2.20309,2.2250051,208.3355,208.345166213,0.405,b'LSP',b'4FGL J1353.3+1434',4.2491138e-13,3.9136406e-11,0.15521497,0.0734669,0.0627324,42.378254
b'bll',56.015830993652344,1.4739487e-12,1.3257591e-10,0.16131525,2.1184094,2.0853822,208.3602,208.3668670654297,0.404,b'ISP',b'4FGL J1353.4+5600',2.9998332e-13,2.632437e-11,0.45780802,0.11217093,0.15247221,15.708327
b'bll',-39.6197007694,8.656213e-13,6.308156e-11,0.0,1.2677549,1.6876304,208.4386,208.438126733,-inf,b'HSP',b'4FGL J1353.7-3936',2.925381e-13,2.6667992e-11,10.0,0.56622213,0.2090768,13.546155
b'bcu',69.5302941917,1.3558427e-12,1.0594193e-10,0.0,2.28109,2.3658545,208.5728,208.512908296,-inf,b'LSP',b'4FGL J1354.2+6934',2.4468478e-13,1.8903313e-11,10.0,0.21393949,0.13819358,6.461352
b'fsrq',-2.10088626944,2.6090328e-12,1.7753436e-10,0.4469703,2.1763322,2.6876252,208.5972,208.528730521,3.716,b'LSP',b'4FGL J1354.3-0206',5.139219e-13,4.0201002e-11,0.1723312,0.36235765,0.09483368,25.172976
b'bll',37.1151600444,3.4372798e-12,3.0824684e-10,0.0,2.1065989,2.110961,208.6146,208.611221804,0.383965,,b'4FGL J1354.4+3707',3.6072753e-13,3.2293192e-11,10.0,0.090936385,0.0817851,9.195084
b'bll',6.380030155181885,1.4117092e-12,1.2708788e-10,0.37492493,1.9234678,2.0662203,208.6951,208.6842041015625,0.276,b'ISP',b'4FGL J1354.7+0623',3.2909862e-13,2.9572785e-11,0.3689214,0.34099126,0.15995401,13.524468
b'fsrq',-10.6840711861,8.785927e-12,8.1278106e-10,0.8460133,2.3028471,2.447683,208.718,208.693827858,0.33,b'LSP',b'4FGL J1354.8-1041',7.5299267e-13,5.700405e-11,0.19020687,0.0785231,0.046301078,197.77232
b'bcu',-24.97188949584961,2.0786693e-12,1.3279905e-10,0.0,2.5186076,2.5492494,209.0635,209.04966735839844,-inf,,b'4FGL J1356.2-2454',4.53185e-13,3.0017943e-11,10.0,0.22594912,0.13593313,9.882325
b'agn',-17.4088382139,9.262383e-13,1.5327284e-10,0.16085112,1.5335858,2.0228498,209.0681,209.028970862,0.074745,b'LSP',b'4FGL J1356.2-1726',2.2156486e-13,4.027168e-11,0.91185945,0.40489793,0.1369621,14.062146
b'fsrq',19.3187145417,4.099526e-12,1.9890793e-10,0.6167054,2.7184188,2.7410624,209.2902,209.268486067,0.72,,b'4FGL J1357.1+1921',4.410599e-13,3.1650862e-11,0.1798597,0.10521653,0.08900442,40.61601
b'bll',1.47045333056,3.8791184e-12,4.7631254e-10,0.43606988,2.053039,2.1537406,209.3951,209.411242496,0.2187,b'ISP',b'4FGL J1357.5+0127',5.425941e-13,4.828231e-11,0.14753532,0.11066895,0.07023927,25.664616
b'fsrq',76.7225141639,4.2368227e-12,3.3032077e-10,0.76188374,2.2971091,2.3683307,209.5283,209.480714729,1.585,b'LSP',b'4FGL J1358.1+7642',3.0244318e-13,2.6839546e-11,0.17639193,0.085743085,0.05954113,118.5193
b'bcu',-7.0670976638793945,1.180991e-12,2.2710744e-10,0.45617703,1.7839606,2.120966,209.7392,209.71080017089844,-inf,b'LSP',b'4FGL J1358.9-0703',2.5623291e-13,4.129331e-11,0.24969737,0.30808815,0.119754605,17.53197
b'fsrq',55.7414954694,8.009884e-12,6.800646e-10,0.3919583,2.3614485,2.411449,209.7845,209.773930917,1.014,b'LSP',b'4FGL J1359.1+5544',4.66788e-13,3.7730315e-11,0.095344275,0.047057617,0.03634845,84.446205
b'bcu',-11.8455894083,6.443732e-13,3.7261326e-11,0.0,0.8662205,1.4976187,209.7944,209.838849475,-inf,b'ISP',b'4FGL J1359.1-1152',2.5967458e-13,2.0634989e-11,10.0,0.84145075,0.26172155,16.167492
b'fsrq',1.99848973889,2.6107302e-12,1.9132829e-10,1.1572943,2.359976,2.4318616,209.8588,209.863122237,1.325654,b'LSP',b'4FGL J1359.4+0202',4.963336e-13,3.5234964e-11,0.29969335,0.24278302,0.124768466,60.545902
b'fsrq',40.1939585167,3.6823886e-12,2.629419e-10,0.5432778,2.3987803,2.5909305,209.9276,209.908726113,0.407,b'LSP',b'4FGL J1359.7+4012',3.7969972e-13,3.0249244e-11,0.14480133,0.12068514,0.06640234,51.201576
b'bll',-37.7669027528,7.407629e-12,6.663639e-10,0.56780815,2.0548217,2.0396304,209.9668,209.957158283,0.334,b'ISP',b'4FGL J1359.8-3746',5.8310426e-13,5.267191e-11,0.1495043,0.057756886,0.06105631,53.71207
b'bll',-40.139888763427734,2.0836718e-12,1.8644297e-10,0.0,1.9912995,2.000031,210.0542,210.0919952392578,0.203,b'HSP',b'4FGL J1400.2-4010',3.946858e-13,3.6532333e-11,10.0,0.15075757,0.12917466,4.6503744
b'bcu',-37.299583435058594,3.141154e-12,2.7941155e-10,0.0,1.8826901,1.975206,210.2971,210.30838012695312,-inf,,b'4FGL J1401.1-3717',4.679943e-13,4.4032382e-11,10.0,0.17783052,0.10969385,10.229832
b'fsrq',-9.27543655278,2.092312e-12,3.2226713e-10,0.3449292,1.9389943,2.0268648,210.3061,210.272215933,0.667,b'LSP',b'4FGL J1401.2-0915',4.319359e-13,4.3896647e-11,0.21130802,0.1604977,0.090006694,18.21766
b'bcu',-18.43234065,3.5975873e-12,2.2769714e-10,0.43394724,2.5059268,2.5565073,210.6398,210.690648071,-inf,,b'4FGL J1402.5-1827',5.3934044e-13,3.6701486e-11,0.23474933,0.15334381,0.10472831,15.906586
b'bll',15.999073725,1.9445246e-12,1.7505337e-10,0.4165569,2.0502114,2.0569344,210.6584,210.685473171,0.2442,b'ISP',b'4FGL J1402.6+1600',3.4740806e-13,3.1343286e-11,0.253455,0.14364065,0.13210537,21.586721
b'fsrq',-33.56917190551758,3.5207271e-12,1.0939227e-10,0.39064166,3.084686,2.775352,210.6652,210.67250061035156,2.14,,b'4FGL J1402.6-3330',6.579916e-13,4.5453915e-11,0.15602256,0.29486954,0.09286226,23.255695
b'bll',43.3388488917,6.410376e-13,3.6494988e-11,0.0,1.4917786,1.4860786,210.8684,210.831073446,0.493249,b'ISP',b'4FGL J1403.4+4319',2.0501534e-13,1.4021048e-11,10.0,0.2807986,0.17300943,14.394237
b'bll',65.90878295898438,4.205215e-12,4.568056e-10,0.45200428,1.8112887,1.9454489,211.2158,211.20654296875,0.363,b'LSP',b'4FGL J1404.8+6554',4.053163e-13,3.2684775e-11,0.12548187,0.082511455,0.048923574,45.223267
b'bll',4.03394903889,6.9504554e-12,6.2462674e-10,0.48836,2.0183253,2.0286098,211.2244,211.212130275,0.344,b'HSP',b'4FGL J1404.8+0402',5.122552e-13,4.544257e-11,0.13334103,0.061400708,0.053887304,46.320976
b'bcu',-6.6823631,2.3858563e-12,2.1330505e-10,0.20247646,2.0543568,2.1275618,211.3291,211.269128421,-inf,b'LSP',b'4FGL J1405.3-0640',4.0079016e-13,3.5177618e-11,0.37163505,0.17523164,0.123491354,11.952156
b'bll',-25.1359376639,4.389038e-12,3.950148e-10,0.5574757,1.9845827,2.0481274,211.5445,211.540041829,-inf,b'ISP',b'4FGL J1406.1-2508',4.5015128e-13,4.044875e-11,0.17201301,0.10113433,0.07281635,32.997765
b'bcu',-16.831445693969727,1.851365e-12,1.614292e-10,0.423763,2.1146293,2.203648,211.6216,211.65921020507812,-inf,b'ISP',b'4FGL J1406.4-1654',4.1209598e-13,3.4595236e-11,0.35591123,0.21922393,0.14386198,18.818666
b'bll',-0.93022221326828,1.7978259e-12,1.1801612e-10,0.0,2.5333683,2.5277677,211.6411,211.6493377685547,0.25526,b'HSP',b'4FGL J1406.5-0054',4.4265066e-13,2.7675796e-11,10.0,0.15405406,0.16949986,6.7316732
b'bll',-39.58580017089844,1.2794426e-12,5.2743133e-11,0.69398445,1.1931834,1.6068168,211.6655,211.62539672851562,0.37,b'ISP',b'4FGL J1406.6-3934',3.6065408e-13,2.3115345e-11,0.4742171,0.482145,0.15229829,26.317602
b'bll',16.70170021057129,2.1498313e-12,2.0688856e-10,0.39604747,1.5689014,1.8098128,211.742,211.7467041015625,0.54,b'HSP',b'4FGL J1406.9+1643',3.9533093e-13,3.6370296e-11,0.23175074,0.2017817,0.09551114,20.004799
b'bll',-27.15823745727539,1.3370439e-12,1.1582962e-10,0.0,1.9939854,1.9064204,211.8913,211.81492614746094,-inf,b'LSP',b'4FGL J1407.5-2706',3.3646884e-13,3.2650976e-11,10.0,0.15331604,0.20148368,9.961729
b'bll',-43.0422051917,5.366503e-12,4.7959986e-10,0.68747604,2.091386,2.1293888,211.9194,211.915504021,-inf,b'LSP',b'4FGL J1407.6-4301',5.072763e-13,4.5021344e-11,0.18201904,0.08833579,0.07066601,57.545155
b'bcu',36.29996109008789,1.3322644e-12,9.235247e-11,0.23743284,2.4864528,2.4823477,212.1754,212.14688110351562,-inf,b'LSP',b'4FGL J1408.7+3617',3.2179066e-13,2.0704492e-11,0.5892607,0.15402898,0.17893414,13.374643
b'fsrq',-7.87407404722,3.011945e-11,3.2137093e-09,1.1723727,2.2130103,2.2590778,212.2356,212.235338346,1.493,b'LSP',b'4FGL J1408.9-0751',1.3823648e-12,9.7248314e-11,0.2513727,0.035723872,0.019244554,1392.4369
b'bll',59.66128158569336,1.0732594e-12,8.9472825e-11,0.29970607,2.2221591,2.2834911,212.4382,212.34786987304688,0.496089,b'ISP',b'4FGL J1409.7+5940',2.3492642e-13,1.8301447e-11,0.38944906,0.29848486,0.16885875,14.57066
b'bll',2.05192021667,5.005914e-12,5.749576e-10,0.51504505,2.1452386,2.2946537,212.5287,212.519399825,-inf,b'LSP',b'4FGL J1410.1+0202',5.21059e-13,4.972094e-11,0.14005744,0.0960144,0.056858487,49.652596
b'bll',14.6445044194,3.2924353e-12,3.8611067e-10,0.25214183,1.9982334,2.1211991,212.5908,212.616894387,0.14425,,b'4FGL J1410.3+1438',4.675287e-13,4.2232814e-11,0.16117778,0.11660862,0.07448147,16.004726
b'bll',61.00355911254883,6.6860374e-13,4.469805e-11,0.0,1.398739,1.6112192,212.5967,212.6284942626953,0.384,b'HSP',b'4FGL J1410.3+6058',1.9110767e-13,1.5613948e-11,10.0,0.38639882,0.18396384,18.425316
b'bll',28.34879385,2.7491902e-12,2.4714084e-10,0.40001342,2.0395372,2.0918505,212.6229,212.623155017,0.522091,b'HSP',b'4FGL J1410.4+2820',3.3114847e-13,3.003918e-11,0.18671893,0.12591057,0.09372715,20.466238
b'bcu',62.2798316083,6.6128434e-13,5.9392276e-11,0.0,2.1838403,2.1001794,212.6283,212.647574408,-inf,b'LSP',b'4FGL J1410.5+6215',2.2067211e-13,1.8828553e-11,10.0,0.13599376,0.264658,13.523158
b'bll',-7.38150594444,2.3119991e-12,2.072734e-10,0.0,2.0155563,2.0107062,212.886,212.888851908,-inf,b'ISP',b'4FGL J1411.5-0723',4.348314e-13,4.0319293e-11,10.0,0.15007895,0.13805304,10.158467
b'bll',52.8167286389,2.7822607e-12,2.4236746e-10,0.53752965,2.197938,2.205771,212.9692,212.956015292,0.07649,b'HSP',b'4FGL J1411.8+5249',2.866787e-13,2.5973284e-11,0.16025025,0.08965596,0.082575805,39.861412
b'bcu',38.58919906616211,1.4199435e-12,1.2104073e-10,0.59765834,1.7669405,1.8762361,213.013,213.03419494628906,0.64552,b'ISP',b'4FGL J1412.0+3836',2.650502e-13,2.2939692e-11,0.27142376,0.19629282,0.12542303,27.194551
b'bll',74.4082570389,2.9328653e-12,2.5793082e-10,0.32596263,2.1669497,2.1829603,213.0383,212.894408033,0.46,b'ISP',b'4FGL J1412.1+7427',3.3168444e-13,2.8641823e-11,0.15857446,0.09468888,0.0825279,20.083975
b'bcu',21.573177337646484,1.5108056e-12,1.2493881e-10,0.9324028,2.1711628,2.2951238,213.0705,212.9785919189453,-inf,b'LSP',b'4FGL J1412.2+2132',3.3421857e-13,2.764137e-11,0.34814894,0.2675929,0.15376247,28.200592
b'bcu',50.324240325,1.5411166e-12,8.811178e-11,0.6604141,2.5955582,2.6313362,213.2409,213.259531442,1.529,,b'4FGL J1412.9+5018',3.0696344e-13,2.046623e-11,0.25918537,0.197377,0.15683183,27.010223
b'bll',48.5084586528,6.776502e-12,7.1965733e-10,0.8312047,1.8096329,1.9335799,213.8992,213.903333604,0.496167,b'LSP',b'4FGL J1415.5+4830',5.318713e-13,4.359875e-11,0.18740253,0.0634406,0.040504165,169.41278
b'fsrq',-9.932869911193848,1.4285088e-12,1.3549775e-10,0.08015324,2.6073325,2.8636029,213.976,213.83680725097656,2.001,b'LSP',b'4FGL J1415.9-1002',3.0727195e-13,3.854737e-11,1.1663972,0.38437966,0.15032029,13.3576975
b'bcu',13.339920225,1.9388416e-11,1.9230149e-09,1.9940581,2.0017138,2.0571856,214.0285,213.995072942,0.247,b'LSP',b'4FGL J1416.1+1320',8.9187875e-13,7.3984215e-11,0.42660362,0.036182143,0.025328765,1838.2279
b'bll',-24.3037558333,2.947966e-12,2.4880398e-10,0.6667862,1.7823086,1.8597337,214.0334,214.050733021,0.136,b'HSP',b'4FGL J1416.1-2417',4.352569e-13,3.831099e-11,0.26582187,0.13197424,0.09401873,22.558552
b'fsrq',46.11817169189453,1.4557068e-12,4.8429174e-11,0.5535662,2.8959413,2.9651415,214.4818,214.28399658203125,1.554,b'LSP',b'4FGL J1417.9+4613',3.2291238e-13,1.7105697e-11,0.25626957,0.25930846,0.1866955,20.88892
b'bll',25.723956775,4.351155e-12,2.1413829e-10,0.38310763,1.2794547,1.4981695,214.494,214.486128054,0.237,b'HSP',b'4FGL J1417.9+2543',5.7757575e-13,3.3486998e-11,0.18742828,0.13379797,0.07046938,17.361479
b'bll',-2.55948353056,3.031858e-11,2.8967742e-09,0.28306887,1.6216857,1.7800659,214.6058,214.609696738,0.356,b'HSP',b'4FGL J1418.4-0233',1.2827658e-12,9.1701646e-11,0.06905788,0.037353523,0.019895427,91.2137
b'FSRQ',35.713739325,1.9507805e-11,1.9944322e-09,1.345678,2.0651817,2.1400502,214.6229,214.619090746,0.8193,,b'4FGL J1418.4+3543',7.7300097e-13,6.657436e-11,0.28827864,0.032626882,0.022160042,1735.1504
b'fsrq',-35.1618077583,4.383688e-12,2.4445052e-10,0.3410423,2.5297585,2.7258198,214.6792,214.745487137,1.544,b'LSP',b'4FGL J1418.7-3504',6.077901e-13,4.1545618e-11,0.13306923,0.15730548,0.08244578,24.103584
