bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,nitrogen_flux m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_statistical m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,nitrogen_to_helium_ratio,nitrogen_to_helium_ratio_error_statistical,nitrogen_to_helium_ratio_error_time_dependent,nitrogen_to_helium_ratio_error_time_independent
2562,36.1,38.9,1.088E-03,0.069E-03,0.006E-03,0.022E-03,7.303E-03,0.467E-03,0.058E-03,0.175E-03
2562,38.9,41.9,7.424E-04,0.552E-04,0.041E-04,0.151E-04,6.058E-03,0.452E-03,0.049E-03,0.146E-03
2562,41.9,45.1,6.703E-04,0.508E-04,0.037E-04,0.137E-04,6.663E-03,0.507E-03,0.054E-03,0.161E-03
2562,45.1,48.5,5.604E-04,0.450E-04,0.031E-04,0.114E-04,6.794E-03,0.548E-03,0.055E-03,0.165E-03
2562,48.5,52.2,3.494E-04,0.340E-04,0.020E-04,0.071E-04,5.277E-03,0.516E-03,0.043E-03,0.129E-03
2562,52.2,56.1,3.239E-04,0.319E-04,0.018E-04,0.066E-04,5.929E-03,0.586E-03,0.048E-03,0.145E-03
2562,56.1,60.3,2.882E-04,0.290E-04,0.016E-04,0.059E-04,6.429E-03,0.649E-03,0.052E-03,0.159E-03
2563,1.92,2.15,6.083E-01,0.310E-01,0.084E-01,0.132E-01,5.483E-03,0.280E-03,0.094E-03,0.145E-03
2563,2.15,2.40,6.802E-01,0.296E-01,0.073E-01,0.151E-01,7.080E-03,0.309E-03,0.096E-03,0.181E-03
2563,2.40,2.67,6.198E-01,0.252E-01,0.055E-01,0.128E-01,7.517E-03,0.306E-03,0.089E-03,0.178E-03
2563,2.67,2.97,5.221E-01,0.199E-01,0.042E-01,0.106E-01,7.410E-03,0.284E-03,0.080E-03,0.172E-03
2563,2.97,3.29,4.356E-01,0.157E-01,0.032E-01,0.089E-01,7.266E-03,0.263E-03,0.074E-03,0.168E-03
2563,3.29,3.64,3.887E-01,0.131E-01,0.027E-01,0.079E-01,7.773E-03,0.263E-03,0.076E-03,0.178E-03
2563,3.64,4.02,3.213E-01,0.106E-01,0.021E-01,0.065E-01,7.786E-03,0.257E-03,0.073E-03,0.179E-03
2563,4.02,4.43,2.561E-01,0.081E-01,0.016E-01,0.052E-01,7.481E-03,0.238E-03,0.068E-03,0.173E-03
2563,4.43,4.88,2.182E-01,0.065E-01,0.014E-01,0.045E-01,7.788E-03,0.232E-03,0.069E-03,0.181E-03
2563,4.88,5.37,1.740E-01,0.052E-01,0.011E-01,0.036E-01,7.644E-03,0.231E-03,0.067E-03,0.178E-03
2563,5.37,5.90,1.427E-01,0.043E-01,0.009E-01,0.030E-01,7.658E-03,0.232E-03,0.066E-03,0.180E-03
2563,5.90,6.47,1.102E-01,0.034E-01,0.007E-01,0.023E-01,7.308E-03,0.228E-03,0.062E-03,0.173E-03
2563,6.47,7.09,9.608E-02,0.287E-02,0.055E-02,0.202E-02,7.871E-03,0.236E-03,0.066E-03,0.187E-03
2563,7.09,7.76,8.034E-02,0.237E-02,0.046E-02,0.169E-02,8.194E-03,0.243E-03,0.068E-03,0.195E-03
2563,7.76,8.48,6.028E-02,0.189E-02,0.035E-02,0.127E-02,7.590E-03,0.239E-03,0.063E-03,0.181E-03
2563,8.48,9.26,4.879E-02,0.158E-02,0.028E-02,0.103E-02,7.603E-03,0.248E-03,0.063E-03,0.182E-03
2563,9.26,10.1,3.765E-02,0.131E-02,0.022E-02,0.079E-02,7.328E-03,0.256E-03,0.061E-03,0.175E-03
2563,10.1,11.0,3.250E-02,0.115E-02,0.019E-02,0.068E-02,7.759E-03,0.276E-03,0.064E-03,0.185E-03
2563,11.0,12.0,2.316E-02,0.090E-02,0.013E-02,0.048E-02,6.900E-03,0.270E-03,0.057E-03,0.165E-03
2563,12.0,13.0,2.001E-02,0.082E-02,0.012E-02,0.042E-02,7.403E-03,0.304E-03,0.061E-03,0.176E-03
2563,13.0,14.1,1.735E-02,0.071E-02,0.010E-02,0.036E-02,7.847E-03,0.322E-03,0.065E-03,0.187E-03
2563,14.1,15.3,1.356E-02,0.058E-02,0.008E-02,0.028E-02,7.598E-03,0.327E-03,0.062E-03,0.181E-03
2563,15.3,16.6,1.206E-02,0.051E-02,0.007E-02,0.025E-02,8.306E-03,0.351E-03,0.069E-03,0.197E-03
2563,16.6,18.0,8.647E-03,0.395E-03,0.051E-03,0.178E-03,7.361E-03,0.338E-03,0.062E-03,0.175E-03
2563,18.0,19.5,6.953E-03,0.325E-03,0.040E-03,0.143E-03,7.356E-03,0.345E-03,0.060E-03,0.175E-03
2563,19.5,21.1,5.862E-03,0.274E-03,0.032E-03,0.121E-03,7.537E-03,0.353E-03,0.061E-03,0.180E-03
2563,21.1,22.8,5.012E-03,0.233E-03,0.028E-03,0.103E-03,8.030E-03,0.376E-03,0.065E-03,0.192E-03
2563,22.8,24.7,3.635E-03,0.181E-03,0.020E-03,0.075E-03,7.201E-03,0.359E-03,0.058E-03,0.172E-03
2563,24.7,26.7,2.967E-03,0.155E-03,0.016E-03,0.061E-03,7.207E-03,0.378E-03,0.058E-03,0.172E-03
2563,26.7,28.8,2.336E-03,0.132E-03,0.013E-03,0.048E-03,7.039E-03,0.398E-03,0.057E-03,0.168E-03
2563,28.8,31.1,1.843E-03,0.110E-03,0.010E-03,0.038E-03,6.782E-03,0.408E-03,0.054E-03,0.162E-03
2563,31.1,33.5,1.372E-03,0.093E-03,0.007E-03,0.028E-03,6.201E-03,0.422E-03,0.050E-03,0.148E-03
2563,33.5,36.1,1.339E-03,0.088E-03,0.007E-03,0.027E-03,7.282E-03,0.482E-03,0.058E-03,0.174E-03
2563,36.1,38.9,1.009E-03,0.074E-03,0.006E-03,0.021E-03,6.761E-03,0.496E-03,0.054E-03,0.162E-03
2563,38.9,41.9,9.633E-04,0.696E-04,0.053E-04,0.196E-04,7.846E-03,0.570E-03,0.063E-03,0.189E-03
2563,41.9,45.1,7.317E-04,0.587E-04,0.041E-04,0.149E-04,7.450E-03,0.600E-03,0.060E-03,0.180E-03
2563,45.1,48.5,4.935E-04,0.467E-04,0.028E-04,0.101E-04,6.042E-03,0.574E-03,0.049E-03,0.146E-03
2563,48.5,52.2,4.995E-04,0.450E-04,0.028E-04,0.102E-04,7.458E-03,0.676E-03,0.061E-03,0.182E-03
2563,52.2,56.1,3.813E-04,0.383E-04,0.022E-04,0.078E-04,7.040E-03,0.710E-03,0.058E-03,0.173E-03
2563,56.1,60.3,3.073E-04,0.331E-04,0.017E-04,0.063E-04,6.906E-03,0.748E-03,0.057E-03,0.171E-03
2564,1.92,2.15,5.933E-01,0.241E-01,0.079E-01,0.129E-01,5.313E-03,0.216E-03,0.089E-03,0.141E-03
2564,2.15,2.40,6.216E-01,0.224E-01,0.064E-01,0.138E-01,6.444E-03,0.232E-03,0.085E-03,0.165E-03
2564,2.40,2.67,5.909E-01,0.192E-01,0.052E-01,0.122E-01,7.144E-03,0.232E-03,0.084E-03,0.170E-03
2564,2.67,2.97,5.361E-01,0.160E-01,0.044E-01,0.109E-01,7.525E-03,0.225E-03,0.082E-03,0.174E-03
2564,2.97,3.29,4.521E-01,0.127E-01,0.034E-01,0.092E-01,7.488E-03,0.211E-03,0.076E-03,0.173E-03
2564,3.29,3.64,3.822E-01,0.103E-01,0.027E-01,0.077E-01,7.589E-03,0.204E-03,0.073E-03,0.174E-03
2564,3.64,4.02,3.308E-01,0.085E-01,0.022E-01,0.067E-01,7.948E-03,0.206E-03,0.074E-03,0.183E-03
2564,4.02,4.43,2.638E-01,0.067E-01,0.017E-01,0.054E-01,7.685E-03,0.196E-03,0.069E-03,0.177E-03
2564,4.43,4.88,2.267E-01,0.053E-01,0.014E-01,0.047E-01,8.046E-03,0.189E-03,0.071E-03,0.186E-03
2564,4.88,5.37,1.776E-01,0.042E-01,0.011E-01,0.037E-01,7.728E-03,0.185E-03,0.067E-03,0.180E-03
2564,5.37,5.90,1.462E-01,0.035E-01,0.009E-01,0.030E-01,7.775E-03,0.188E-03,0.067E-03,0.183E-03
2564,5.90,6.47,1.082E-01,0.028E-01,0.007E-01,0.023E-01,7.106E-03,0.182E-03,0.060E-03,0.168E-03
2564,6.47,7.09,9.477E-02,0.233E-02,0.056E-02,0.199E-02,7.692E-03,0.190E-03,0.064E-03,0.182E-03
2564,7.09,7.76,7.491E-02,0.187E-02,0.043E-02,0.158E-02,7.561E-03,0.189E-03,0.062E-03,0.180E-03
2564,7.76,8.48,6.042E-02,0.153E-02,0.035E-02,0.127E-02,7.563E-03,0.193E-03,0.062E-03,0.180E-03
2564,8.48,9.26,4.833E-02,0.127E-02,0.028E-02,0.102E-02,7.538E-03,0.199E-03,0.062E-03,0.180E-03
2564,9.26,10.1,3.929E-02,0.108E-02,0.023E-02,0.083E-02,7.545E-03,0.208E-03,0.062E-03,0.180E-03
2564,10.1,11.0,3.128E-02,0.091E-02,0.018E-02,0.066E-02,7.462E-03,0.218E-03,0.061E-03,0.178E-03
2564,11.0,12.0,2.564E-02,0.077E-02,0.015E-02,0.054E-02,7.558E-03,0.227E-03,0.062E-03,0.180E-03
2564,12.0,13.0,1.982E-02,0.066E-02,0.011E-02,0.041E-02,7.280E-03,0.244E-03,0.059E-03,0.173E-03
2564,13.0,14.1,1.664E-02,0.056E-02,0.010E-02,0.035E-02,7.508E-03,0.256E-03,0.061E-03,0.179E-03
2564,14.1,15.3,1.376E-02,0.048E-02,0.008E-02,0.029E-02,7.629E-03,0.266E-03,0.062E-03,0.181E-03
2564,15.3,16.6,1.094E-02,0.040E-02,0.006E-02,0.023E-02,7.514E-03,0.274E-03,0.062E-03,0.179E-03
2564,16.6,18.0,9.420E-03,0.342E-03,0.056E-03,0.194E-03,8.030E-03,0.293E-03,0.066E-03,0.191E-03
2564,18.0,19.5,6.997E-03,0.270E-03,0.040E-03,0.144E-03,7.328E-03,0.284E-03,0.059E-03,0.174E-03
2564,19.5,21.1,5.731E-03,0.224E-03,0.032E-03,0.118E-03,7.435E-03,0.292E-03,0.059E-03,0.177E-03
2564,21.1,22.8,4.459E-03,0.182E-03,0.024E-03,0.092E-03,7.067E-03,0.290E-03,0.056E-03,0.169E-03
2564,22.8,24.7,3.658E-03,0.149E-03,0.020E-03,0.075E-03,7.191E-03,0.294E-03,0.057E-03,0.172E-03
2564,24.7,26.7,3.125E-03,0.129E-03,0.017E-03,0.064E-03,7.588E-03,0.315E-03,0.060E-03,0.181E-03
2564,26.7,28.8,2.441E-03,0.109E-03,0.013E-03,0.050E-03,7.273E-03,0.327E-03,0.058E-03,0.174E-03
2564,28.8,31.1,1.855E-03,0.090E-03,0.010E-03,0.038E-03,6.791E-03,0.330E-03,0.054E-03,0.162E-03
2564,31.1,33.5,1.681E-03,0.083E-03,0.009E-03,0.034E-03,7.542E-03,0.374E-03,0.060E-03,0.180E-03
2564,33.5,36.1,1.266E-03,0.069E-03,0.007E-03,0.026E-03,6.968E-03,0.382E-03,0.055E-03,0.167E-03
2564,36.1,38.9,1.012E-03,0.060E-03,0.006E-03,0.021E-03,6.770E-03,0.400E-03,0.054E-03,0.162E-03
2564,38.9,41.9,8.792E-04,0.536E-04,0.048E-04,0.179E-04,7.186E-03,0.440E-03,0.057E-03,0.173E-03
2564,41.9,45.1,6.634E-04,0.450E-04,0.037E-04,0.135E-04,6.674E-03,0.455E-03,0.053E-03,0.161E-03
2564,45.1,48.5,5.564E-04,0.400E-04,0.031E-04,0.113E-04,6.762E-03,0.488E-03,0.054E-03,0.164E-03
2564,48.5,52.2,4.597E-04,0.348E-04,0.026E-04,0.094E-04,6.818E-03,0.519E-03,0.055E-03,0.166E-03
2564,52.2,56.1,3.877E-04,0.311E-04,0.022E-04,0.079E-04,7.031E-03,0.567E-03,0.057E-03,0.172E-03
2564,56.1,60.3,2.724E-04,0.251E-04,0.015E-04,0.056E-04,6.030E-03,0.559E-03,0.049E-03,0.149E-03
2565,1.92,2.15,6.481E-01,0.273E-01,0.094E-01,0.141E-01,5.707E-03,0.241E-03,0.102E-03,0.151E-03
2565,2.15,2.40,6.488E-01,0.242E-01,0.066E-01,0.144E-01,6.602E-03,0.246E-03,0.087E-03,0.169E-03
2565,2.40,2.67,5.590E-01,0.194E-01,0.047E-01,0.116E-01,6.638E-03,0.230E-03,0.077E-03,0.158E-03
2565,2.67,2.97,5.311E-01,0.165E-01,0.043E-01,0.108E-01,7.415E-03,0.231E-03,0.080E-03,0.172E-03
2565,2.97,3.29,4.583E-01,0.132E-01,0.034E-01,0.093E-01,7.548E-03,0.219E-03,0.077E-03,0.174E-03
2565,3.29,3.64,3.686E-01,0.104E-01,0.026E-01,0.075E-01,7.298E-03,0.207E-03,0.071E-03,0.167E-03
2565,3.64,4.02,3.245E-01,0.088E-01,0.021E-01,0.066E-01,7.723E-03,0.209E-03,0.072E-03,0.177E-03
2565,4.02,4.43,2.622E-01,0.069E-01,0.017E-01,0.054E-01,7.572E-03,0.199E-03,0.069E-03,0.175E-03
2565,4.43,4.88,2.155E-01,0.053E-01,0.013E-01,0.044E-01,7.586E-03,0.187E-03,0.067E-03,0.176E-03
2565,4.88,5.37,1.816E-01,0.044E-01,0.011E-01,0.038E-01,7.837E-03,0.189E-03,0.068E-03,0.183E-03
2565,5.37,5.90,1.467E-01,0.036E-01,0.009E-01,0.031E-01,7.792E-03,0.190E-03,0.067E-03,0.183E-03
2565,5.90,6.47,1.138E-01,0.029E-01,0.007E-01,0.024E-01,7.461E-03,0.188E-03,0.063E-03,0.176E-03
2565,6.47,7.09,9.446E-02,0.234E-02,0.055E-02,0.198E-02,7.654E-03,0.191E-03,0.064E-03,0.182E-03
2565,7.09,7.76,7.652E-02,0.189E-02,0.044E-02,0.161E-02,7.703E-03,0.191E-03,0.064E-03,0.183E-03
2565,7.76,8.48,6.068E-02,0.154E-02,0.035E-02,0.128E-02,7.590E-03,0.193E-03,0.063E-03,0.181E-03
2565,8.48,9.26,4.824E-02,0.127E-02,0.028E-02,0.102E-02,7.460E-03,0.197E-03,0.062E-03,0.178E-03
2565,9.26,10.1,3.929E-02,0.108E-02,0.023E-02,0.083E-02,7.504E-03,0.207E-03,0.063E-03,0.179E-03
2565,10.1,11.0,3.134E-02,0.091E-02,0.018E-02,0.066E-02,7.444E-03,0.217E-03,0.062E-03,0.178E-03
2565,11.0,12.0,2.514E-02,0.076E-02,0.015E-02,0.053E-02,7.372E-03,0.223E-03,0.061E-03,0.176E-03
2565,12.0,13.0,2.150E-02,0.069E-02,0.012E-02,0.045E-02,7.811E-03,0.250E-03,0.064E-03,0.186E-03
2565,13.0,14.1,1.693E-02,0.057E-02,0.010E-02,0.035E-02,7.577E-03,0.255E-03,0.062E-03,0.180E-03
2565,14.1,15.3,1.373E-02,0.048E-02,0.008E-02,0.028E-02,7.546E-03,0.262E-03,0.062E-03,0.179E-03
2565,15.3,16.6,1.136E-02,0.040E-02,0.007E-02,0.023E-02,7.765E-03,0.276E-03,0.064E-03,0.185E-03
2565,16.6,18.0,8.958E-03,0.332E-03,0.053E-03,0.185E-03,7.565E-03,0.281E-03,0.063E-03,0.180E-03
2565,18.0,19.5,7.255E-03,0.273E-03,0.041E-03,0.149E-03,7.588E-03,0.287E-03,0.062E-03,0.181E-03
2565,19.5,21.1,6.176E-03,0.231E-03,0.034E-03,0.127E-03,8.022E-03,0.301E-03,0.065E-03,0.191E-03
2565,21.1,22.8,4.682E-03,0.186E-03,0.026E-03,0.096E-03,7.472E-03,0.297E-03,0.060E-03,0.178E-03
2565,22.8,24.7,3.875E-03,0.153E-03,0.022E-03,0.080E-03,7.550E-03,0.299E-03,0.061E-03,0.180E-03
2565,24.7,26.7,2.986E-03,0.126E-03,0.016E-03,0.061E-03,7.187E-03,0.304E-03,0.058E-03,0.172E-03
2565,26.7,28.8,2.252E-03,0.104E-03,0.012E-03,0.046E-03,6.644E-03,0.309E-03,0.053E-03,0.159E-03
2565,28.8,31.1,1.905E-03,0.090E-03,0.010E-03,0.039E-03,6.918E-03,0.330E-03,0.055E-03,0.165E-03
2565,31.1,33.5,1.633E-03,0.081E-03,0.009E-03,0.033E-03,7.310E-03,0.365E-03,0.059E-03,0.175E-03
2565,33.5,36.1,1.337E-03,0.071E-03,0.007E-03,0.027E-03,7.300E-03,0.387E-03,0.059E-03,0.175E-03
2565,36.1,38.9,1.025E-03,0.060E-03,0.006E-03,0.021E-03,6.875E-03,0.401E-03,0.055E-03,0.165E-03
2565,38.9,41.9,8.221E-04,0.515E-04,0.045E-04,0.167E-04,6.792E-03,0.427E-03,0.055E-03,0.163E-03
2565,41.9,45.1,6.093E-04,0.429E-04,0.034E-04,0.124E-04,6.169E-03,0.436E-03,0.050E-03,0.149E-03
2565,45.1,48.5,5.094E-04,0.380E-04,0.029E-04,0.104E-04,6.256E-03,0.468E-03,0.051E-03,0.152E-03
2565,48.5,52.2,4.328E-04,0.336E-04,0.024E-04,0.088E-04,6.479E-03,0.504E-03,0.053E-03,0.158E-03
2565,52.2,56.1,3.460E-04,0.292E-04,0.020E-04,0.071E-04,6.303E-03,0.534E-03,0.051E-03,0.155E-03
2565,56.1,60.3,2.730E-04,0.250E-04,0.016E-04,0.056E-04,6.067E-03,0.557E-03,0.050E-03,0.150E-03
2566,1.92,2.15,6.233E-01,0.290E-01,0.092E-01,0.136E-01,5.686E-03,0.265E-03,0.101E-03,0.151E-03
2566,2.15,2.40,6.420E-01,0.262E-01,0.067E-01,0.142E-01,6.757E-03,0.277E-03,0.089E-03,0.173E-03
2566,2.40,2.67,5.698E-01,0.216E-01,0.048E-01,0.118E-01,6.965E-03,0.264E-03,0.079E-03,0.165E-03
2566,2.67,2.97,5.030E-01,0.177E-01,0.040E-01,0.102E-01,7.185E-03,0.254E-03,0.077E-03,0.167E-03
2566,2.97,3.29,4.425E-01,0.144E-01,0.033E-01,0.090E-01,7.429E-03,0.243E-03,0.075E-03,0.171E-03
2566,3.29,3.64,3.857E-01,0.118E-01,0.027E-01,0.078E-01,7.758E-03,0.238E-03,0.074E-03,0.178E-03
2566,3.64,4.02,3.199E-01,0.096E-01,0.021E-01,0.065E-01,7.749E-03,0.233E-03,0.071E-03,0.178E-03
2566,4.02,4.43,2.621E-01,0.076E-01,0.017E-01,0.054E-01,7.702E-03,0.224E-03,0.069E-03,0.178E-03
2566,4.43,4.88,2.187E-01,0.060E-01,0.014E-01,0.045E-01,7.854E-03,0.215E-03,0.068E-03,0.182E-03
2566,4.88,5.37,1.788E-01,0.049E-01,0.011E-01,0.037E-01,7.806E-03,0.213E-03,0.067E-03,0.182E-03
2566,5.37,5.90,1.441E-01,0.040E-01,0.009E-01,0.030E-01,7.719E-03,0.214E-03,0.065E-03,0.181E-03
2566,5.90,6.47,1.144E-01,0.032E-01,0.007E-01,0.024E-01,7.559E-03,0.214E-03,0.063E-03,0.179E-03
2566,6.47,7.09,8.994E-02,0.257E-02,0.052E-02,0.189E-02,7.335E-03,0.211E-03,0.060E-03,0.174E-03
2566,7.09,7.76,7.896E-02,0.217E-02,0.045E-02,0.166E-02,8.038E-03,0.222E-03,0.065E-03,0.191E-03
2566,7.76,8.48,5.771E-02,0.170E-02,0.033E-02,0.122E-02,7.277E-03,0.215E-03,0.059E-03,0.174E-03
2566,8.48,9.26,5.069E-02,0.148E-02,0.030E-02,0.107E-02,7.944E-03,0.233E-03,0.065E-03,0.190E-03
2566,9.26,10.1,4.012E-02,0.124E-02,0.024E-02,0.084E-02,7.714E-03,0.239E-03,0.063E-03,0.184E-03
2566,10.1,11.0,3.148E-02,0.104E-02,0.018E-02,0.066E-02,7.505E-03,0.249E-03,0.061E-03,0.179E-03
2566,11.0,12.0,2.629E-02,0.088E-02,0.015E-02,0.055E-02,7.806E-03,0.263E-03,0.063E-03,0.186E-03
2566,12.0,13.0,2.042E-02,0.076E-02,0.012E-02,0.043E-02,7.469E-03,0.279E-03,0.060E-03,0.178E-03
2566,13.0,14.1,1.717E-02,0.065E-02,0.010E-02,0.036E-02,7.798E-03,0.297E-03,0.063E-03,0.186E-03
2566,14.1,15.3,1.436E-02,0.055E-02,0.008E-02,0.030E-02,8.004E-03,0.310E-03,0.064E-03,0.190E-03
2566,15.3,16.6,1.084E-02,0.045E-02,0.006E-02,0.022E-02,7.432E-03,0.308E-03,0.060E-03,0.177E-03
2566,16.6,18.0,8.845E-03,0.374E-03,0.053E-03,0.182E-03,7.551E-03,0.321E-03,0.062E-03,0.180E-03
2566,18.0,19.5,6.842E-03,0.302E-03,0.039E-03,0.141E-03,7.154E-03,0.317E-03,0.057E-03,0.170E-03
2566,19.5,21.1,5.508E-03,0.248E-03,0.031E-03,0.113E-03,7.178E-03,0.325E-03,0.057E-03,0.171E-03
2566,21.1,22.8,4.440E-03,0.205E-03,0.024E-03,0.091E-03,7.130E-03,0.331E-03,0.056E-03,0.170E-03
2566,22.8,24.7,3.714E-03,0.170E-03,0.021E-03,0.076E-03,7.260E-03,0.333E-03,0.058E-03,0.173E-03
2566,24.7,26.7,2.907E-03,0.141E-03,0.016E-03,0.060E-03,7.068E-03,0.345E-03,0.056E-03,0.169E-03
2566,26.7,28.8,2.261E-03,0.119E-03,0.012E-03,0.046E-03,6.689E-03,0.354E-03,0.053E-03,0.160E-03
2566,28.8,31.1,2.061E-03,0.107E-03,0.011E-03,0.042E-03,7.477E-03,0.391E-03,0.059E-03,0.179E-03
2566,31.1,33.5,1.573E-03,0.091E-03,0.009E-03,0.032E-03,7.008E-03,0.408E-03,0.055E-03,0.168E-03
2566,33.5,36.1,1.147E-03,0.075E-03,0.006E-03,0.023E-03,6.264E-03,0.410E-03,0.049E-03,0.150E-03
2566,36.1,38.9,1.013E-03,0.068E-03,0.006E-03,0.021E-03,6.733E-03,0.452E-03,0.053E-03,0.161E-03
2566,38.9,41.9,8.078E-04,0.583E-04,0.044E-04,0.164E-04,6.563E-03,0.476E-03,0.052E-03,0.158E-03
2566,41.9,45.1,6.097E-04,0.490E-04,0.034E-04,0.124E-04,6.256E-03,0.506E-03,0.050E-03,0.151E-03
2566,45.1,48.5,5.640E-04,0.457E-04,0.032E-04,0.115E-04,6.905E-03,0.563E-03,0.055E-03,0.167E-03
2566,48.5,52.2,3.921E-04,0.365E-04,0.022E-04,0.080E-04,5.892E-03,0.551E-03,0.047E-03,0.144E-03
2566,52.2,56.1,3.134E-04,0.318E-04,0.018E-04,0.064E-04,5.829E-03,0.594E-03,0.047E-03,0.143E-03
2566,56.1,60.3,2.636E-04,0.281E-04,0.015E-04,0.054E-04,5.866E-03,0.628E-03,0.047E-03,0.145E-03
2567,1.92,2.15,5.742E-01,0.273E-01,0.082E-01,0.125E-01,5.546E-03,0.264E-03,0.096E-03,0.147E-03
2567,2.15,2.40,6.120E-01,0.256E-01,0.066E-01,0.136E-01,6.786E-03,0.285E-03,0.093E-03,0.173E-03
2567,2.40,2.67,5.941E-01,0.224E-01,0.053E-01,0.123E-01,7.633E-03,0.289E-03,0.091E-03,0.181E-03
2567,2.67,2.97,4.877E-01,0.179E-01,0.039E-01,0.099E-01,7.307E-03,0.268E-03,0.081E-03,0.169E-03
2567,2.97,3.29,4.427E-01,0.148E-01,0.033E-01,0.090E-01,7.778E-03,0.261E-03,0.082E-03,0.180E-03
2567,3.29,3.64,3.538E-01,0.115E-01,0.025E-01,0.072E-01,7.362E-03,0.241E-03,0.075E-03,0.169E-03
2567,3.64,4.02,3.022E-01,0.096E-01,0.020E-01,0.061E-01,7.602E-03,0.242E-03,0.075E-03,0.175E-03
2567,4.02,4.43,2.377E-01,0.076E-01,0.015E-01,0.049E-01,7.197E-03,0.229E-03,0.069E-03,0.166E-03
2567,4.43,4.88,2.156E-01,0.062E-01,0.013E-01,0.044E-01,7.894E-03,0.226E-03,0.074E-03,0.183E-03
2567,4.88,5.37,1.748E-01,0.049E-01,0.011E-01,0.036E-01,7.848E-03,0.223E-03,0.072E-03,0.183E-03
2567,5.37,5.90,1.379E-01,0.040E-01,0.008E-01,0.029E-01,7.613E-03,0.223E-03,0.069E-03,0.179E-03
2567,5.90,6.47,1.155E-01,0.034E-01,0.007E-01,0.024E-01,7.856E-03,0.230E-03,0.071E-03,0.186E-03
2567,6.47,7.09,9.008E-02,0.268E-02,0.052E-02,0.189E-02,7.559E-03,0.226E-03,0.067E-03,0.179E-03
2567,7.09,7.76,7.297E-02,0.217E-02,0.041E-02,0.154E-02,7.587E-03,0.226E-03,0.067E-03,0.181E-03
2567,7.76,8.48,6.245E-02,0.183E-02,0.036E-02,0.132E-02,8.002E-03,0.235E-03,0.071E-03,0.191E-03
2567,8.48,9.26,4.737E-02,0.148E-02,0.028E-02,0.100E-02,7.481E-03,0.234E-03,0.067E-03,0.179E-03
2567,9.26,10.1,3.989E-02,0.127E-02,0.024E-02,0.084E-02,7.784E-03,0.250E-03,0.070E-03,0.186E-03
2567,10.1,11.0,3.093E-02,0.106E-02,0.018E-02,0.065E-02,7.486E-03,0.258E-03,0.067E-03,0.179E-03
2567,11.0,12.0,2.686E-02,0.092E-02,0.016E-02,0.056E-02,8.064E-03,0.278E-03,0.072E-03,0.192E-03
2567,12.0,13.0,1.951E-02,0.077E-02,0.011E-02,0.041E-02,7.256E-03,0.287E-03,0.064E-03,0.173E-03
2567,13.0,14.1,1.595E-02,0.065E-02,0.009E-02,0.033E-02,7.252E-03,0.297E-03,0.064E-03,0.173E-03
2567,14.1,15.3,1.398E-02,0.057E-02,0.008E-02,0.029E-02,7.843E-03,0.321E-03,0.069E-03,0.187E-03
2567,15.3,16.6,1.117E-02,0.048E-02,0.007E-02,0.023E-02,7.754E-03,0.332E-03,0.069E-03,0.184E-03
2567,16.6,18.0,7.749E-03,0.369E-03,0.046E-03,0.160E-03,6.704E-03,0.321E-03,0.060E-03,0.159E-03
2567,18.0,19.5,6.621E-03,0.316E-03,0.037E-03,0.136E-03,7.001E-03,0.335E-03,0.062E-03,0.167E-03
2567,19.5,21.1,5.675E-03,0.268E-03,0.031E-03,0.117E-03,7.394E-03,0.351E-03,0.064E-03,0.176E-03
2567,21.1,22.8,4.580E-03,0.222E-03,0.025E-03,0.094E-03,7.361E-03,0.359E-03,0.064E-03,0.176E-03
2567,22.8,24.7,3.983E-03,0.188E-03,0.022E-03,0.082E-03,7.938E-03,0.376E-03,0.069E-03,0.190E-03
2567,24.7,26.7,3.018E-03,0.153E-03,0.017E-03,0.062E-03,7.412E-03,0.378E-03,0.064E-03,0.177E-03
2567,26.7,28.8,2.327E-03,0.128E-03,0.013E-03,0.048E-03,6.958E-03,0.384E-03,0.060E-03,0.166E-03
2567,28.8,31.1,2.046E-03,0.113E-03,0.011E-03,0.042E-03,7.533E-03,0.417E-03,0.065E-03,0.180E-03
2567,31.1,33.5,1.742E-03,0.100E-03,0.009E-03,0.036E-03,7.897E-03,0.458E-03,0.068E-03,0.189E-03
2567,33.5,36.1,1.179E-03,0.079E-03,0.006E-03,0.024E-03,6.392E-03,0.431E-03,0.055E-03,0.153E-03
2567,36.1,38.9,9.440E-04,0.683E-04,0.051E-04,0.192E-04,6.365E-03,0.462E-03,0.055E-03,0.153E-03
2567,38.9,41.9,7.591E-04,0.591E-04,0.041E-04,0.155E-04,6.243E-03,0.488E-03,0.054E-03,0.150E-03
2567,41.9,45.1,6.404E-04,0.525E-04,0.035E-04,0.130E-04,6.487E-03,0.534E-03,0.056E-03,0.156E-03
2567,45.1,48.5,5.242E-04,0.461E-04,0.029E-04,0.107E-04,6.424E-03,0.567E-03,0.056E-03,0.156E-03
2567,48.5,52.2,4.137E-04,0.392E-04,0.023E-04,0.085E-04,6.194E-03,0.590E-03,0.054E-03,0.151E-03
