bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,carbon_flux m^-2sr^-1s^-1GV^-1,carbon_flux_error_statistical m^-2sr^-1s^-1GV^-1,carbon_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,carbon_flux_error_time_independent m^-2sr^-1s^-1GV^-1,carbon_to_helium_ratio,carbon_to_helium_ratio_error_statistical,carbon_to_helium_ratio_error_time_dependent,carbon_to_helium_ratio_error_time_independent
2431,6.47,7.09,3.155E-01,0.038E-01,0.009E-01,0.064E-01,2.917E-02,0.035E-02,0.015E-02,0.067E-02
2431,7.09,7.76,2.551E-01,0.031E-01,0.008E-01,0.051E-01,2.884E-02,0.035E-02,0.015E-02,0.066E-02
2431,7.76,8.48,2.079E-01,0.025E-01,0.007E-01,0.042E-01,2.889E-02,0.036E-02,0.015E-02,0.067E-02
2431,8.48,9.26,1.747E-01,0.022E-01,0.006E-01,0.035E-01,2.970E-02,0.037E-02,0.016E-02,0.069E-02
2431,9.26,10.1,1.382E-01,0.018E-01,0.005E-01,0.028E-01,2.886E-02,0.038E-02,0.016E-02,0.067E-02
2431,10.1,11.0,1.175E-01,0.016E-01,0.005E-01,0.024E-01,3.007E-02,0.041E-02,0.017E-02,0.070E-02
2431,11.0,12.0,9.461E-02,0.132E-02,0.038E-02,0.191E-02,2.979E-02,0.042E-02,0.017E-02,0.069E-02
2431,12.0,13.0,7.739E-02,0.117E-02,0.031E-02,0.156E-02,2.991E-02,0.046E-02,0.017E-02,0.069E-02
2431,13.0,14.1,6.402E-02,0.099E-02,0.026E-02,0.129E-02,3.021E-02,0.047E-02,0.017E-02,0.070E-02
2431,14.1,15.3,5.295E-02,0.085E-02,0.022E-02,0.107E-02,3.065E-02,0.050E-02,0.018E-02,0.071E-02
2431,15.3,16.6,4.275E-02,0.071E-02,0.018E-02,0.086E-02,3.049E-02,0.051E-02,0.018E-02,0.071E-02
2431,16.6,18.0,3.494E-02,0.060E-02,0.016E-02,0.071E-02,3.061E-02,0.053E-02,0.018E-02,0.072E-02
2431,18.0,19.5,2.821E-02,0.050E-02,0.013E-02,0.057E-02,3.053E-02,0.055E-02,0.018E-02,0.072E-02
2431,19.5,21.1,2.334E-02,0.042E-02,0.011E-02,0.047E-02,3.089E-02,0.056E-02,0.019E-02,0.073E-02
2431,21.1,22.8,1.898E-02,0.035E-02,0.009E-02,0.038E-02,3.090E-02,0.058E-02,0.019E-02,0.073E-02
2431,22.8,24.7,1.570E-02,0.029E-02,0.007E-02,0.032E-02,3.133E-02,0.058E-02,0.019E-02,0.074E-02
2431,24.7,26.7,1.298E-02,0.025E-02,0.006E-02,0.026E-02,3.190E-02,0.062E-02,0.020E-02,0.076E-02
2431,26.7,28.8,1.038E-02,0.021E-02,0.005E-02,0.021E-02,3.114E-02,0.064E-02,0.019E-02,0.074E-02
2431,28.8,31.1,8.520E-03,0.180E-03,0.041E-03,0.173E-03,3.134E-02,0.067E-02,0.020E-02,0.075E-02
2431,31.1,33.5,7.230E-03,0.161E-03,0.036E-03,0.147E-03,3.262E-02,0.074E-02,0.021E-02,0.078E-02
2431,33.5,36.1,5.650E-03,0.136E-03,0.028E-03,0.115E-03,3.103E-02,0.076E-02,0.020E-02,0.074E-02
2431,36.1,38.9,4.775E-03,0.121E-03,0.024E-03,0.097E-03,3.166E-02,0.081E-02,0.020E-02,0.076E-02
2431,38.9,41.9,3.841E-03,0.105E-03,0.020E-03,0.078E-03,3.162E-02,0.087E-02,0.020E-02,0.076E-02
2431,41.9,45.1,3.074E-03,0.091E-03,0.016E-03,0.063E-03,3.101E-02,0.093E-02,0.020E-02,0.075E-02
2431,45.1,48.5,2.436E-03,0.078E-03,0.013E-03,0.050E-03,2.989E-02,0.097E-02,0.020E-02,0.072E-02
2431,48.5,52.2,2.028E-03,0.069E-03,0.011E-03,0.041E-03,3.056E-02,0.105E-02,0.020E-02,0.074E-02
2431,52.2,56.1,1.747E-03,0.062E-03,0.009E-03,0.036E-03,3.171E-02,0.114E-02,0.021E-02,0.078E-02
2431,56.1,60.3,1.481E-03,0.055E-03,0.008E-03,0.030E-03,3.299E-02,0.124E-02,0.022E-02,0.081E-02
2432,1.92,2.15,1.776,0.035,0.018,0.042,2.498E-02,0.049E-02,0.028E-02,0.071E-02
2432,2.15,2.40,1.746,0.031,0.007,0.040,2.686E-02,0.048E-02,0.016E-02,0.070E-02
2432,2.40,2.67,1.555,0.025,0.003,0.033,2.660E-02,0.043E-02,0.012E-02,0.064E-02
2432,2.67,2.97,1.411,0.021,0.005,0.029,2.704E-02,0.041E-02,0.014E-02,0.064E-02
2432,2.97,3.29,1.237,0.018,0.005,0.026,2.710E-02,0.040E-02,0.014E-02,0.065E-02
2432,3.29,3.64,1.103,0.015,0.003,0.023,2.784E-02,0.038E-02,0.013E-02,0.065E-02
2432,3.64,4.02,9.163E-01,0.124E-01,0.022E-01,0.187E-01,2.726E-02,0.037E-02,0.012E-02,0.063E-02
2432,4.02,4.43,7.911E-01,0.104E-01,0.019E-01,0.159E-01,2.785E-02,0.037E-02,0.012E-02,0.063E-02
2432,4.43,4.88,6.546E-01,0.082E-01,0.017E-01,0.132E-01,2.740E-02,0.034E-02,0.012E-02,0.062E-02
2432,4.88,5.37,5.542E-01,0.067E-01,0.017E-01,0.111E-01,2.787E-02,0.034E-02,0.013E-02,0.064E-02
2432,5.37,5.90,4.547E-01,0.056E-01,0.014E-01,0.091E-01,2.772E-02,0.034E-02,0.012E-02,0.063E-02
2432,5.90,6.47,3.897E-01,0.047E-01,0.012E-01,0.078E-01,2.876E-02,0.035E-02,0.013E-02,0.066E-02
2432,6.47,7.09,3.210E-01,0.038E-01,0.010E-01,0.065E-01,2.881E-02,0.035E-02,0.013E-02,0.066E-02
2432,7.09,7.76,2.599E-01,0.031E-01,0.008E-01,0.052E-01,2.875E-02,0.035E-02,0.013E-02,0.066E-02
2432,7.76,8.48,2.129E-01,0.026E-01,0.007E-01,0.043E-01,2.883E-02,0.035E-02,0.014E-02,0.066E-02
2432,8.48,9.26,1.755E-01,0.022E-01,0.006E-01,0.035E-01,2.926E-02,0.037E-02,0.014E-02,0.068E-02
2432,9.26,10.1,1.418E-01,0.018E-01,0.006E-01,0.029E-01,2.919E-02,0.038E-02,0.015E-02,0.068E-02
2432,10.1,11.0,1.167E-01,0.016E-01,0.005E-01,0.024E-01,2.932E-02,0.040E-02,0.016E-02,0.068E-02
2432,11.0,12.0,9.428E-02,0.132E-02,0.040E-02,0.190E-02,2.930E-02,0.042E-02,0.016E-02,0.068E-02
2432,12.0,13.0,7.724E-02,0.117E-02,0.033E-02,0.156E-02,2.943E-02,0.045E-02,0.016E-02,0.068E-02
2432,13.0,14.1,6.422E-02,0.100E-02,0.028E-02,0.130E-02,2.999E-02,0.047E-02,0.016E-02,0.070E-02
2432,14.1,15.3,5.405E-02,0.086E-02,0.023E-02,0.109E-02,3.087E-02,0.050E-02,0.017E-02,0.072E-02
2432,15.3,16.6,4.316E-02,0.072E-02,0.019E-02,0.087E-02,3.032E-02,0.051E-02,0.017E-02,0.071E-02
2432,16.6,18.0,3.463E-02,0.060E-02,0.016E-02,0.070E-02,3.004E-02,0.053E-02,0.017E-02,0.070E-02
2432,18.0,19.5,2.726E-02,0.050E-02,0.013E-02,0.055E-02,2.910E-02,0.053E-02,0.016E-02,0.068E-02
2432,19.5,21.1,2.379E-02,0.043E-02,0.011E-02,0.048E-02,3.139E-02,0.057E-02,0.018E-02,0.074E-02
2432,21.1,22.8,1.880E-02,0.035E-02,0.009E-02,0.038E-02,3.019E-02,0.057E-02,0.017E-02,0.071E-02
2432,22.8,24.7,1.589E-02,0.029E-02,0.007E-02,0.032E-02,3.143E-02,0.059E-02,0.018E-02,0.074E-02
2432,24.7,26.7,1.309E-02,0.025E-02,0.006E-02,0.027E-02,3.214E-02,0.062E-02,0.018E-02,0.076E-02
2432,26.7,28.8,9.979E-03,0.209E-03,0.048E-03,0.203E-03,3.004E-02,0.064E-02,0.017E-02,0.071E-02
2432,28.8,31.1,8.822E-03,0.185E-03,0.043E-03,0.179E-03,3.238E-02,0.069E-02,0.019E-02,0.077E-02
2432,31.1,33.5,7.107E-03,0.161E-03,0.035E-03,0.145E-03,3.213E-02,0.074E-02,0.019E-02,0.077E-02
2432,33.5,36.1,5.518E-03,0.136E-03,0.028E-03,0.112E-03,3.006E-02,0.075E-02,0.018E-02,0.072E-02
2432,36.1,38.9,4.696E-03,0.121E-03,0.024E-03,0.096E-03,3.154E-02,0.083E-02,0.019E-02,0.076E-02
2432,38.9,41.9,3.917E-03,0.107E-03,0.020E-03,0.080E-03,3.237E-02,0.090E-02,0.020E-02,0.078E-02
2432,41.9,45.1,3.014E-03,0.091E-03,0.016E-03,0.061E-03,3.004E-02,0.092E-02,0.018E-02,0.073E-02
2432,45.1,48.5,2.698E-03,0.083E-03,0.014E-03,0.055E-03,3.367E-02,0.106E-02,0.021E-02,0.082E-02
2432,48.5,52.2,2.207E-03,0.072E-03,0.012E-03,0.045E-03,3.274E-02,0.109E-02,0.020E-02,0.080E-02
2432,52.2,56.1,1.631E-03,0.060E-03,0.009E-03,0.033E-03,2.965E-02,0.111E-02,0.019E-02,0.073E-02
2432,56.1,60.3,1.447E-03,0.055E-03,0.008E-03,0.030E-03,3.201E-02,0.123E-02,0.020E-02,0.079E-02
2433,1.92,2.15,1.796,0.035,0.020,0.043,2.420E-02,0.048E-02,0.029E-02,0.068E-02
2433,2.15,2.40,1.771,0.032,0.009,0.040,2.606E-02,0.047E-02,0.018E-02,0.068E-02
2433,2.40,2.67,1.612,0.026,0.003,0.034,2.632E-02,0.043E-02,0.012E-02,0.064E-02
2433,2.67,2.97,1.458,0.022,0.005,0.030,2.675E-02,0.041E-02,0.014E-02,0.063E-02
2433,2.97,3.29,1.283,0.019,0.004,0.027,2.687E-02,0.039E-02,0.014E-02,0.064E-02
2433,3.29,3.64,1.139,0.016,0.003,0.023,2.772E-02,0.038E-02,0.013E-02,0.064E-02
2433,3.64,4.02,9.681E-01,0.130E-01,0.021E-01,0.197E-01,2.777E-02,0.038E-02,0.012E-02,0.064E-02
2433,4.02,4.43,8.003E-01,0.106E-01,0.018E-01,0.161E-01,2.711E-02,0.036E-02,0.012E-02,0.062E-02
2433,4.43,4.88,6.781E-01,0.084E-01,0.016E-01,0.136E-01,2.749E-02,0.034E-02,0.012E-02,0.063E-02
2433,4.88,5.37,5.733E-01,0.069E-01,0.015E-01,0.115E-01,2.804E-02,0.034E-02,0.012E-02,0.064E-02
2433,5.37,5.90,4.772E-01,0.058E-01,0.013E-01,0.096E-01,2.823E-02,0.034E-02,0.013E-02,0.065E-02
2433,5.90,6.47,3.985E-01,0.048E-01,0.011E-01,0.080E-01,2.873E-02,0.035E-02,0.013E-02,0.066E-02
2433,6.47,7.09,3.271E-01,0.039E-01,0.010E-01,0.066E-01,2.887E-02,0.035E-02,0.013E-02,0.066E-02
2433,7.09,7.76,2.679E-01,0.032E-01,0.008E-01,0.054E-01,2.904E-02,0.035E-02,0.013E-02,0.067E-02
2433,7.76,8.48,2.138E-01,0.026E-01,0.007E-01,0.043E-01,2.860E-02,0.035E-02,0.014E-02,0.066E-02
2433,8.48,9.26,1.781E-01,0.022E-01,0.007E-01,0.036E-01,2.926E-02,0.037E-02,0.015E-02,0.068E-02
2433,9.26,10.1,1.459E-01,0.019E-01,0.006E-01,0.029E-01,2.952E-02,0.039E-02,0.015E-02,0.068E-02
2433,10.1,11.0,1.177E-01,0.016E-01,0.005E-01,0.024E-01,2.937E-02,0.040E-02,0.015E-02,0.068E-02
2433,11.0,12.0,9.788E-02,0.136E-02,0.040E-02,0.198E-02,2.991E-02,0.042E-02,0.016E-02,0.069E-02
2433,12.0,13.0,7.672E-02,0.118E-02,0.031E-02,0.155E-02,2.883E-02,0.045E-02,0.015E-02,0.067E-02
2433,13.0,14.1,6.383E-02,0.101E-02,0.026E-02,0.129E-02,2.953E-02,0.047E-02,0.016E-02,0.069E-02
2433,14.1,15.3,5.438E-02,0.087E-02,0.023E-02,0.110E-02,3.079E-02,0.050E-02,0.017E-02,0.072E-02
2433,15.3,16.6,4.364E-02,0.073E-02,0.019E-02,0.088E-02,3.057E-02,0.052E-02,0.017E-02,0.071E-02
2433,16.6,18.0,3.573E-02,0.061E-02,0.015E-02,0.072E-02,3.093E-02,0.054E-02,0.017E-02,0.073E-02
2433,18.0,19.5,2.866E-02,0.051E-02,0.013E-02,0.058E-02,3.045E-02,0.054E-02,0.017E-02,0.072E-02
2433,19.5,21.1,2.343E-02,0.042E-02,0.010E-02,0.047E-02,3.085E-02,0.056E-02,0.017E-02,0.073E-02
2433,21.1,22.8,1.912E-02,0.036E-02,0.009E-02,0.039E-02,3.060E-02,0.057E-02,0.017E-02,0.072E-02
2433,22.8,24.7,1.559E-02,0.029E-02,0.007E-02,0.032E-02,3.079E-02,0.058E-02,0.017E-02,0.073E-02
2433,24.7,26.7,1.238E-02,0.024E-02,0.006E-02,0.025E-02,3.015E-02,0.060E-02,0.017E-02,0.072E-02
2433,26.7,28.8,1.061E-02,0.022E-02,0.005E-02,0.022E-02,3.173E-02,0.066E-02,0.018E-02,0.075E-02
2433,28.8,31.1,8.637E-03,0.185E-03,0.041E-03,0.176E-03,3.145E-02,0.068E-02,0.018E-02,0.075E-02
2433,31.1,33.5,6.814E-03,0.159E-03,0.033E-03,0.139E-03,3.062E-02,0.073E-02,0.018E-02,0.073E-02
2433,33.5,36.1,5.667E-03,0.140E-03,0.028E-03,0.115E-03,3.131E-02,0.078E-02,0.019E-02,0.075E-02
2433,36.1,38.9,4.577E-03,0.121E-03,0.023E-03,0.093E-03,3.085E-02,0.083E-02,0.018E-02,0.074E-02
2433,38.9,41.9,3.918E-03,0.108E-03,0.020E-03,0.080E-03,3.208E-02,0.090E-02,0.019E-02,0.077E-02
2433,41.9,45.1,2.945E-03,0.091E-03,0.015E-03,0.060E-03,2.976E-02,0.093E-02,0.018E-02,0.072E-02
2433,45.1,48.5,2.479E-03,0.081E-03,0.013E-03,0.051E-03,3.024E-02,0.100E-02,0.019E-02,0.073E-02
2433,48.5,52.2,2.103E-03,0.071E-03,0.011E-03,0.043E-03,3.155E-02,0.108E-02,0.020E-02,0.077E-02
2433,52.2,56.1,1.761E-03,0.064E-03,0.009E-03,0.036E-03,3.248E-02,0.119E-02,0.020E-02,0.079E-02
2433,56.1,60.3,1.340E-03,0.053E-03,0.007E-03,0.027E-03,2.939E-02,0.119E-02,0.018E-02,0.072E-02
2434,1.92,2.15,1.860,0.035,0.023,0.044,2.478E-02,0.047E-02,0.033E-02,0.070E-02
2434,2.15,2.40,1.821,0.031,0.017,0.041,2.660E-02,0.046E-02,0.028E-02,0.069E-02
2434,2.40,2.67,1.587,0.025,0.005,0.034,2.584E-02,0.041E-02,0.016E-02,0.062E-02
2434,2.67,2.97,1.490,0.022,0.005,0.031,2.728E-02,0.040E-02,0.016E-02,0.064E-02
2434,2.97,3.29,1.332,0.018,0.005,0.028,2.786E-02,0.039E-02,0.017E-02,0.066E-02
2434,3.29,3.64,1.149,0.015,0.003,0.024,2.790E-02,0.038E-02,0.015E-02,0.065E-02
2434,3.64,4.02,9.921E-01,0.129E-01,0.021E-01,0.202E-01,2.838E-02,0.037E-02,0.015E-02,0.065E-02
2434,4.02,4.43,8.218E-01,0.105E-01,0.018E-01,0.165E-01,2.792E-02,0.036E-02,0.014E-02,0.064E-02
2434,4.43,4.88,6.931E-01,0.083E-01,0.016E-01,0.139E-01,2.822E-02,0.034E-02,0.015E-02,0.064E-02
2434,4.88,5.37,5.844E-01,0.069E-01,0.015E-01,0.117E-01,2.866E-02,0.034E-02,0.015E-02,0.065E-02
2434,5.37,5.90,4.740E-01,0.057E-01,0.013E-01,0.095E-01,2.806E-02,0.034E-02,0.015E-02,0.064E-02
2434,5.90,6.47,3.916E-01,0.047E-01,0.012E-01,0.079E-01,2.817E-02,0.034E-02,0.015E-02,0.065E-02
2434,6.47,7.09,3.299E-01,0.039E-01,0.010E-01,0.066E-01,2.904E-02,0.034E-02,0.016E-02,0.067E-02
2434,7.09,7.76,2.733E-01,0.032E-01,0.008E-01,0.055E-01,2.966E-02,0.035E-02,0.016E-02,0.068E-02
2434,7.76,8.48,2.219E-01,0.026E-01,0.007E-01,0.045E-01,2.945E-02,0.035E-02,0.016E-02,0.068E-02
2434,8.48,9.26,1.807E-01,0.022E-01,0.006E-01,0.036E-01,2.959E-02,0.037E-02,0.017E-02,0.068E-02
2434,9.26,10.1,1.483E-01,0.019E-01,0.005E-01,0.030E-01,3.001E-02,0.039E-02,0.017E-02,0.069E-02
2434,10.1,11.0,1.224E-01,0.016E-01,0.005E-01,0.025E-01,3.040E-02,0.041E-02,0.018E-02,0.070E-02
2434,11.0,12.0,9.728E-02,0.135E-02,0.038E-02,0.196E-02,2.984E-02,0.042E-02,0.018E-02,0.069E-02
2434,12.0,13.0,7.959E-02,0.119E-02,0.033E-02,0.161E-02,2.995E-02,0.045E-02,0.018E-02,0.070E-02
2434,13.0,14.1,6.536E-02,0.101E-02,0.029E-02,0.132E-02,3.020E-02,0.047E-02,0.019E-02,0.070E-02
2434,14.1,15.3,5.380E-02,0.086E-02,0.025E-02,0.109E-02,3.041E-02,0.049E-02,0.020E-02,0.071E-02
2434,15.3,16.6,4.359E-02,0.072E-02,0.021E-02,0.088E-02,3.045E-02,0.051E-02,0.020E-02,0.071E-02
2434,16.6,18.0,3.599E-02,0.061E-02,0.017E-02,0.073E-02,3.102E-02,0.053E-02,0.020E-02,0.073E-02
2434,18.0,19.5,2.854E-02,0.050E-02,0.013E-02,0.058E-02,3.031E-02,0.054E-02,0.019E-02,0.071E-02
2434,19.5,21.1,2.422E-02,0.043E-02,0.011E-02,0.049E-02,3.171E-02,0.057E-02,0.020E-02,0.075E-02
2434,21.1,22.8,1.955E-02,0.036E-02,0.009E-02,0.040E-02,3.141E-02,0.058E-02,0.020E-02,0.074E-02
2434,22.8,24.7,1.586E-02,0.029E-02,0.007E-02,0.032E-02,3.154E-02,0.059E-02,0.020E-02,0.075E-02
2434,24.7,26.7,1.276E-02,0.025E-02,0.006E-02,0.026E-02,3.110E-02,0.061E-02,0.020E-02,0.074E-02
2434,26.7,28.8,1.022E-02,0.021E-02,0.005E-02,0.021E-02,3.042E-02,0.064E-02,0.020E-02,0.072E-02
2434,28.8,31.1,8.818E-03,0.185E-03,0.042E-03,0.179E-03,3.242E-02,0.069E-02,0.021E-02,0.077E-02
2434,31.1,33.5,6.923E-03,0.159E-03,0.033E-03,0.141E-03,3.131E-02,0.073E-02,0.021E-02,0.075E-02
2434,33.5,36.1,5.863E-03,0.141E-03,0.029E-03,0.119E-03,3.227E-02,0.079E-02,0.021E-02,0.077E-02
2434,36.1,38.9,4.730E-03,0.122E-03,0.023E-03,0.096E-03,3.186E-02,0.083E-02,0.021E-02,0.076E-02
2434,38.9,41.9,3.755E-03,0.105E-03,0.019E-03,0.077E-03,3.096E-02,0.088E-02,0.021E-02,0.075E-02
2434,41.9,45.1,3.160E-03,0.093E-03,0.016E-03,0.064E-03,3.177E-02,0.095E-02,0.021E-02,0.077E-02
2434,45.1,48.5,2.691E-03,0.083E-03,0.014E-03,0.055E-03,3.328E-02,0.105E-02,0.023E-02,0.081E-02
2434,48.5,52.2,2.087E-03,0.070E-03,0.011E-03,0.043E-03,3.181E-02,0.109E-02,0.022E-02,0.077E-02
2434,52.2,56.1,1.845E-03,0.064E-03,0.010E-03,0.038E-03,3.377E-02,0.120E-02,0.023E-02,0.083E-02
2434,56.1,60.3,1.439E-03,0.055E-03,0.008E-03,0.029E-03,3.237E-02,0.125E-02,0.022E-02,0.080E-02
2435,1.92,2.15,1.791,0.035,0.018,0.043,2.479E-02,0.049E-02,0.028E-02,0.070E-02
2435,2.15,2.40,1.764,0.031,0.010,0.040,2.686E-02,0.048E-02,0.021E-02,0.070E-02
2435,2.40,2.67,1.539,0.025,0.003,0.033,2.611E-02,0.043E-02,0.013E-02,0.063E-02
2435,2.67,2.97,1.396,0.021,0.005,0.029,2.666E-02,0.041E-02,0.015E-02,0.063E-02
2435,2.97,3.29,1.293,0.018,0.005,0.027,2.800E-02,0.040E-02,0.016E-02,0.067E-02
2435,3.29,3.64,1.100,0.015,0.003,0.023,2.776E-02,0.039E-02,0.015E-02,0.065E-02
2435,3.64,4.02,9.435E-01,0.127E-01,0.022E-01,0.192E-01,2.793E-02,0.038E-02,0.014E-02,0.064E-02
2435,4.02,4.43,7.914E-01,0.104E-01,0.017E-01,0.159E-01,2.787E-02,0.037E-02,0.013E-02,0.064E-02
2435,4.43,4.88,6.737E-01,0.083E-01,0.015E-01,0.135E-01,2.817E-02,0.035E-02,0.014E-02,0.064E-02
2435,4.88,5.37,5.597E-01,0.068E-01,0.014E-01,0.112E-01,2.817E-02,0.034E-02,0.014E-02,0.064E-02
2435,5.37,5.90,4.756E-01,0.057E-01,0.013E-01,0.096E-01,2.894E-02,0.035E-02,0.015E-02,0.066E-02
2435,5.90,6.47,3.861E-01,0.047E-01,0.011E-01,0.078E-01,2.854E-02,0.035E-02,0.015E-02,0.065E-02
2435,6.47,7.09,3.140E-01,0.038E-01,0.010E-01,0.063E-01,2.840E-02,0.035E-02,0.015E-02,0.065E-02
2435,7.09,7.76,2.589E-01,0.031E-01,0.008E-01,0.052E-01,2.873E-02,0.035E-02,0.015E-02,0.066E-02
2435,7.76,8.48,2.106E-01,0.026E-01,0.007E-01,0.042E-01,2.876E-02,0.035E-02,0.015E-02,0.066E-02
2435,8.48,9.26,1.766E-01,0.022E-01,0.006E-01,0.036E-01,2.967E-02,0.037E-02,0.016E-02,0.068E-02
2435,9.26,10.1,1.431E-01,0.018E-01,0.005E-01,0.029E-01,2.944E-02,0.038E-02,0.016E-02,0.068E-02
2435,10.1,11.0,1.144E-01,0.016E-01,0.004E-01,0.023E-01,2.889E-02,0.040E-02,0.016E-02,0.067E-02
2435,11.0,12.0,9.628E-02,0.134E-02,0.038E-02,0.194E-02,2.996E-02,0.042E-02,0.017E-02,0.069E-02
2435,12.0,13.0,7.910E-02,0.119E-02,0.032E-02,0.160E-02,3.017E-02,0.046E-02,0.017E-02,0.070E-02
2435,13.0,14.1,6.414E-02,0.100E-02,0.027E-02,0.129E-02,3.000E-02,0.047E-02,0.018E-02,0.070E-02
2435,14.1,15.3,5.317E-02,0.085E-02,0.023E-02,0.107E-02,3.055E-02,0.050E-02,0.018E-02,0.071E-02
2435,15.3,16.6,4.330E-02,0.072E-02,0.018E-02,0.087E-02,3.057E-02,0.051E-02,0.018E-02,0.071E-02
2435,16.6,18.0,3.507E-02,0.060E-02,0.015E-02,0.071E-02,3.066E-02,0.053E-02,0.018E-02,0.072E-02
2435,18.0,19.5,2.940E-02,0.051E-02,0.013E-02,0.060E-02,3.162E-02,0.055E-02,0.019E-02,0.074E-02
2435,19.5,21.1,2.395E-02,0.042E-02,0.011E-02,0.049E-02,3.168E-02,0.057E-02,0.019E-02,0.075E-02
2435,21.1,22.8,1.968E-02,0.036E-02,0.009E-02,0.040E-02,3.193E-02,0.059E-02,0.020E-02,0.075E-02
2435,22.8,24.7,1.574E-02,0.029E-02,0.007E-02,0.032E-02,3.151E-02,0.059E-02,0.020E-02,0.075E-02
2435,24.7,26.7,1.277E-02,0.025E-02,0.006E-02,0.026E-02,3.137E-02,0.061E-02,0.020E-02,0.074E-02
2435,26.7,28.8,1.047E-02,0.021E-02,0.005E-02,0.021E-02,3.160E-02,0.065E-02,0.020E-02,0.075E-02
2435,28.8,31.1,8.886E-03,0.185E-03,0.043E-03,0.181E-03,3.266E-02,0.069E-02,0.021E-02,0.078E-02
2435,31.1,33.5,6.786E-03,0.158E-03,0.033E-03,0.138E-03,3.068E-02,0.072E-02,0.020E-02,0.073E-02
2435,33.5,36.1,5.697E-03,0.139E-03,0.028E-03,0.116E-03,3.143E-02,0.078E-02,0.020E-02,0.075E-02
2435,36.1,38.9,4.709E-03,0.121E-03,0.023E-03,0.096E-03,3.162E-02,0.083E-02,0.020E-02,0.076E-02
2435,38.9,41.9,3.949E-03,0.107E-03,0.020E-03,0.080E-03,3.285E-02,0.091E-02,0.021E-02,0.079E-02
2435,41.9,45.1,3.109E-03,0.092E-03,0.016E-03,0.063E-03,3.130E-02,0.094E-02,0.021E-02,0.076E-02
2435,45.1,48.5,2.613E-03,0.082E-03,0.013E-03,0.053E-03,3.205E-02,0.102E-02,0.021E-02,0.078E-02
2435,48.5,52.2,2.063E-03,0.070E-03,0.011E-03,0.042E-03,3.118E-02,0.107E-02,0.021E-02,0.076E-02
2435,52.2,56.1,1.717E-03,0.062E-03,0.009E-03,0.035E-03,3.193E-02,0.117E-02,0.021E-02,0.078E-02
2435,56.1,60.3,1.483E-03,0.056E-03,0.008E-03,0.030E-03,3.344E-02,0.127E-02,0.023E-02,0.082E-02
2436,1.92,2.15,1.798,0.035,0.017,0.043,2.567E-02,0.050E-02,0.028E-02,0.073E-02
2436,2.15,2.40,1.714,0.030,0.006,0.039,2.656E-02,0.047E-02,0.015E-02,0.069E-02
2436,2.40,2.67,1.531,0.025,0.003,0.032,2.627E-02,0.043E-02,0.012E-02,0.063E-02
2436,2.67,2.97,1.357,0.021,0.005,0.028,2.639E-02,0.041E-02,0.013E-02,0.062E-02
2436,2.97,3.29,1.234,0.018,0.004,0.026,2.724E-02,0.040E-02,0.014E-02,0.065E-02
2436,3.29,3.64,1.092,0.015,0.003,0.023,2.790E-02,0.038E-02,0.012E-02,0.065E-02
2436,3.64,4.02,8.978E-01,0.122E-01,0.019E-01,0.183E-01,2.697E-02,0.037E-02,0.011E-02,0.062E-02
2436,4.02,4.43,7.898E-01,0.103E-01,0.016E-01,0.159E-01,2.810E-02,0.037E-02,0.011E-02,0.064E-02
2436,4.43,4.88,6.707E-01,0.082E-01,0.015E-01,0.135E-01,2.843E-02,0.035E-02,0.012E-02,0.065E-02
2436,4.88,5.37,5.542E-01,0.067E-01,0.014E-01,0.111E-01,2.812E-02,0.034E-02,0.012E-02,0.064E-02
2436,5.37,5.90,4.605E-01,0.056E-01,0.012E-01,0.093E-01,2.828E-02,0.034E-02,0.012E-02,0.065E-02
2436,5.90,6.47,3.799E-01,0.046E-01,0.011E-01,0.076E-01,2.830E-02,0.035E-02,0.012E-02,0.065E-02
2436,6.47,7.09,3.097E-01,0.037E-01,0.009E-01,0.062E-01,2.824E-02,0.034E-02,0.012E-02,0.065E-02
2436,7.09,7.76,2.590E-01,0.031E-01,0.008E-01,0.052E-01,2.901E-02,0.035E-02,0.013E-02,0.067E-02
2436,7.76,8.48,2.134E-01,0.026E-01,0.007E-01,0.043E-01,2.925E-02,0.036E-02,0.013E-02,0.067E-02
2436,8.48,9.26,1.773E-01,0.022E-01,0.006E-01,0.036E-01,2.990E-02,0.037E-02,0.014E-02,0.069E-02
2436,9.26,10.1,1.453E-01,0.019E-01,0.005E-01,0.029E-01,3.006E-02,0.039E-02,0.015E-02,0.070E-02
2436,10.1,11.0,1.171E-01,0.016E-01,0.004E-01,0.024E-01,2.968E-02,0.040E-02,0.015E-02,0.069E-02
2436,11.0,12.0,9.979E-02,0.135E-02,0.039E-02,0.201E-02,3.126E-02,0.043E-02,0.016E-02,0.073E-02
2436,12.0,13.0,7.874E-02,0.118E-02,0.031E-02,0.159E-02,3.021E-02,0.046E-02,0.016E-02,0.070E-02
2436,13.0,14.1,6.253E-02,0.098E-02,0.025E-02,0.126E-02,2.932E-02,0.047E-02,0.015E-02,0.068E-02
2436,14.1,15.3,5.188E-02,0.084E-02,0.021E-02,0.105E-02,2.992E-02,0.049E-02,0.016E-02,0.070E-02
