bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,oxygen_flux m^-2sr^-1s^-1GV^-1,oxygen_flux_error_statistical m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,oxygen_to_helium_ratio,oxygen_to_helium_ratio_error_statistical,oxygen_to_helium_ratio_error_time_dependent,oxygen_to_helium_ratio_error_time_independent
2450,3.29,3.64,9.643E-01,0.148E-01,0.022E-01,0.198E-01,2.590E-02,0.040E-02,0.011E-02,0.060E-02
2450,3.64,4.02,8.152E-01,0.123E-01,0.017E-01,0.166E-01,2.544E-02,0.039E-02,0.010E-02,0.059E-02
2450,4.02,4.43,7.001E-01,0.102E-01,0.012E-01,0.142E-01,2.569E-02,0.038E-02,0.010E-02,0.059E-02
2450,4.43,4.88,6.063E-01,0.083E-01,0.011E-01,0.123E-01,2.629E-02,0.036E-02,0.010E-02,0.061E-02
2450,4.88,5.37,5.226E-01,0.069E-01,0.011E-01,0.106E-01,2.724E-02,0.036E-02,0.011E-02,0.063E-02
2450,5.37,5.90,4.334E-01,0.057E-01,0.011E-01,0.088E-01,2.700E-02,0.036E-02,0.011E-02,0.062E-02
2450,5.90,6.47,3.576E-01,0.047E-01,0.010E-01,0.073E-01,2.706E-02,0.036E-02,0.011E-02,0.063E-02
2450,6.47,7.09,2.999E-01,0.039E-01,0.008E-01,0.061E-01,2.765E-02,0.036E-02,0.012E-02,0.064E-02
2450,7.09,7.76,2.443E-01,0.032E-01,0.007E-01,0.050E-01,2.756E-02,0.036E-02,0.012E-02,0.064E-02
2450,7.76,8.48,2.029E-01,0.026E-01,0.006E-01,0.041E-01,2.799E-02,0.037E-02,0.012E-02,0.065E-02
2450,8.48,9.26,1.673E-01,0.022E-01,0.005E-01,0.034E-01,2.825E-02,0.038E-02,0.013E-02,0.066E-02
2450,9.26,10.1,1.355E-01,0.019E-01,0.005E-01,0.028E-01,2.813E-02,0.040E-02,0.013E-02,0.066E-02
2450,10.1,11.0,1.126E-01,0.016E-01,0.004E-01,0.023E-01,2.869E-02,0.042E-02,0.014E-02,0.067E-02
2450,11.0,12.0,9.523E-02,0.140E-02,0.035E-02,0.194E-02,2.977E-02,0.044E-02,0.014E-02,0.070E-02
2450,12.0,13.0,7.780E-02,0.124E-02,0.030E-02,0.158E-02,3.000E-02,0.048E-02,0.015E-02,0.070E-02
2450,13.0,14.1,6.275E-02,0.104E-02,0.025E-02,0.128E-02,2.942E-02,0.049E-02,0.015E-02,0.069E-02
2450,14.1,15.3,5.138E-02,0.088E-02,0.021E-02,0.105E-02,2.975E-02,0.052E-02,0.015E-02,0.070E-02
2450,15.3,16.6,4.292E-02,0.075E-02,0.018E-02,0.088E-02,3.040E-02,0.054E-02,0.016E-02,0.072E-02
2450,16.6,18.0,3.568E-02,0.064E-02,0.015E-02,0.073E-02,3.126E-02,0.057E-02,0.017E-02,0.074E-02
2450,18.0,19.5,2.855E-02,0.053E-02,0.012E-02,0.058E-02,3.058E-02,0.057E-02,0.016E-02,0.072E-02
2450,19.5,21.1,2.357E-02,0.044E-02,0.010E-02,0.048E-02,3.122E-02,0.059E-02,0.017E-02,0.074E-02
2450,21.1,22.8,1.949E-02,0.037E-02,0.008E-02,0.040E-02,3.170E-02,0.061E-02,0.017E-02,0.075E-02
2450,22.8,24.7,1.583E-02,0.030E-02,0.007E-02,0.032E-02,3.181E-02,0.062E-02,0.017E-02,0.076E-02
2450,24.7,26.7,1.321E-02,0.026E-02,0.006E-02,0.027E-02,3.245E-02,0.065E-02,0.017E-02,0.077E-02
2450,26.7,28.8,1.064E-02,0.023E-02,0.005E-02,0.022E-02,3.203E-02,0.069E-02,0.017E-02,0.076E-02
2450,28.8,31.1,8.771E-03,0.194E-03,0.039E-03,0.179E-03,3.228E-02,0.072E-02,0.018E-02,0.077E-02
2450,31.1,33.5,7.455E-03,0.174E-03,0.034E-03,0.152E-03,3.377E-02,0.080E-02,0.019E-02,0.081E-02
2450,33.5,36.1,6.065E-03,0.151E-03,0.028E-03,0.124E-03,3.355E-02,0.085E-02,0.019E-02,0.081E-02
2450,36.1,38.9,4.901E-03,0.131E-03,0.023E-03,0.100E-03,3.319E-02,0.090E-02,0.019E-02,0.080E-02
2450,38.9,41.9,4.072E-03,0.115E-03,0.020E-03,0.083E-03,3.354E-02,0.096E-02,0.019E-02,0.081E-02
2450,41.9,45.1,3.533E-03,0.104E-03,0.017E-03,0.072E-03,3.570E-02,0.106E-02,0.021E-02,0.086E-02
2450,45.1,48.5,2.757E-03,0.089E-03,0.014E-03,0.057E-03,3.396E-02,0.111E-02,0.020E-02,0.083E-02
2450,48.5,52.2,2.215E-03,0.076E-03,0.011E-03,0.045E-03,3.307E-02,0.115E-02,0.020E-02,0.081E-02
2450,52.2,56.1,1.855E-03,0.068E-03,0.010E-03,0.038E-03,3.428E-02,0.127E-02,0.021E-02,0.084E-02
2450,56.1,60.3,1.586E-03,0.061E-03,0.008E-03,0.033E-03,3.529E-02,0.137E-02,0.021E-02,0.087E-02
2451,1.92,2.15,1.294,0.031,0.011,0.036,2.253E-02,0.054E-02,0.025E-02,0.072E-02
2451,2.15,2.40,1.281,0.027,0.008,0.029,2.364E-02,0.051E-02,0.022E-02,0.062E-02
2451,2.40,2.67,1.258,0.024,0.005,0.029,2.508E-02,0.048E-02,0.017E-02,0.065E-02
2451,2.67,2.97,1.169,0.021,0.003,0.024,2.579E-02,0.046E-02,0.016E-02,0.061E-02
2451,2.97,3.29,1.016,0.017,0.002,0.021,2.490E-02,0.042E-02,0.014E-02,0.058E-02
2451,3.29,3.64,8.934E-01,0.143E-01,0.014E-01,0.183E-01,2.500E-02,0.040E-02,0.013E-02,0.058E-02
2451,3.64,4.02,8.001E-01,0.123E-01,0.011E-01,0.163E-01,2.593E-02,0.040E-02,0.014E-02,0.060E-02
2451,4.02,4.43,6.749E-01,0.101E-01,0.010E-01,0.137E-01,2.551E-02,0.038E-02,0.013E-02,0.059E-02
2451,4.43,4.88,5.990E-01,0.082E-01,0.010E-01,0.122E-01,2.679E-02,0.037E-02,0.014E-02,0.062E-02
2451,4.88,5.37,4.867E-01,0.067E-01,0.010E-01,0.099E-01,2.605E-02,0.036E-02,0.014E-02,0.060E-02
2451,5.37,5.90,4.060E-01,0.055E-01,0.010E-01,0.083E-01,2.601E-02,0.036E-02,0.014E-02,0.060E-02
2451,5.90,6.47,3.516E-01,0.047E-01,0.009E-01,0.072E-01,2.713E-02,0.036E-02,0.015E-02,0.063E-02
2451,6.47,7.09,2.898E-01,0.038E-01,0.008E-01,0.059E-01,2.714E-02,0.036E-02,0.015E-02,0.063E-02
2451,7.09,7.76,2.382E-01,0.031E-01,0.006E-01,0.049E-01,2.721E-02,0.036E-02,0.015E-02,0.063E-02
2451,7.76,8.48,2.030E-01,0.027E-01,0.006E-01,0.041E-01,2.829E-02,0.037E-02,0.016E-02,0.066E-02
2451,8.48,9.26,1.652E-01,0.022E-01,0.005E-01,0.034E-01,2.813E-02,0.038E-02,0.016E-02,0.066E-02
2451,9.26,10.1,1.350E-01,0.019E-01,0.004E-01,0.028E-01,2.818E-02,0.040E-02,0.016E-02,0.066E-02
2451,10.1,11.0,1.134E-01,0.017E-01,0.004E-01,0.023E-01,2.912E-02,0.043E-02,0.017E-02,0.068E-02
2451,11.0,12.0,9.239E-02,0.139E-02,0.034E-02,0.188E-02,2.925E-02,0.044E-02,0.018E-02,0.068E-02
2451,12.0,13.0,7.631E-02,0.124E-02,0.029E-02,0.155E-02,2.950E-02,0.048E-02,0.018E-02,0.069E-02
2451,13.0,14.1,6.267E-02,0.105E-02,0.025E-02,0.128E-02,2.966E-02,0.050E-02,0.018E-02,0.069E-02
2451,14.1,15.3,5.317E-02,0.090E-02,0.021E-02,0.108E-02,3.084E-02,0.053E-02,0.019E-02,0.072E-02
2451,15.3,16.6,4.297E-02,0.076E-02,0.018E-02,0.088E-02,3.054E-02,0.054E-02,0.019E-02,0.072E-02
2451,16.6,18.0,3.385E-02,0.063E-02,0.014E-02,0.069E-02,2.982E-02,0.056E-02,0.019E-02,0.070E-02
2451,18.0,19.5,2.985E-02,0.054E-02,0.013E-02,0.061E-02,3.232E-02,0.059E-02,0.020E-02,0.076E-02
2451,19.5,21.1,2.375E-02,0.045E-02,0.010E-02,0.048E-02,3.150E-02,0.060E-02,0.020E-02,0.075E-02
2451,21.1,22.8,1.911E-02,0.037E-02,0.008E-02,0.039E-02,3.107E-02,0.061E-02,0.020E-02,0.074E-02
2451,22.8,24.7,1.530E-02,0.030E-02,0.007E-02,0.031E-02,3.074E-02,0.061E-02,0.020E-02,0.073E-02
2451,24.7,26.7,1.280E-02,0.026E-02,0.006E-02,0.026E-02,3.126E-02,0.064E-02,0.020E-02,0.075E-02
2451,26.7,28.8,1.072E-02,0.023E-02,0.005E-02,0.022E-02,3.239E-02,0.070E-02,0.021E-02,0.077E-02
2451,28.8,31.1,8.642E-03,0.194E-03,0.039E-03,0.177E-03,3.195E-02,0.073E-02,0.021E-02,0.076E-02
2451,31.1,33.5,7.116E-03,0.171E-03,0.033E-03,0.145E-03,3.219E-02,0.078E-02,0.021E-02,0.077E-02
2451,33.5,36.1,5.912E-03,0.150E-03,0.028E-03,0.121E-03,3.273E-02,0.084E-02,0.022E-02,0.079E-02
2451,36.1,38.9,4.928E-03,0.131E-03,0.023E-03,0.101E-03,3.340E-02,0.090E-02,0.022E-02,0.080E-02
2451,38.9,41.9,4.177E-03,0.117E-03,0.020E-03,0.086E-03,3.461E-02,0.098E-02,0.023E-02,0.084E-02
2451,41.9,45.1,3.305E-03,0.101E-03,0.016E-03,0.068E-03,3.350E-02,0.103E-02,0.023E-02,0.081E-02
2451,45.1,48.5,2.785E-03,0.090E-03,0.014E-03,0.057E-03,3.447E-02,0.112E-02,0.024E-02,0.084E-02
2451,48.5,52.2,2.169E-03,0.076E-03,0.011E-03,0.044E-03,3.253E-02,0.115E-02,0.023E-02,0.079E-02
2451,52.2,56.1,1.936E-03,0.070E-03,0.010E-03,0.040E-03,3.555E-02,0.130E-02,0.025E-02,0.087E-02
2451,56.1,60.3,1.563E-03,0.060E-03,0.008E-03,0.032E-03,3.463E-02,0.136E-02,0.024E-02,0.086E-02
2452,1.92,2.15,1.261,0.030,0.016,0.035,2.189E-02,0.052E-02,0.031E-02,0.070E-02
2452,2.15,2.40,1.281,0.027,0.011,0.029,2.348E-02,0.050E-02,0.023E-02,0.062E-02
2452,2.40,2.67,1.225,0.023,0.005,0.028,2.448E-02,0.047E-02,0.015E-02,0.063E-02
2452,2.67,2.97,1.133,0.020,0.006,0.024,2.500E-02,0.044E-02,0.016E-02,0.059E-02
2452,2.97,3.29,9.983E-01,0.166E-01,0.047E-01,0.207E-01,2.461E-02,0.041E-02,0.015E-02,0.057E-02
2452,3.29,3.64,9.145E-01,0.142E-01,0.029E-01,0.187E-01,2.573E-02,0.040E-02,0.013E-02,0.060E-02
2452,3.64,4.02,8.019E-01,0.121E-01,0.019E-01,0.164E-01,2.603E-02,0.040E-02,0.011E-02,0.060E-02
2452,4.02,4.43,6.899E-01,0.100E-01,0.015E-01,0.140E-01,2.611E-02,0.038E-02,0.011E-02,0.060E-02
2452,4.43,4.88,5.774E-01,0.080E-01,0.012E-01,0.117E-01,2.590E-02,0.036E-02,0.011E-02,0.060E-02
2452,4.88,5.37,5.006E-01,0.067E-01,0.012E-01,0.102E-01,2.679E-02,0.036E-02,0.011E-02,0.062E-02
2452,5.37,5.90,4.196E-01,0.056E-01,0.011E-01,0.085E-01,2.690E-02,0.036E-02,0.011E-02,0.062E-02
2452,5.90,6.47,3.383E-01,0.045E-01,0.009E-01,0.069E-01,2.607E-02,0.035E-02,0.011E-02,0.060E-02
2452,6.47,7.09,2.882E-01,0.038E-01,0.008E-01,0.059E-01,2.711E-02,0.036E-02,0.012E-02,0.063E-02
2452,7.09,7.76,2.336E-01,0.031E-01,0.007E-01,0.048E-01,2.672E-02,0.035E-02,0.012E-02,0.062E-02
2452,7.76,8.48,1.953E-01,0.026E-01,0.006E-01,0.040E-01,2.735E-02,0.036E-02,0.012E-02,0.064E-02
2452,8.48,9.26,1.613E-01,0.022E-01,0.005E-01,0.033E-01,2.762E-02,0.038E-02,0.012E-02,0.065E-02
2452,9.26,10.1,1.366E-01,0.019E-01,0.005E-01,0.028E-01,2.873E-02,0.040E-02,0.014E-02,0.067E-02
2452,10.1,11.0,1.147E-01,0.016E-01,0.004E-01,0.023E-01,2.952E-02,0.043E-02,0.014E-02,0.069E-02
2452,11.0,12.0,9.222E-02,0.138E-02,0.033E-02,0.188E-02,2.933E-02,0.044E-02,0.014E-02,0.069E-02
2452,12.0,13.0,7.664E-02,0.123E-02,0.028E-02,0.156E-02,2.974E-02,0.048E-02,0.015E-02,0.070E-02
2452,13.0,14.1,6.354E-02,0.105E-02,0.024E-02,0.129E-02,3.018E-02,0.050E-02,0.015E-02,0.071E-02
2452,14.1,15.3,5.162E-02,0.088E-02,0.020E-02,0.105E-02,3.010E-02,0.052E-02,0.015E-02,0.071E-02
2452,15.3,16.6,4.286E-02,0.075E-02,0.017E-02,0.087E-02,3.068E-02,0.054E-02,0.016E-02,0.072E-02
2452,16.6,18.0,3.454E-02,0.063E-02,0.014E-02,0.070E-02,3.033E-02,0.056E-02,0.016E-02,0.072E-02
2452,18.0,19.5,2.903E-02,0.053E-02,0.012E-02,0.059E-02,3.137E-02,0.058E-02,0.017E-02,0.074E-02
2452,19.5,21.1,2.375E-02,0.044E-02,0.010E-02,0.048E-02,3.168E-02,0.059E-02,0.017E-02,0.075E-02
2452,21.1,22.8,1.952E-02,0.037E-02,0.008E-02,0.040E-02,3.188E-02,0.061E-02,0.017E-02,0.076E-02
2452,22.8,24.7,1.600E-02,0.031E-02,0.007E-02,0.033E-02,3.211E-02,0.062E-02,0.017E-02,0.076E-02
2452,24.7,26.7,1.288E-02,0.026E-02,0.006E-02,0.026E-02,3.187E-02,0.065E-02,0.017E-02,0.076E-02
2452,26.7,28.8,1.070E-02,0.023E-02,0.005E-02,0.022E-02,3.230E-02,0.069E-02,0.018E-02,0.077E-02
2452,28.8,31.1,8.936E-03,0.195E-03,0.041E-03,0.183E-03,3.315E-02,0.073E-02,0.019E-02,0.079E-02
2452,31.1,33.5,7.289E-03,0.172E-03,0.034E-03,0.149E-03,3.280E-02,0.078E-02,0.019E-02,0.079E-02
2452,33.5,36.1,6.150E-03,0.151E-03,0.029E-03,0.126E-03,3.399E-02,0.085E-02,0.019E-02,0.082E-02
2452,36.1,38.9,4.799E-03,0.129E-03,0.023E-03,0.098E-03,3.258E-02,0.088E-02,0.019E-02,0.078E-02
2452,38.9,41.9,4.045E-03,0.114E-03,0.020E-03,0.083E-03,3.324E-02,0.095E-02,0.019E-02,0.080E-02
2452,41.9,45.1,3.450E-03,0.102E-03,0.017E-03,0.071E-03,3.473E-02,0.104E-02,0.020E-02,0.084E-02
2452,45.1,48.5,2.720E-03,0.088E-03,0.014E-03,0.056E-03,3.374E-02,0.110E-02,0.020E-02,0.082E-02
2452,48.5,52.2,2.155E-03,0.075E-03,0.011E-03,0.044E-03,3.227E-02,0.114E-02,0.019E-02,0.079E-02
2452,52.2,56.1,1.861E-03,0.068E-03,0.010E-03,0.038E-03,3.404E-02,0.126E-02,0.021E-02,0.084E-02
2452,56.1,60.3,1.602E-03,0.061E-03,0.008E-03,0.033E-03,3.542E-02,0.136E-02,0.022E-02,0.087E-02
2453,1.92,2.15,1.059,0.027,0.013,0.030,2.220E-02,0.057E-02,0.034E-02,0.071E-02
2453,2.15,2.40,1.050,0.024,0.008,0.024,2.308E-02,0.054E-02,0.025E-02,0.060E-02
2453,2.40,2.67,1.055,0.022,0.007,0.024,2.484E-02,0.051E-02,0.022E-02,0.064E-02
2453,2.67,2.97,9.943E-01,0.188E-01,0.029E-01,0.208E-01,2.566E-02,0.049E-02,0.016E-02,0.061E-02
2453,2.97,3.29,9.065E-01,0.160E-01,0.025E-01,0.188E-01,2.591E-02,0.046E-02,0.016E-02,0.061E-02
2453,3.29,3.64,8.022E-01,0.134E-01,0.017E-01,0.164E-01,2.588E-02,0.044E-02,0.014E-02,0.060E-02
2453,3.64,4.02,7.091E-01,0.115E-01,0.014E-01,0.145E-01,2.615E-02,0.043E-02,0.014E-02,0.060E-02
2453,4.02,4.43,6.006E-01,0.094E-01,0.010E-01,0.122E-01,2.561E-02,0.040E-02,0.013E-02,0.059E-02
2453,4.43,4.88,5.377E-01,0.077E-01,0.009E-01,0.109E-01,2.690E-02,0.039E-02,0.013E-02,0.062E-02
2453,4.88,5.37,4.373E-01,0.063E-01,0.009E-01,0.089E-01,2.574E-02,0.037E-02,0.013E-02,0.059E-02
2453,5.37,5.90,3.797E-01,0.053E-01,0.009E-01,0.077E-01,2.659E-02,0.038E-02,0.013E-02,0.061E-02
2453,5.90,6.47,3.287E-01,0.045E-01,0.008E-01,0.067E-01,2.752E-02,0.038E-02,0.014E-02,0.064E-02
2453,6.47,7.09,2.711E-01,0.037E-01,0.007E-01,0.055E-01,2.743E-02,0.037E-02,0.014E-02,0.064E-02
2453,7.09,7.76,2.291E-01,0.031E-01,0.006E-01,0.047E-01,2.804E-02,0.038E-02,0.014E-02,0.065E-02
2453,7.76,8.48,1.842E-01,0.025E-01,0.005E-01,0.038E-01,2.739E-02,0.038E-02,0.014E-02,0.064E-02
2453,8.48,9.26,1.588E-01,0.022E-01,0.005E-01,0.033E-01,2.860E-02,0.040E-02,0.015E-02,0.067E-02
2453,9.26,10.1,1.316E-01,0.019E-01,0.004E-01,0.027E-01,2.893E-02,0.042E-02,0.015E-02,0.068E-02
2453,10.1,11.0,1.088E-01,0.016E-01,0.004E-01,0.022E-01,2.925E-02,0.044E-02,0.016E-02,0.068E-02
2453,11.0,12.0,8.980E-02,0.136E-02,0.034E-02,0.183E-02,2.952E-02,0.045E-02,0.017E-02,0.069E-02
2453,12.0,13.0,7.310E-02,0.120E-02,0.029E-02,0.149E-02,2.925E-02,0.049E-02,0.017E-02,0.068E-02
2453,13.0,14.1,6.133E-02,0.103E-02,0.025E-02,0.125E-02,2.993E-02,0.051E-02,0.017E-02,0.070E-02
2453,14.1,15.3,5.057E-02,0.087E-02,0.020E-02,0.103E-02,3.009E-02,0.053E-02,0.017E-02,0.071E-02
2453,15.3,16.6,4.103E-02,0.074E-02,0.019E-02,0.084E-02,2.988E-02,0.054E-02,0.019E-02,0.070E-02
2453,16.6,18.0,3.300E-02,0.062E-02,0.017E-02,0.067E-02,2.951E-02,0.056E-02,0.020E-02,0.070E-02
2453,18.0,19.5,2.885E-02,0.053E-02,0.013E-02,0.059E-02,3.168E-02,0.059E-02,0.020E-02,0.075E-02
2453,19.5,21.1,2.350E-02,0.044E-02,0.010E-02,0.048E-02,3.177E-02,0.060E-02,0.019E-02,0.075E-02
2453,21.1,22.8,1.917E-02,0.037E-02,0.008E-02,0.039E-02,3.154E-02,0.062E-02,0.019E-02,0.075E-02
2453,22.8,24.7,1.577E-02,0.031E-02,0.007E-02,0.032E-02,3.194E-02,0.063E-02,0.019E-02,0.076E-02
2453,24.7,26.7,1.286E-02,0.026E-02,0.006E-02,0.026E-02,3.215E-02,0.066E-02,0.019E-02,0.077E-02
2453,26.7,28.8,1.072E-02,0.023E-02,0.005E-02,0.022E-02,3.244E-02,0.070E-02,0.020E-02,0.077E-02
2453,28.8,31.1,8.769E-03,0.195E-03,0.039E-03,0.179E-03,3.256E-02,0.073E-02,0.020E-02,0.078E-02
2453,31.1,33.5,7.145E-03,0.171E-03,0.033E-03,0.146E-03,3.249E-02,0.079E-02,0.020E-02,0.078E-02
2453,33.5,36.1,5.911E-03,0.149E-03,0.027E-03,0.121E-03,3.265E-02,0.084E-02,0.020E-02,0.078E-02
2453,36.1,38.9,4.712E-03,0.128E-03,0.022E-03,0.096E-03,3.193E-02,0.088E-02,0.020E-02,0.077E-02
2453,38.9,41.9,3.858E-03,0.112E-03,0.019E-03,0.079E-03,3.155E-02,0.093E-02,0.020E-02,0.076E-02
2453,41.9,45.1,3.550E-03,0.104E-03,0.017E-03,0.073E-03,3.587E-02,0.107E-02,0.023E-02,0.087E-02
2453,45.1,48.5,2.771E-03,0.089E-03,0.014E-03,0.057E-03,3.419E-02,0.112E-02,0.022E-02,0.083E-02
2453,48.5,52.2,2.231E-03,0.077E-03,0.011E-03,0.046E-03,3.331E-02,0.116E-02,0.022E-02,0.081E-02
2453,52.2,56.1,1.871E-03,0.068E-03,0.010E-03,0.038E-03,3.444E-02,0.128E-02,0.023E-02,0.085E-02
2453,56.1,60.3,1.518E-03,0.059E-03,0.008E-03,0.031E-03,3.425E-02,0.136E-02,0.023E-02,0.085E-02
2454,1.92,2.15,1.137,0.028,0.029,0.032,2.395E-02,0.059E-02,0.063E-02,0.076E-02
2454,2.15,2.40,1.061,0.024,0.011,0.024,2.328E-02,0.053E-02,0.029E-02,0.061E-02
2454,2.40,2.67,1.067,0.021,0.005,0.025,2.480E-02,0.050E-02,0.018E-02,0.064E-02
2454,2.67,2.97,1.015,0.018,0.005,0.021,2.567E-02,0.047E-02,0.017E-02,0.061E-02
2454,2.97,3.29,9.059E-01,0.155E-01,0.029E-01,0.187E-01,2.524E-02,0.044E-02,0.014E-02,0.059E-02
2454,3.29,3.64,8.161E-01,0.132E-01,0.015E-01,0.167E-01,2.547E-02,0.042E-02,0.011E-02,0.059E-02
2454,3.64,4.02,7.215E-01,0.113E-01,0.009E-01,0.147E-01,2.577E-02,0.041E-02,0.010E-02,0.059E-02
2454,4.02,4.43,6.106E-01,0.093E-01,0.008E-01,0.124E-01,2.520E-02,0.039E-02,0.010E-02,0.058E-02
2454,4.43,4.88,5.405E-01,0.076E-01,0.008E-01,0.110E-01,2.600E-02,0.037E-02,0.010E-02,0.060E-02
2454,4.88,5.37,4.489E-01,0.062E-01,0.008E-01,0.091E-01,2.549E-02,0.036E-02,0.010E-02,0.059E-02
2454,5.37,5.90,3.908E-01,0.053E-01,0.008E-01,0.079E-01,2.637E-02,0.036E-02,0.010E-02,0.061E-02
2454,5.90,6.47,3.278E-01,0.044E-01,0.007E-01,0.067E-01,2.654E-02,0.036E-02,0.010E-02,0.061E-02
2454,6.47,7.09,2.723E-01,0.036E-01,0.007E-01,0.055E-01,2.664E-02,0.036E-02,0.011E-02,0.062E-02
2454,7.09,7.76,2.339E-01,0.030E-01,0.006E-01,0.048E-01,2.769E-02,0.036E-02,0.011E-02,0.064E-02
2454,7.76,8.48,1.918E-01,0.025E-01,0.005E-01,0.039E-01,2.768E-02,0.037E-02,0.011E-02,0.064E-02
2454,8.48,9.26,1.593E-01,0.022E-01,0.004E-01,0.033E-01,2.794E-02,0.038E-02,0.012E-02,0.065E-02
2454,9.26,10.1,1.332E-01,0.019E-01,0.004E-01,0.027E-01,2.856E-02,0.040E-02,0.012E-02,0.067E-02
2454,10.1,11.0,1.098E-01,0.016E-01,0.004E-01,0.022E-01,2.881E-02,0.042E-02,0.013E-02,0.067E-02
2454,11.0,12.0,9.102E-02,0.136E-02,0.031E-02,0.186E-02,2.930E-02,0.044E-02,0.013E-02,0.068E-02
2454,12.0,13.0,7.538E-02,0.121E-02,0.027E-02,0.154E-02,2.971E-02,0.048E-02,0.014E-02,0.069E-02
2454,13.0,14.1,6.445E-02,0.105E-02,0.024E-02,0.131E-02,3.081E-02,0.051E-02,0.015E-02,0.072E-02
2454,14.1,15.3,5.222E-02,0.088E-02,0.020E-02,0.106E-02,3.061E-02,0.052E-02,0.015E-02,0.072E-02
2454,15.3,16.6,4.148E-02,0.073E-02,0.017E-02,0.085E-02,2.978E-02,0.053E-02,0.015E-02,0.070E-02
2454,16.6,18.0,3.456E-02,0.062E-02,0.015E-02,0.071E-02,3.054E-02,0.056E-02,0.016E-02,0.072E-02
2454,18.0,19.5,2.813E-02,0.052E-02,0.012E-02,0.057E-02,3.052E-02,0.057E-02,0.016E-02,0.072E-02
2454,19.5,21.1,2.395E-02,0.044E-02,0.010E-02,0.049E-02,3.194E-02,0.059E-02,0.017E-02,0.076E-02
2454,21.1,22.8,1.914E-02,0.037E-02,0.008E-02,0.039E-02,3.133E-02,0.061E-02,0.016E-02,0.074E-02
2454,22.8,24.7,1.622E-02,0.031E-02,0.007E-02,0.033E-02,3.264E-02,0.062E-02,0.017E-02,0.078E-02
2454,24.7,26.7,1.288E-02,0.026E-02,0.006E-02,0.026E-02,3.182E-02,0.065E-02,0.017E-02,0.076E-02
2454,26.7,28.8,1.071E-02,0.023E-02,0.005E-02,0.022E-02,3.243E-02,0.069E-02,0.017E-02,0.077E-02
2454,28.8,31.1,8.846E-03,0.194E-03,0.040E-03,0.181E-03,3.262E-02,0.072E-02,0.018E-02,0.078E-02
2454,31.1,33.5,7.437E-03,0.173E-03,0.034E-03,0.152E-03,3.360E-02,0.079E-02,0.019E-02,0.081E-02
2454,33.5,36.1,6.280E-03,0.153E-03,0.029E-03,0.128E-03,3.480E-02,0.086E-02,0.020E-02,0.084E-02
2454,36.1,38.9,4.835E-03,0.129E-03,0.023E-03,0.099E-03,3.270E-02,0.088E-02,0.019E-02,0.079E-02
2454,38.9,41.9,3.993E-03,0.113E-03,0.019E-03,0.082E-03,3.286E-02,0.094E-02,0.019E-02,0.079E-02
2454,41.9,45.1,3.298E-03,0.100E-03,0.016E-03,0.068E-03,3.317E-02,0.102E-02,0.019E-02,0.080E-02
2454,45.1,48.5,2.916E-03,0.091E-03,0.015E-03,0.060E-03,3.608E-02,0.114E-02,0.021E-02,0.088E-02
2454,48.5,52.2,2.225E-03,0.076E-03,0.011E-03,0.046E-03,3.349E-02,0.116E-02,0.020E-02,0.082E-02
2454,52.2,56.1,1.986E-03,0.070E-03,0.010E-03,0.041E-03,3.631E-02,0.130E-02,0.022E-02,0.089E-02
2454,56.1,60.3,1.485E-03,0.058E-03,0.008E-03,0.030E-03,3.314E-02,0.132E-02,0.020E-02,0.082E-02
2455,1.92,2.15,1.102,0.027,0.016,0.031,2.281E-02,0.057E-02,0.039E-02,0.073E-02
2455,2.15,2.40,1.109,0.025,0.012,0.025,2.392E-02,0.054E-02,0.030E-02,0.063E-02
2455,2.40,2.67,1.043,0.021,0.005,0.024,2.395E-02,0.049E-02,0.018E-02,0.062E-02
2455,2.67,2.97,9.974E-01,0.185E-01,0.055E-01,0.209E-01,2.481E-02,0.046E-02,0.019E-02,0.059E-02
2455,2.97,3.29,9.016E-01,0.156E-01,0.038E-01,0.187E-01,2.486E-02,0.043E-02,0.017E-02,0.058E-02
2455,3.29,3.64,8.166E-01,0.134E-01,0.019E-01,0.167E-01,2.529E-02,0.042E-02,0.014E-02,0.059E-02
2455,3.64,4.02,7.248E-01,0.114E-01,0.012E-01,0.148E-01,2.562E-02,0.041E-02,0.013E-02,0.059E-02
2455,4.02,4.43,6.478E-01,0.097E-01,0.011E-01,0.132E-01,2.638E-02,0.040E-02,0.013E-02,0.061E-02
2455,4.43,4.88,5.518E-01,0.078E-01,0.010E-01,0.112E-01,2.624E-02,0.037E-02,0.013E-02,0.060E-02
2455,4.88,5.37,4.682E-01,0.064E-01,0.009E-01,0.095E-01,2.631E-02,0.036E-02,0.013E-02,0.061E-02
2455,5.37,5.90,3.951E-01,0.054E-01,0.008E-01,0.080E-01,2.641E-02,0.036E-02,0.013E-02,0.061E-02
2455,5.90,6.47,3.351E-01,0.045E-01,0.008E-01,0.068E-01,2.692E-02,0.036E-02,0.013E-02,0.062E-02
2455,6.47,7.09,2.765E-01,0.037E-01,0.007E-01,0.056E-01,2.674E-02,0.036E-02,0.013E-02,0.062E-02
