bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,boron_flux m^-2sr^-1s^-1GV^-1,boron_flux_error_statistical m^-2sr^-1s^-1GV^-1,boron_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,boron_flux_error_time_independent m^-2sr^-1s^-1GV^-1,boron_to_helium_ratio,boron_to_helium_ratio_error_statistical,boron_to_helium_ratio_error_time_dependent,boron_to_helium_ratio_error_time_independent
2500,15.3,16.6,1.083E-02,0.034E-02,0.006E-02,0.025E-02,7.627E-03,0.243E-03,0.051E-03,0.195E-03
2500,16.6,18.0,8.945E-03,0.291E-03,0.047E-03,0.203E-03,7.778E-03,0.254E-03,0.053E-03,0.199E-03
2500,18.0,19.5,7.015E-03,0.236E-03,0.038E-03,0.159E-03,7.575E-03,0.256E-03,0.052E-03,0.194E-03
2500,19.5,21.1,5.735E-03,0.197E-03,0.032E-03,0.130E-03,7.557E-03,0.260E-03,0.052E-03,0.194E-03
2500,21.1,22.8,4.283E-03,0.158E-03,0.024E-03,0.098E-03,6.930E-03,0.256E-03,0.049E-03,0.179E-03
2500,22.8,24.7,3.527E-03,0.130E-03,0.020E-03,0.081E-03,7.044E-03,0.261E-03,0.050E-03,0.183E-03
2500,24.7,26.7,2.970E-03,0.113E-03,0.017E-03,0.068E-03,7.334E-03,0.280E-03,0.052E-03,0.191E-03
2500,26.7,28.8,2.116E-03,0.091E-03,0.013E-03,0.049E-03,6.411E-03,0.278E-03,0.046E-03,0.168E-03
2500,28.8,31.1,1.892E-03,0.082E-03,0.011E-03,0.044E-03,7.026E-03,0.304E-03,0.052E-03,0.185E-03
2500,31.1,33.5,1.492E-03,0.071E-03,0.009E-03,0.035E-03,6.731E-03,0.320E-03,0.050E-03,0.179E-03
2500,33.5,36.1,1.202E-03,0.061E-03,0.008E-03,0.028E-03,6.690E-03,0.340E-03,0.051E-03,0.179E-03
2500,36.1,38.9,9.283E-04,0.515E-04,0.061E-04,0.221E-04,6.258E-03,0.348E-03,0.049E-03,0.169E-03
2500,38.9,41.9,7.162E-04,0.437E-04,0.048E-04,0.172E-04,5.908E-03,0.361E-03,0.047E-03,0.161E-03
2500,41.9,45.1,5.758E-04,0.379E-04,0.040E-04,0.139E-04,5.835E-03,0.385E-03,0.047E-03,0.160E-03
2500,45.1,48.5,4.642E-04,0.330E-04,0.033E-04,0.113E-04,5.790E-03,0.412E-03,0.048E-03,0.160E-03
2500,48.5,52.2,3.747E-04,0.284E-04,0.027E-04,0.092E-04,5.638E-03,0.428E-03,0.047E-03,0.158E-03
2500,52.2,56.1,3.169E-04,0.254E-04,0.023E-04,0.079E-04,5.844E-03,0.470E-03,0.049E-03,0.165E-03
2500,56.1,60.3,2.335E-04,0.210E-04,0.017E-04,0.058E-04,5.219E-03,0.470E-03,0.044E-03,0.149E-03
2501,1.92,2.15,7.291E-01,0.229E-01,0.108E-01,0.230E-01,7.613E-03,0.239E-03,0.126E-03,0.266E-03
2501,2.15,2.40,6.782E-01,0.194E-01,0.053E-01,0.192E-01,7.987E-03,0.229E-03,0.080E-03,0.248E-03
2501,2.40,2.67,5.913E-01,0.156E-01,0.036E-01,0.160E-01,7.919E-03,0.210E-03,0.068E-03,0.233E-03
2501,2.67,2.97,5.345E-01,0.132E-01,0.034E-01,0.146E-01,8.243E-03,0.204E-03,0.070E-03,0.243E-03
2501,2.97,3.29,4.688E-01,0.110E-01,0.027E-01,0.124E-01,8.418E-03,0.197E-03,0.066E-03,0.241E-03
2501,3.29,3.64,3.995E-01,0.091E-01,0.017E-01,0.102E-01,8.485E-03,0.193E-03,0.058E-03,0.236E-03
2501,3.64,4.02,3.346E-01,0.075E-01,0.010E-01,0.084E-01,8.536E-03,0.192E-03,0.051E-03,0.232E-03
2501,4.02,4.43,2.898E-01,0.062E-01,0.008E-01,0.071E-01,8.902E-03,0.191E-03,0.051E-03,0.240E-03
2501,4.43,4.88,2.384E-01,0.048E-01,0.007E-01,0.058E-01,8.899E-03,0.181E-03,0.051E-03,0.238E-03
2501,4.88,5.37,1.870E-01,0.038E-01,0.006E-01,0.045E-01,8.462E-03,0.174E-03,0.049E-03,0.224E-03
2501,5.37,5.90,1.609E-01,0.032E-01,0.006E-01,0.039E-01,8.948E-03,0.181E-03,0.053E-03,0.236E-03
2501,5.90,6.47,1.277E-01,0.026E-01,0.005E-01,0.030E-01,8.748E-03,0.179E-03,0.052E-03,0.229E-03
2501,6.47,7.09,1.018E-01,0.021E-01,0.004E-01,0.024E-01,8.600E-03,0.177E-03,0.052E-03,0.224E-03
2501,7.09,7.76,8.110E-02,0.169E-02,0.032E-02,0.190E-02,8.456E-03,0.177E-03,0.051E-03,0.220E-03
2501,7.76,8.48,6.591E-02,0.140E-02,0.027E-02,0.154E-02,8.508E-03,0.181E-03,0.052E-03,0.220E-03
2501,8.48,9.26,5.132E-02,0.115E-02,0.022E-02,0.119E-02,8.207E-03,0.184E-03,0.051E-03,0.212E-03
2501,9.26,10.1,4.291E-02,0.099E-02,0.019E-02,0.099E-02,8.518E-03,0.197E-03,0.054E-03,0.219E-03
2501,10.1,11.0,3.263E-02,0.082E-02,0.015E-02,0.075E-02,7.996E-03,0.201E-03,0.052E-03,0.205E-03
2501,11.0,12.0,2.668E-02,0.069E-02,0.013E-02,0.061E-02,8.098E-03,0.209E-03,0.054E-03,0.207E-03
2501,12.0,13.0,2.172E-02,0.061E-02,0.011E-02,0.050E-02,8.166E-03,0.229E-03,0.055E-03,0.209E-03
2501,13.0,14.1,1.771E-02,0.051E-02,0.009E-02,0.040E-02,8.147E-03,0.236E-03,0.056E-03,0.208E-03
2501,14.1,15.3,1.412E-02,0.043E-02,0.008E-02,0.032E-02,8.028E-03,0.243E-03,0.056E-03,0.205E-03
2501,15.3,16.6,1.105E-02,0.035E-02,0.006E-02,0.025E-02,7.757E-03,0.247E-03,0.056E-03,0.198E-03
2501,16.6,18.0,8.484E-03,0.286E-03,0.049E-03,0.192E-03,7.363E-03,0.249E-03,0.054E-03,0.188E-03
2501,18.0,19.5,7.134E-03,0.241E-03,0.040E-03,0.162E-03,7.674E-03,0.260E-03,0.056E-03,0.197E-03
2501,19.5,21.1,5.611E-03,0.197E-03,0.032E-03,0.127E-03,7.416E-03,0.261E-03,0.054E-03,0.191E-03
2501,21.1,22.8,4.321E-03,0.160E-03,0.024E-03,0.098E-03,6.998E-03,0.261E-03,0.050E-03,0.181E-03
2501,22.8,24.7,3.170E-03,0.125E-03,0.018E-03,0.072E-03,6.338E-03,0.250E-03,0.046E-03,0.164E-03
2501,24.7,26.7,2.892E-03,0.112E-03,0.017E-03,0.066E-03,7.108E-03,0.277E-03,0.052E-03,0.185E-03
2501,26.7,28.8,2.123E-03,0.092E-03,0.013E-03,0.049E-03,6.451E-03,0.282E-03,0.048E-03,0.169E-03
2501,28.8,31.1,1.868E-03,0.082E-03,0.011E-03,0.043E-03,6.918E-03,0.304E-03,0.052E-03,0.182E-03
2501,31.1,33.5,1.412E-03,0.069E-03,0.009E-03,0.033E-03,6.415E-03,0.316E-03,0.049E-03,0.170E-03
2501,33.5,36.1,1.147E-03,0.060E-03,0.007E-03,0.027E-03,6.377E-03,0.335E-03,0.050E-03,0.170E-03
2501,36.1,38.9,1.008E-03,0.054E-03,0.007E-03,0.024E-03,6.883E-03,0.371E-03,0.055E-03,0.185E-03
2501,38.9,41.9,7.507E-04,0.451E-04,0.051E-04,0.180E-04,6.259E-03,0.377E-03,0.051E-03,0.170E-03
2501,41.9,45.1,5.666E-04,0.379E-04,0.039E-04,0.137E-04,5.776E-03,0.388E-03,0.048E-03,0.158E-03
2501,45.1,48.5,4.565E-04,0.330E-04,0.032E-04,0.111E-04,5.673E-03,0.411E-03,0.048E-03,0.157E-03
2501,48.5,52.2,3.710E-04,0.285E-04,0.027E-04,0.091E-04,5.631E-03,0.434E-03,0.048E-03,0.157E-03
2501,52.2,56.1,2.786E-04,0.240E-04,0.020E-04,0.069E-04,5.136E-03,0.444E-03,0.044E-03,0.145E-03
2501,56.1,60.3,2.546E-04,0.221E-04,0.019E-04,0.064E-04,5.697E-03,0.496E-03,0.049E-03,0.162E-03
2502,1.92,2.15,6.682E-01,0.218E-01,0.087E-01,0.211E-01,6.869E-03,0.225E-03,0.101E-03,0.240E-03
2502,2.15,2.40,6.229E-01,0.186E-01,0.046E-01,0.177E-01,7.225E-03,0.216E-03,0.066E-03,0.225E-03
2502,2.40,2.67,6.026E-01,0.158E-01,0.027E-01,0.163E-01,7.970E-03,0.210E-03,0.054E-03,0.235E-03
2502,2.67,2.97,5.407E-01,0.134E-01,0.027E-01,0.148E-01,8.216E-03,0.203E-03,0.057E-03,0.242E-03
2502,2.97,3.29,4.725E-01,0.111E-01,0.027E-01,0.125E-01,8.367E-03,0.197E-03,0.060E-03,0.240E-03
2502,3.29,3.64,4.185E-01,0.094E-01,0.016E-01,0.107E-01,8.815E-03,0.198E-03,0.050E-03,0.245E-03
2502,3.64,4.02,3.555E-01,0.078E-01,0.010E-01,0.089E-01,8.963E-03,0.197E-03,0.045E-03,0.244E-03
2502,4.02,4.43,2.849E-01,0.062E-01,0.008E-01,0.070E-01,8.679E-03,0.189E-03,0.042E-03,0.233E-03
2502,4.43,4.88,2.357E-01,0.048E-01,0.008E-01,0.058E-01,8.719E-03,0.179E-03,0.043E-03,0.233E-03
2502,4.88,5.37,1.980E-01,0.040E-01,0.007E-01,0.048E-01,8.930E-03,0.179E-03,0.045E-03,0.237E-03
2502,5.37,5.90,1.567E-01,0.032E-01,0.006E-01,0.038E-01,8.683E-03,0.178E-03,0.044E-03,0.229E-03
2502,5.90,6.47,1.248E-01,0.026E-01,0.005E-01,0.030E-01,8.486E-03,0.176E-03,0.043E-03,0.222E-03
2502,6.47,7.09,1.047E-01,0.021E-01,0.004E-01,0.025E-01,8.784E-03,0.179E-03,0.045E-03,0.229E-03
2502,7.09,7.76,8.275E-02,0.170E-02,0.033E-02,0.194E-02,8.626E-03,0.178E-03,0.044E-03,0.224E-03
2502,7.76,8.48,6.583E-02,0.139E-02,0.027E-02,0.154E-02,8.479E-03,0.180E-03,0.044E-03,0.219E-03
2502,8.48,9.26,5.083E-02,0.114E-02,0.023E-02,0.118E-02,8.064E-03,0.182E-03,0.044E-03,0.208E-03
2502,9.26,10.1,4.211E-02,0.098E-02,0.020E-02,0.097E-02,8.283E-03,0.193E-03,0.047E-03,0.213E-03
2502,10.1,11.0,3.454E-02,0.084E-02,0.017E-02,0.079E-02,8.443E-03,0.205E-03,0.050E-03,0.217E-03
2502,11.0,12.0,2.754E-02,0.069E-02,0.014E-02,0.063E-02,8.337E-03,0.211E-03,0.050E-03,0.213E-03
2502,12.0,13.0,2.071E-02,0.059E-02,0.011E-02,0.047E-02,7.717E-03,0.221E-03,0.047E-03,0.197E-03
2502,13.0,14.1,1.633E-02,0.049E-02,0.009E-02,0.037E-02,7.502E-03,0.225E-03,0.048E-03,0.191E-03
2502,14.1,15.3,1.389E-02,0.042E-02,0.008E-02,0.032E-02,7.853E-03,0.238E-03,0.051E-03,0.200E-03
2502,15.3,16.6,1.040E-02,0.034E-02,0.006E-02,0.024E-02,7.278E-03,0.238E-03,0.047E-03,0.186E-03
2502,16.6,18.0,8.214E-03,0.280E-03,0.047E-03,0.186E-03,7.152E-03,0.244E-03,0.046E-03,0.183E-03
2502,18.0,19.5,6.598E-03,0.230E-03,0.037E-03,0.150E-03,7.069E-03,0.248E-03,0.046E-03,0.181E-03
2502,19.5,21.1,5.505E-03,0.194E-03,0.031E-03,0.125E-03,7.253E-03,0.256E-03,0.046E-03,0.186E-03
2502,21.1,22.8,4.716E-03,0.166E-03,0.026E-03,0.107E-03,7.644E-03,0.271E-03,0.049E-03,0.197E-03
2502,22.8,24.7,3.510E-03,0.130E-03,0.019E-03,0.080E-03,7.019E-03,0.261E-03,0.045E-03,0.182E-03
2502,24.7,26.7,2.773E-03,0.110E-03,0.015E-03,0.064E-03,6.808E-03,0.270E-03,0.043E-03,0.177E-03
2502,26.7,28.8,2.081E-03,0.091E-03,0.012E-03,0.048E-03,6.261E-03,0.275E-03,0.041E-03,0.164E-03
2502,28.8,31.1,1.867E-03,0.081E-03,0.011E-03,0.043E-03,6.847E-03,0.300E-03,0.046E-03,0.180E-03
2502,31.1,33.5,1.507E-03,0.071E-03,0.009E-03,0.035E-03,6.808E-03,0.324E-03,0.047E-03,0.181E-03
2502,33.5,36.1,1.164E-03,0.060E-03,0.007E-03,0.027E-03,6.463E-03,0.336E-03,0.046E-03,0.173E-03
2502,36.1,38.9,9.337E-04,0.519E-04,0.061E-04,0.222E-04,6.289E-03,0.351E-03,0.046E-03,0.169E-03
2502,38.9,41.9,7.564E-04,0.451E-04,0.051E-04,0.181E-04,6.211E-03,0.372E-03,0.046E-03,0.169E-03
2502,41.9,45.1,5.482E-04,0.372E-04,0.038E-04,0.133E-04,5.537E-03,0.377E-03,0.042E-03,0.152E-03
2502,45.1,48.5,4.145E-04,0.313E-04,0.029E-04,0.101E-04,5.107E-03,0.387E-03,0.040E-03,0.141E-03
2502,48.5,52.2,3.560E-04,0.278E-04,0.026E-04,0.088E-04,5.332E-03,0.418E-03,0.042E-03,0.149E-03
2502,52.2,56.1,2.908E-04,0.245E-04,0.021E-04,0.072E-04,5.290E-03,0.446E-03,0.042E-03,0.149E-03
2502,56.1,60.3,2.511E-04,0.219E-04,0.018E-04,0.063E-04,5.578E-03,0.488E-03,0.045E-03,0.159E-03
2503,1.92,2.15,7.075E-01,0.222E-01,0.097E-01,0.223E-01,7.158E-03,0.225E-03,0.111E-03,0.250E-03
2503,2.15,2.40,6.298E-01,0.184E-01,0.039E-01,0.179E-01,7.173E-03,0.210E-03,0.060E-03,0.223E-03
2503,2.40,2.67,6.030E-01,0.155E-01,0.019E-01,0.163E-01,7.832E-03,0.202E-03,0.049E-03,0.231E-03
2503,2.67,2.97,5.247E-01,0.129E-01,0.027E-01,0.143E-01,7.895E-03,0.194E-03,0.056E-03,0.233E-03
2503,2.97,3.29,4.755E-01,0.109E-01,0.023E-01,0.126E-01,8.360E-03,0.192E-03,0.056E-03,0.239E-03
2503,3.29,3.64,4.230E-01,0.092E-01,0.014E-01,0.108E-01,8.850E-03,0.194E-03,0.048E-03,0.246E-03
2503,3.64,4.02,3.534E-01,0.077E-01,0.010E-01,0.088E-01,8.878E-03,0.193E-03,0.045E-03,0.241E-03
2503,4.02,4.43,2.951E-01,0.062E-01,0.009E-01,0.073E-01,8.950E-03,0.189E-03,0.045E-03,0.241E-03
2503,4.43,4.88,2.446E-01,0.049E-01,0.008E-01,0.060E-01,9.014E-03,0.179E-03,0.046E-03,0.241E-03
2503,4.88,5.37,1.951E-01,0.039E-01,0.007E-01,0.047E-01,8.775E-03,0.175E-03,0.046E-03,0.233E-03
2503,5.37,5.90,1.586E-01,0.032E-01,0.006E-01,0.038E-01,8.734E-03,0.176E-03,0.047E-03,0.230E-03
2503,5.90,6.47,1.236E-01,0.025E-01,0.005E-01,0.029E-01,8.351E-03,0.172E-03,0.046E-03,0.219E-03
2503,6.47,7.09,1.012E-01,0.021E-01,0.004E-01,0.024E-01,8.428E-03,0.173E-03,0.047E-03,0.220E-03
2503,7.09,7.76,8.167E-02,0.168E-02,0.034E-02,0.192E-02,8.452E-03,0.174E-03,0.046E-03,0.219E-03
2503,7.76,8.48,6.607E-02,0.139E-02,0.028E-02,0.154E-02,8.484E-03,0.179E-03,0.046E-03,0.219E-03
2503,8.48,9.26,5.323E-02,0.116E-02,0.023E-02,0.124E-02,8.424E-03,0.184E-03,0.047E-03,0.217E-03
2503,9.26,10.1,4.219E-02,0.097E-02,0.019E-02,0.097E-02,8.289E-03,0.192E-03,0.047E-03,0.213E-03
2503,10.1,11.0,3.313E-02,0.082E-02,0.016E-02,0.076E-02,8.061E-03,0.199E-03,0.047E-03,0.207E-03
2503,11.0,12.0,2.687E-02,0.068E-02,0.013E-02,0.061E-02,8.087E-03,0.206E-03,0.048E-03,0.207E-03
2503,12.0,13.0,2.047E-02,0.058E-02,0.010E-02,0.047E-02,7.633E-03,0.218E-03,0.046E-03,0.195E-03
2503,13.0,14.1,1.717E-02,0.050E-02,0.009E-02,0.039E-02,7.890E-03,0.230E-03,0.048E-03,0.201E-03
2503,14.1,15.3,1.358E-02,0.041E-02,0.007E-02,0.031E-02,7.674E-03,0.235E-03,0.047E-03,0.196E-03
2503,15.3,16.6,1.110E-02,0.035E-02,0.006E-02,0.025E-02,7.730E-03,0.244E-03,0.049E-03,0.197E-03
2503,16.6,18.0,8.469E-03,0.283E-03,0.046E-03,0.192E-03,7.270E-03,0.243E-03,0.046E-03,0.186E-03
2503,18.0,19.5,7.317E-03,0.241E-03,0.040E-03,0.166E-03,7.806E-03,0.258E-03,0.050E-03,0.200E-03
2503,19.5,21.1,5.749E-03,0.197E-03,0.032E-03,0.131E-03,7.541E-03,0.259E-03,0.049E-03,0.194E-03
2503,21.1,22.8,4.219E-03,0.157E-03,0.024E-03,0.096E-03,6.810E-03,0.254E-03,0.045E-03,0.176E-03
2503,22.8,24.7,3.651E-03,0.132E-03,0.021E-03,0.083E-03,7.288E-03,0.265E-03,0.048E-03,0.189E-03
2503,24.7,26.7,2.770E-03,0.109E-03,0.016E-03,0.064E-03,6.816E-03,0.270E-03,0.046E-03,0.178E-03
2503,26.7,28.8,2.222E-03,0.094E-03,0.013E-03,0.051E-03,6.676E-03,0.283E-03,0.045E-03,0.175E-03
2503,28.8,31.1,1.771E-03,0.079E-03,0.011E-03,0.041E-03,6.522E-03,0.292E-03,0.045E-03,0.172E-03
2503,31.1,33.5,1.436E-03,0.069E-03,0.009E-03,0.034E-03,6.522E-03,0.316E-03,0.046E-03,0.173E-03
2503,33.5,36.1,1.058E-03,0.057E-03,0.007E-03,0.025E-03,5.860E-03,0.318E-03,0.042E-03,0.157E-03
2503,36.1,38.9,8.424E-04,0.492E-04,0.055E-04,0.200E-04,5.649E-03,0.331E-03,0.042E-03,0.152E-03
2503,38.9,41.9,7.195E-04,0.439E-04,0.049E-04,0.172E-04,5.963E-03,0.365E-03,0.045E-03,0.162E-03
2503,41.9,45.1,5.784E-04,0.380E-04,0.040E-04,0.140E-04,5.852E-03,0.386E-03,0.045E-03,0.160E-03
2503,45.1,48.5,4.686E-04,0.332E-04,0.033E-04,0.114E-04,5.801E-03,0.412E-03,0.046E-03,0.161E-03
2503,48.5,52.2,3.200E-04,0.263E-04,0.023E-04,0.079E-04,4.842E-03,0.399E-03,0.039E-03,0.135E-03
2503,52.2,56.1,3.005E-04,0.248E-04,0.022E-04,0.074E-04,5.556E-03,0.459E-03,0.045E-03,0.157E-03
2503,56.1,60.3,2.786E-04,0.230E-04,0.021E-04,0.070E-04,6.243E-03,0.516E-03,0.050E-03,0.178E-03
2504,1.92,2.15,6.680E-01,0.243E-01,0.104E-01,0.211E-01,6.651E-03,0.242E-03,0.117E-03,0.232E-03
2504,2.15,2.40,6.399E-01,0.208E-01,0.066E-01,0.181E-01,7.198E-03,0.235E-03,0.089E-03,0.224E-03
2504,2.40,2.67,6.225E-01,0.177E-01,0.026E-01,0.168E-01,8.035E-03,0.229E-03,0.062E-03,0.237E-03
2504,2.67,2.97,5.565E-01,0.149E-01,0.030E-01,0.152E-01,8.309E-03,0.223E-03,0.068E-03,0.245E-03
2504,2.97,3.29,4.925E-01,0.124E-01,0.042E-01,0.131E-01,8.647E-03,0.218E-03,0.089E-03,0.248E-03
2504,3.29,3.64,4.196E-01,0.102E-01,0.027E-01,0.108E-01,8.723E-03,0.213E-03,0.075E-03,0.242E-03
2504,3.64,4.02,3.508E-01,0.085E-01,0.015E-01,0.088E-01,8.761E-03,0.212E-03,0.061E-03,0.238E-03
2504,4.02,4.43,2.950E-01,0.069E-01,0.009E-01,0.073E-01,8.928E-03,0.208E-03,0.055E-03,0.240E-03
2504,4.43,4.88,2.267E-01,0.051E-01,0.009E-01,0.055E-01,8.313E-03,0.189E-03,0.055E-03,0.222E-03
2504,4.88,5.37,1.926E-01,0.042E-01,0.008E-01,0.047E-01,8.617E-03,0.190E-03,0.058E-03,0.229E-03
2504,5.37,5.90,1.548E-01,0.034E-01,0.006E-01,0.037E-01,8.492E-03,0.190E-03,0.054E-03,0.224E-03
2504,5.90,6.47,1.281E-01,0.028E-01,0.005E-01,0.030E-01,8.636E-03,0.192E-03,0.054E-03,0.226E-03
2504,6.47,7.09,1.043E-01,0.023E-01,0.004E-01,0.025E-01,8.687E-03,0.192E-03,0.054E-03,0.227E-03
2504,7.09,7.76,8.163E-02,0.183E-02,0.032E-02,0.192E-02,8.464E-03,0.191E-03,0.053E-03,0.220E-03
2504,7.76,8.48,6.424E-02,0.149E-02,0.026E-02,0.150E-02,8.230E-03,0.192E-03,0.052E-03,0.213E-03
2504,8.48,9.26,5.328E-02,0.126E-02,0.023E-02,0.124E-02,8.442E-03,0.201E-03,0.055E-03,0.218E-03
2504,9.26,10.1,4.326E-02,0.107E-02,0.020E-02,0.100E-02,8.458E-03,0.210E-03,0.056E-03,0.217E-03
2504,10.1,11.0,3.260E-02,0.088E-02,0.016E-02,0.075E-02,7.881E-03,0.214E-03,0.054E-03,0.202E-03
2504,11.0,12.0,2.844E-02,0.077E-02,0.014E-02,0.065E-02,8.570E-03,0.231E-03,0.060E-03,0.219E-03
2504,12.0,13.0,2.160E-02,0.065E-02,0.011E-02,0.049E-02,8.036E-03,0.244E-03,0.057E-03,0.205E-03
2504,13.0,14.1,1.693E-02,0.054E-02,0.009E-02,0.039E-02,7.758E-03,0.248E-03,0.056E-03,0.198E-03
2504,14.1,15.3,1.425E-02,0.046E-02,0.008E-02,0.032E-02,8.020E-03,0.260E-03,0.057E-03,0.205E-03
2504,15.3,16.6,1.054E-02,0.037E-02,0.006E-02,0.024E-02,7.391E-03,0.260E-03,0.053E-03,0.189E-03
2504,16.6,18.0,8.544E-03,0.308E-03,0.046E-03,0.193E-03,7.368E-03,0.267E-03,0.053E-03,0.188E-03
2504,18.0,19.5,6.758E-03,0.252E-03,0.037E-03,0.153E-03,7.229E-03,0.270E-03,0.053E-03,0.185E-03
2504,19.5,21.1,5.314E-03,0.206E-03,0.030E-03,0.121E-03,7.024E-03,0.273E-03,0.052E-03,0.181E-03
2504,21.1,22.8,4.245E-03,0.171E-03,0.024E-03,0.097E-03,6.878E-03,0.278E-03,0.051E-03,0.177E-03
2504,22.8,24.7,3.358E-03,0.138E-03,0.019E-03,0.077E-03,6.700E-03,0.276E-03,0.050E-03,0.174E-03
2504,24.7,26.7,2.804E-03,0.119E-03,0.016E-03,0.064E-03,6.907E-03,0.295E-03,0.052E-03,0.180E-03
2504,26.7,28.8,2.087E-03,0.099E-03,0.012E-03,0.048E-03,6.266E-03,0.297E-03,0.048E-03,0.164E-03
2504,28.8,31.1,1.760E-03,0.086E-03,0.011E-03,0.041E-03,6.512E-03,0.318E-03,0.051E-03,0.172E-03
2504,31.1,33.5,1.464E-03,0.076E-03,0.009E-03,0.034E-03,6.649E-03,0.347E-03,0.052E-03,0.176E-03
2504,33.5,36.1,1.084E-03,0.063E-03,0.007E-03,0.026E-03,6.003E-03,0.349E-03,0.048E-03,0.160E-03
2504,36.1,38.9,9.056E-04,0.553E-04,0.059E-04,0.215E-04,6.173E-03,0.378E-03,0.050E-03,0.166E-03
2504,38.9,41.9,5.946E-04,0.433E-04,0.040E-04,0.143E-04,4.954E-03,0.361E-03,0.041E-03,0.135E-03
2504,41.9,45.1,5.690E-04,0.409E-04,0.039E-04,0.138E-04,5.736E-03,0.414E-03,0.048E-03,0.157E-03
2504,45.1,48.5,4.818E-04,0.365E-04,0.034E-04,0.117E-04,5.968E-03,0.454E-03,0.051E-03,0.165E-03
2504,48.5,52.2,3.521E-04,0.299E-04,0.025E-04,0.087E-04,5.352E-03,0.456E-03,0.047E-03,0.150E-03
2504,52.2,56.1,2.631E-04,0.252E-04,0.019E-04,0.065E-04,4.870E-03,0.467E-03,0.043E-03,0.137E-03
2504,56.1,60.3,2.352E-04,0.229E-04,0.017E-04,0.059E-04,5.310E-03,0.519E-03,0.047E-03,0.151E-03
2505,1.92,2.15,6.962E-01,0.226E-01,0.114E-01,0.220E-01,6.982E-03,0.227E-03,0.127E-03,0.244E-03
2505,2.15,2.40,6.783E-01,0.197E-01,0.065E-01,0.192E-01,7.718E-03,0.224E-03,0.090E-03,0.240E-03
2505,2.40,2.67,6.202E-01,0.162E-01,0.043E-01,0.168E-01,8.089E-03,0.212E-03,0.076E-03,0.238E-03
2505,2.67,2.97,5.544E-01,0.136E-01,0.032E-01,0.151E-01,8.373E-03,0.207E-03,0.069E-03,0.247E-03
2505,2.97,3.29,4.777E-01,0.112E-01,0.034E-01,0.127E-01,8.392E-03,0.198E-03,0.076E-03,0.240E-03
2505,3.29,3.64,4.223E-01,0.094E-01,0.021E-01,0.108E-01,8.838E-03,0.198E-03,0.066E-03,0.246E-03
2505,3.64,4.02,3.508E-01,0.078E-01,0.012E-01,0.088E-01,8.831E-03,0.196E-03,0.058E-03,0.240E-03
2505,4.02,4.43,2.864E-01,0.062E-01,0.009E-01,0.071E-01,8.708E-03,0.190E-03,0.054E-03,0.234E-03
2505,4.43,4.88,2.417E-01,0.049E-01,0.008E-01,0.059E-01,8.921E-03,0.181E-03,0.056E-03,0.238E-03
2505,4.88,5.37,1.905E-01,0.039E-01,0.007E-01,0.046E-01,8.601E-03,0.176E-03,0.054E-03,0.228E-03
2505,5.37,5.90,1.557E-01,0.032E-01,0.006E-01,0.037E-01,8.609E-03,0.177E-03,0.054E-03,0.227E-03
2505,5.90,6.47,1.238E-01,0.026E-01,0.005E-01,0.029E-01,8.399E-03,0.175E-03,0.053E-03,0.220E-03
2505,6.47,7.09,1.016E-01,0.021E-01,0.004E-01,0.024E-01,8.517E-03,0.176E-03,0.054E-03,0.222E-03
2505,7.09,7.76,8.282E-02,0.171E-02,0.032E-02,0.194E-02,8.612E-03,0.178E-03,0.054E-03,0.224E-03
2505,7.76,8.48,6.538E-02,0.139E-02,0.026E-02,0.153E-02,8.400E-03,0.179E-03,0.053E-03,0.217E-03
2505,8.48,9.26,5.271E-02,0.116E-02,0.022E-02,0.122E-02,8.388E-03,0.186E-03,0.054E-03,0.216E-03
2505,9.26,10.1,4.370E-02,0.100E-02,0.020E-02,0.101E-02,8.606E-03,0.197E-03,0.057E-03,0.221E-03
2505,10.1,11.0,3.419E-02,0.083E-02,0.016E-02,0.079E-02,8.337E-03,0.204E-03,0.056E-03,0.214E-03
2505,11.0,12.0,2.693E-02,0.069E-02,0.013E-02,0.062E-02,8.114E-03,0.208E-03,0.056E-03,0.208E-03
2505,12.0,13.0,2.152E-02,0.060E-02,0.011E-02,0.049E-02,8.054E-03,0.227E-03,0.057E-03,0.206E-03
2505,13.0,14.1,1.784E-02,0.051E-02,0.010E-02,0.041E-02,8.208E-03,0.237E-03,0.060E-03,0.209E-03
2505,14.1,15.3,1.463E-02,0.043E-02,0.008E-02,0.033E-02,8.290E-03,0.246E-03,0.061E-03,0.212E-03
2505,15.3,16.6,1.111E-02,0.035E-02,0.007E-02,0.025E-02,7.792E-03,0.248E-03,0.061E-03,0.199E-03
2505,16.6,18.0,8.607E-03,0.288E-03,0.057E-03,0.195E-03,7.438E-03,0.249E-03,0.061E-03,0.190E-03
2505,18.0,19.5,6.928E-03,0.237E-03,0.044E-03,0.157E-03,7.453E-03,0.256E-03,0.059E-03,0.191E-03
2505,19.5,21.1,5.714E-03,0.198E-03,0.034E-03,0.130E-03,7.521E-03,0.262E-03,0.058E-03,0.193E-03
2505,21.1,22.8,4.556E-03,0.164E-03,0.027E-03,0.104E-03,7.399E-03,0.268E-03,0.056E-03,0.191E-03
