date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,positron_flux m^-2sr^-1s^-1GV^-1,positron_flux_error_statistical m^-2sr^-1s^-1GV^-1,positron_flux_error_timedependent m^-2sr^-1s^-1GV^-1
5.9,7.09,0.04295,0.006409,0.0004295,0.0006442564
7.09,8.48,0.02949,0.004795,0.0002949,0.0004423288
8.48,11.0,0.01547,0.002446,0.0001547,0.0002320719
11.0,16.6,0.00398,0.000766,3.98e-05,5.970639e-05
16.6,22.8,0.001576,0.0003851,1.576e-05,2.364507e-05
22.8,41.9,0.000552,0.0001157,5.52e-06,8.279835e-06
1.0,1.33,2.205,0.2779,0.03307,0.06394095
1.33,1.71,1.367,0.1598,0.01776,0.0368965
1.71,2.15,0.859,0.09965,0.009449,0.02061674
2.15,2.97,0.4751,0.04465,0.004751,0.009502703
2.97,4.02,0.2756,0.02475,0.002756,0.004133941
4.02,5.9,0.111,0.009848,0.00111,0.001664723
5.9,7.09,0.02757,0.005704,0.0002757,0.0004136026
7.09,8.48,0.02231,0.004374,0.0002231,0.0003346175
8.48,11.0,0.01408,0.002467,0.0001408,0.0002111701
11.0,16.6,0.003316,0.0007547,3.316e-05,4.973902e-05
16.6,22.8,0.00166,0.0004147,1.66e-05,2.4897e-05
22.8,41.9,0.0002885,8.682e-05,2.885e-06,4.327868e-06
1.0,1.33,2.428,0.2514,0.03643,0.07042429
1.33,1.71,1.268,0.1383,0.01648,0.0342321
1.71,2.15,0.8898,0.08759,0.009788,0.02135638
2.15,2.97,0.6306,0.04393,0.006306,0.01261115
2.97,4.02,0.2995,0.02178,0.002995,0.004491797
4.02,5.9,0.1228,0.008636,0.001228,0.001841903
5.9,7.09,0.04328,0.005466,0.0004328,0.0006491965
7.09,8.48,0.0255,0.003701,0.000255,0.0003825678
8.48,11.0,0.01635,0.002109,0.0001635,0.0002453092
11.0,16.6,0.004852,0.0007344,4.852e-05,7.278323e-05
16.6,22.8,0.001756,0.0003542,1.756e-05,2.634647e-05
22.8,41.9,0.0004184,8.785e-05,4.184e-06,6.275806e-06
1.0,1.33,2.085,0.2347,0.03127,0.06045862
1.33,1.71,1.225,0.1318,0.01592,0.03306984
1.71,2.15,1.175,0.1004,0.01292,0.02818881
2.15,2.97,0.5245,0.03963,0.005245,0.01048934
2.97,4.02,0.2666,0.02059,0.002666,0.003999227
4.02,5.9,0.1213,0.008605,0.001213,0.001819733
5.9,7.09,0.04364,0.005457,0.0004364,0.0006546502
7.09,8.48,0.02614,0.003728,0.0002614,0.0003921059
8.48,11.0,0.01205,0.001844,0.0001205,0.0001807721
11.0,16.6,0.005131,0.0007332,5.131e-05,7.696084e-05
16.6,22.8,0.001763,0.0003418,1.763e-05,2.644499e-05
22.8,41.9,0.0004209,8.895e-05,4.209e-06,6.313776e-06
1.0,1.33,1.707,0.2123,0.02561,0.04951709
1.33,1.71,1.529,0.1489,0.01988,0.04128497
1.71,2.15,1.267,0.1029,0.01394,0.03041307
2.15,2.97,0.6636,0.04494,0.006636,0.01327287
2.97,4.02,0.2473,0.0199,0.002473,0.00370888
4.02,5.9,0.1102,0.008116,0.001102,0.001652274
5.9,7.09,0.04611,0.005645,0.0004611,0.0006916851
7.09,8.48,0.02616,0.003685,0.0002616,0.0003924581
8.48,11.0,0.01561,0.002067,0.0001561,0.0002341112
11.0,16.6,0.004422,0.0006673,4.422e-05,6.632903e-05
16.6,22.8,0.001867,0.0003511,1.867e-05,2.800309e-05
22.8,41.9,0.0005534,9.911e-05,5.534e-06,8.30064e-06
1.0,1.33,2.043,0.2296,0.03064,0.05924665
1.33,1.71,1.575,0.1519,0.02047,0.04251489
1.71,2.15,0.9708,0.08946,0.01068,0.02329849
2.15,2.97,0.5877,0.04262,0.005877,0.01175341
2.97,4.02,0.267,0.02029,0.00267,0.004005603
4.02,5.9,0.1173,0.008334,0.001173,0.001758945
5.9,7.09,0.0503,0.005876,0.000503,0.000754534
7.09,8.48,0.02921,0.003924,0.0002921,0.0004381798
8.48,11.0,0.01552,0.002037,0.0001552,0.0002327353
11.0,16.6,0.004879,0.0007172,4.879e-05,7.31784e-05
16.6,22.8,0.001163,0.0002749,1.163e-05,1.744451e-05
22.8,41.9,0.0006489,0.0001136,6.489e-06,9.733687e-06
1.0,1.33,1.734,0.2485,0.02601,0.050285
1.33,1.71,1.169,0.145,0.0152,0.03156818
1.71,2.15,0.959,0.09643,0.01055,0.0230159
2.15,2.97,0.5404,0.04168,0.005404,0.01080831
2.97,4.02,0.2806,0.02199,0.002806,0.004209699
4.02,5.9,0.09612,0.007764,0.0009612,0.001441784
5.9,7.09,0.04283,0.005581,0.0004283,0.0006424299
7.09,8.48,0.03485,0.004353,0.0003485,0.0005227049
8.48,11.0,0.013,0.001929,0.00013,0.0001950409
11.0,16.6,0.003443,0.0006203,3.443e-05,5.164654e-05
16.6,22.8,0.001913,0.0003643,1.913e-05,2.869827e-05
22.8,41.9,0.0004797,9.349e-05,4.797e-06,7.19529e-06
1.0,1.33,2.203,0.3589,0.03304,0.06387965
1.33,1.71,1.463,0.1782,0.01901,0.03948872
1.71,2.15,0.9373,0.1063,0.01031,0.02249463
2.15,2.97,0.6461,0.04999,0.006461,0.01292165
2.97,4.02,0.3157,0.02452,0.003157,0.004735782
4.02,5.9,0.1165,0.009005,0.001165,0.001747042
5.9,7.09,0.04258,0.005616,0.0004258,0.0006387328
7.09,8.48,0.02934,0.004134,0.0002934,0.0004400411
8.48,11.0,0.01386,0.002035,0.0001386,0.0002079136
11.0,16.6,0.00477,0.000729,4.77e-05,7.154769e-05
16.6,22.8,0.001714,0.0003473,1.714e-05,2.570731e-05
22.8,41.9,0.000363,8.114e-05,3.63e-06,5.444364e-06
1.0,1.33,2.48,0.3269,0.0372,0.07192023
1.33,1.71,1.391,0.1708,0.01809,0.03756435
1.71,2.15,0.9395,0.1006,0.01033,0.02254782
2.15,2.97,0.5427,0.04298,0.005427,0.01085434
2.97,4.02,0.2811,0.02212,0.002811,0.004216482
4.02,5.9,0.09434,0.007807,0.0009434,0.001415133
5.9,7.09,0.05444,0.006242,0.0005444,0.0008165268
7.09,8.48,0.02242,0.003572,0.0002242,0.0003363443
8.48,11.0,0.01584,0.00214,0.0001584,0.0002375755
11.0,16.6,0.005525,0.0007949,5.525e-05,8.287864e-05
16.6,22.8,0.001132,0.0002804,1.132e-05,1.697898e-05
22.8,41.9,0.0004315,9.098e-05,4.315e-06,6.47188e-06
1.0,1.33,2.401,0.3205,0.03602,0.06963782
1.33,1.71,1.322,0.1607,0.01718,0.03568932
1.71,2.15,1.082,0.1047,0.01191,0.02597956
2.15,2.97,0.5594,0.04415,0.005594,0.011189
2.97,4.02,0.2369,0.02056,0.002369,0.003553474
4.02,5.9,0.108,0.008288,0.00108,0.001620092
5.9,7.09,0.04413,0.005553,0.0004413,0.0006619892
7.09,8.48,0.03018,0.004123,0.0003018,0.0004527441
8.48,11.0,0.01257,0.001872,0.0001257,0.0001885999
11.0,16.6,0.005283,0.0007558,5.283e-05,7.924363e-05
16.6,22.8,0.001862,0.0003586,1.862e-05,2.793205e-05
22.8,41.9,0.0004436,9.378e-05,4.436e-06,6.653879e-06
1.0,1.33,2.51,0.2847,0.03765,0.07279829
1.33,1.71,1.286,0.1425,0.01672,0.0347312
1.71,2.15,0.9083,0.09106,0.009991,0.02179883
2.15,2.97,0.6217,0.04392,0.006217,0.01243359
2.97,4.02,0.3051,0.02228,0.003051,0.004576115
4.02,5.9,0.09558,0.007675,0.0009558,0.001433713
5.9,7.09,0.04572,0.00567,0.0004572,0.0006857695
7.09,8.48,0.02477,0.003674,0.0002477,0.0003715328
8.48,11.0,0.009954,0.001681,9.954e-05,0.0001493108
11.0,16.6,0.007226,0.0009016,7.226e-05,0.0001083963
16.6,22.8,0.001854,0.0003591,1.854e-05,2.781334e-05
22.8,41.9,0.0005203,9.737e-05,5.203e-06,7.803819e-06
1.0,1.33,1.67,0.2423,0.02504,0.04841694
1.33,1.71,1.544,0.169,0.02007,0.04168334
1.71,2.15,0.8902,0.09305,0.009792,0.02136453
2.15,2.97,0.6369,0.0475,0.006369,0.01273711
2.97,4.02,0.2848,0.02215,0.002848,0.004272197
4.02,5.9,0.1042,0.00807,0.001042,0.001562368
5.9,7.09,0.04556,0.005684,0.0004556,0.0006834636
7.09,8.48,0.02994,0.004054,0.0002994,0.0004490686
8.48,11.0,0.01136,0.00181,0.0001136,0.0001703559
11.0,16.6,0.004823,0.00072,4.823e-05,7.234174e-05
16.6,22.8,0.001156,0.0002891,1.156e-05,1.734255e-05
22.8,41.9,0.0003947,8.445e-05,3.947e-06,5.920928e-06
1.0,1.33,2.302,0.2767,0.03453,0.06675456
1.33,1.71,1.373,0.1571,0.01785,0.03707496
1.71,2.15,0.9331,0.09265,0.01026,0.0223934
2.15,2.97,0.5768,0.04306,0.005768,0.01153645
2.97,4.02,0.268,0.02089,0.00268,0.004019659
4.02,5.9,0.1139,0.008375,0.001139,0.001709214
5.9,7.09,0.04264,0.005485,0.0004264,0.0006395701
7.09,8.48,0.02591,0.003786,0.0002591,0.000388587
8.48,11.0,0.01092,0.001768,0.0001092,0.000163807
11.0,16.6,0.005823,0.0007892,5.823e-05,8.734688e-05
16.6,22.8,0.0017,0.0003375,1.7e-05,2.549796e-05
22.8,41.9,0.0006206,0.0001095,6.206e-06,9.308321e-06
1.0,1.33,2.63,0.3187,0.03946,0.07628441
1.33,1.71,1.294,0.1532,0.01682,0.03492818
1.71,2.15,1.1,0.1062,0.0121,0.02638911
2.15,2.97,0.6007,0.04503,0.006007,0.01201374
2.97,4.02,0.291,0.02233,0.00291,0.004365672
4.02,5.9,0.1119,0.008384,0.001119,0.001677906
5.9,7.09,0.04337,0.005531,0.0004337,0.0006504875
7.09,8.48,0.03454,0.004327,0.0003454,0.0005180371
8.48,11.0,0.01154,0.001807,0.0001154,0.000173039
11.0,16.6,0.005996,0.0008174,5.996e-05,8.994543e-05
16.6,22.8,0.0009503,0.0002542,9.503e-06,1.425502e-05
22.8,41.9,0.0004409,8.959e-05,4.409e-06,6.613849e-06
1.0,1.33,2.442,0.2999,0.03662,0.07080647
1.33,1.71,1.342,0.1579,0.01744,0.03622235
1.71,2.15,1.025,0.09921,0.01127,0.02459258
2.15,2.97,0.6068,0.04463,0.006068,0.01213606
2.97,4.02,0.2931,0.02214,0.002931,0.004395876
4.02,5.9,0.1189,0.008703,0.001189,0.001783653
5.9,7.09,0.04555,0.005676,0.0004555,0.0006831852
7.09,8.48,0.0229,0.003574,0.000229,0.000343474
8.48,11.0,0.01077,0.001738,0.0001077,0.0001615637
11.0,16.6,0.006222,0.0008174,6.222e-05,9.333456e-05
16.6,22.8,0.001565,0.000326,1.565e-05,2.347472e-05
22.8,41.9,0.0004433,8.841e-05,4.433e-06,6.649764e-06
1.0,1.33,2.632,0.3026,0.03948,0.07632677
1.33,1.71,1.432,0.1644,0.01861,0.03865209
1.71,2.15,1.233,0.1082,0.01357,0.02960253
2.15,2.97,0.6411,0.04731,0.006411,0.01282143
2.97,4.02,0.309,0.02274,0.00309,0.004634479
4.02,5.9,0.1122,0.008277,0.001122,0.001683158
5.9,7.09,0.05308,0.006046,0.0005308,0.0007962096
7.09,8.48,0.0329,0.004208,0.000329,0.0004934904
8.48,11.0,0.0147,0.001995,0.000147,0.0002205473
11.0,16.6,0.004471,0.0006952,4.471e-05,6.705883e-05
16.6,22.8,0.002119,0.0003849,2.119e-05,3.17806e-05
22.8,41.9,0.0004105,8.714e-05,4.105e-06,6.158135e-06
1.0,1.33,2.713,0.3184,0.0407,0.07867769
1.33,1.71,1.719,0.1718,0.02234,0.04640613
1.71,2.15,1.175,0.1063,0.01293,0.02820071
2.15,2.97,0.6271,0.0452,0.006271,0.01254245
2.97,4.02,0.266,0.02125,0.00266,0.003989469
4.02,5.9,0.1155,0.008423,0.001155,0.001732461
5.9,7.09,0.04403,0.005528,0.0004403,0.0006604351
7.09,8.48,0.03732,0.004535,0.0003732,0.0005598299
8.48,11.0,0.01457,0.002007,0.0001457,0.0002185265
11.0,16.6,0.004313,0.0006921,4.313e-05,6.46908e-05
16.6,22.8,0.001662,0.0003506,1.662e-05,2.493685e-05
22.8,41.9,0.0004087,8.623e-05,4.087e-06,6.129754e-06
1.0,1.33,2.714,0.3101,0.0407,0.07869518
1.33,1.71,1.928,0.1866,0.02507,0.05205951
1.71,2.15,1.051,0.101,0.01156,0.02522317
2.15,2.97,0.6077,0.0453,0.006077,0.01215428
2.97,4.02,0.3242,0.02328,0.003242,0.004863209
4.02,5.9,0.1067,0.008106,0.001067,0.001600317
5.9,7.09,0.05929,0.006414,0.0005929,0.0008893978
7.09,8.48,0.02354,0.003616,0.0002354,0.0003531114
8.48,11.0,0.01748,0.002197,0.0001748,0.0002622458
11.0,16.6,0.005577,0.0007648,5.577e-05,8.365369e-05
16.6,22.8,0.001912,0.0003542,1.912e-05,2.868222e-05
22.8,41.9,0.0004199,8.748e-05,4.199e-06,6.297822e-06
1.0,1.33,1.952,0.2553,0.02928,0.056605
1.33,1.71,1.862,0.1845,0.02421,0.05027798
1.71,2.15,0.9607,0.09596,0.01057,0.0230562
2.15,2.97,0.6226,0.04576,0.006226,0.01245226
2.97,4.02,0.2649,0.02127,0.002649,0.003973152
4.02,5.9,0.1102,0.008245,0.001102,0.001652522
5.9,7.09,0.04334,0.005456,0.0004334,0.0006501737
7.09,8.48,0.02281,0.003591,0.0002281,0.0003421573
8.48,11.0,0.01927,0.002294,0.0001927,0.0002890927
11.0,16.6,0.005259,0.0007638,5.259e-05,7.888028e-05
16.6,22.8,0.002096,0.0003716,2.096e-05,3.144685e-05
22.8,41.9,0.0004801,9.372e-05,4.801e-06,7.2011e-06
1.0,1.33,1.89,0.2587,0.02834,0.05479572
1.33,1.71,1.203,0.1437,0.01564,0.03248583
1.71,2.15,0.9448,0.09526,0.01039,0.02267516
2.15,2.97,0.526,0.04147,0.00526,0.01051952
2.97,4.02,0.2871,0.02202,0.002871,0.004306181
4.02,5.9,0.1277,0.008861,0.001277,0.001914804
5.9,7.09,0.03579,0.005017,0.0003579,0.0005368959
7.09,8.48,0.02757,0.003858,0.0002757,0.0004135334
8.48,11.0,0.01085,0.001746,0.0001085,0.0001627418
11.0,16.6,0.005891,0.0008013,5.891e-05,8.836426e-05
16.6,22.8,0.001888,0.000368,1.888e-05,2.831898e-05
22.8,41.9,0.0003029,7.424e-05,3.029e-06,4.542976e-06
1.0,1.33,1.651,0.2433,0.02477,0.04788087
1.33,1.71,1.571,0.1655,0.02042,0.04240626
1.71,2.15,0.9828,0.09864,0.01081,0.02358677
2.15,2.97,0.5991,0.04446,0.005991,0.01198249
2.97,4.02,0.2759,0.02196,0.002759,0.004138519
4.02,5.9,0.1168,0.008663,0.001168,0.001752709
5.9,7.09,0.04877,0.005865,0.0004877,0.0007315128
7.09,8.48,0.02435,0.003687,0.0002435,0.0003652755
8.48,11.0,0.01285,0.001891,0.0001285,0.0001927922
11.0,16.6,0.004754,0.0007225,4.754e-05,7.131406e-05
16.6,22.8,0.0009907,0.0002533,9.907e-06,1.486114e-05
22.8,41.9,0.0006563,0.0001114,6.563e-06,9.844629e-06
1.0,1.33,2.15,0.269,0.03224,0.06233697
1.33,1.71,1.784,0.1826,0.02319,0.04815753
1.71,2.15,0.9975,0.0982,0.01097,0.0239389
2.15,2.97,0.6323,0.04627,0.006323,0.01264502
2.97,4.02,0.2874,0.02204,0.002874,0.004310916
4.02,5.9,0.1341,0.009118,0.001341,0.002010969
5.9,7.09,0.05335,0.006161,0.0005335,0.0008002005
7.09,8.48,0.02244,0.003509,0.0002244,0.0003366176
8.48,11.0,0.01327,0.00193,0.0001327,0.0001991122
11.0,16.6,0.003854,0.0006517,3.854e-05,5.780719e-05
16.6,22.8,0.002166,0.0003746,2.166e-05,3.248877e-05
22.8,41.9,0.0005467,9.962e-05,5.467e-06,8.200805e-06
1.0,1.33,2.374,0.2776,0.0356,0.06883331
1.33,1.71,1.597,0.1699,0.02076,0.04310871
1.71,2.15,1.011,0.09925,0.01112,0.02426807
2.15,2.97,0.6352,0.04567,0.006352,0.01270313
2.97,4.02,0.2791,0.02194,0.002791,0.004186239
4.02,5.9,0.1153,0.008544,0.001153,0.001728909
5.9,7.09,0.05185,0.006042,0.0005185,0.0007777664
7.09,8.48,0.02739,0.00388,0.0002739,0.000410847
8.48,11.0,0.0189,0.002351,0.000189,0.0002835502
11.0,16.6,0.005433,0.0007752,5.433e-05,8.149052e-05
16.6,22.8,0.001671,0.0003381,1.671e-05,2.506607e-05
22.8,41.9,0.000338,7.932e-05,3.38e-06,5.069343e-06
1.0,1.33,1.884,0.2564,0.02826,0.05464094
1.33,1.71,1.884,0.1811,0.02449,0.05086438
1.71,2.15,1.02,0.1044,0.01122,0.02447272
2.15,2.97,0.6348,0.04907,0.006348,0.01269619
2.97,4.02,0.2363,0.02158,0.002363,0.003544932
4.02,5.9,0.1141,0.009286,0.001141,0.00171179
5.9,7.09,0.04377,0.006257,0.0004377,0.0006565238
7.09,8.48,0.03071,0.004623,0.0003071,0.0004606218
8.48,11.0,0.011,0.001952,0.00011,0.0001649318
11.0,16.6,0.005321,0.0008318,5.321e-05,7.981692e-05
16.6,22.8,0.001348,0.0003395,1.348e-05,2.022562e-05
22.8,41.9,0.0006669,0.0001342,6.669e-06,1.0004e-05
1.0,1.33,2.094,0.285,0.03141,0.06073145
1.33,1.71,1.697,0.1858,0.02206,0.04581045
1.71,2.15,1.139,0.1131,0.01253,0.02733293
2.15,2.97,0.6249,0.0512,0.006249,0.01249771
2.97,4.02,0.3294,0.02741,0.003294,0.004941662
4.02,5.9,0.1091,0.01043,0.001091,0.001635823
5.9,7.09,0.05677,0.008238,0.0005677,0.0008515973
7.09,8.48,0.02922,0.005329,0.0002922,0.0004383348
8.48,11.0,0.01028,0.002296,0.0001028,0.0001542196
11.0,16.6,0.006124,0.001081,6.124e-05,9.186088e-05
16.6,22.8,0.001476,0.0004365,1.476e-05,2.21361e-05
22.8,41.9,0.0005155,0.0001375,5.155e-06,7.733052e-06
1.0,1.33,2.232,0.2651,0.03348,0.06472863
1.33,1.71,1.727,0.1734,0.02246,0.04663853
1.71,2.15,0.9867,0.09781,0.01085,0.02368045
2.15,2.97,0.5613,0.04403,0.005613,0.0112251
2.97,4.02,0.2579,0.02116,0.002579,0.003869198
4.02,5.9,0.1025,0.008058,0.001025,0.001537598
5.9,7.09,0.05643,0.00631,0.0005643,0.0008464094
7.09,8.48,0.03009,0.004101,0.0003009,0.0004513688
8.48,11.0,0.01622,0.002124,0.0001622,0.0002433205
11.0,16.6,0.004475,0.0006985,4.475e-05,6.712029e-05
16.6,22.8,0.001556,0.0003241,1.556e-05,2.333785e-05
22.8,41.9,0.0005244,0.0001444,5.244e-06,7.865961e-06
1.0,1.33,2.023,0.2653,0.03035,0.05867895
1.33,1.71,1.353,0.1532,0.01759,0.03652348
1.71,2.15,1.153,0.1063,0.01268,0.02766076
2.15,2.97,0.6187,0.04587,0.006187,0.01237448
2.97,4.02,0.2853,0.02242,0.002853,0.004279993
4.02,5.9,0.1024,0.008206,0.001024,0.001535588
5.9,7.09,0.04832,0.005846,0.0004832,0.0007248629
7.09,8.48,0.03059,0.004131,0.0003059,0.0004589
8.48,11.0,0.0123,0.001879,0.000123,0.00018457
11.0,16.6,0.005781,0.0007916,5.781e-05,8.671613e-05
16.6,22.8,0.001368,0.0003112,1.368e-05,2.052311e-05
22.8,41.9,0.0003542,8.083e-05,3.542e-06,5.312585e-06
1.0,1.33,2.067,0.2716,0.03101,0.05994533
1.33,1.71,1.809,0.1797,0.02352,0.04884936
1.71,2.15,1.104,0.1053,0.01214,0.02649517
2.15,2.97,0.5861,0.04566,0.005861,0.01172277
2.97,4.02,0.2504,0.02059,0.002504,0.003755703
4.02,5.9,0.09681,0.007797,0.0009681,0.001452171
5.9,7.09,0.04957,0.00592,0.0004957,0.0007435623
7.09,8.48,0.02411,0.003674,0.0002411,0.0003615762
8.48,11.0,0.01596,0.002104,0.0001596,0.000239429
11.0,16.6,0.004733,0.0006983,4.733e-05,7.09966e-05
16.6,22.8,0.001376,0.0003108,1.376e-05,2.0643e-05
22.8,41.9,0.0005951,0.0001053,5.951e-06,8.926988e-06
1.0,1.33,2.004,0.2671,0.03006,0.05812449
1.33,1.71,1.467,0.1622,0.01907,0.03959836
1.71,2.15,1.052,0.09932,0.01157,0.02525233
2.15,2.97,0.5498,0.04406,0.005498,0.01099645
2.97,4.02,0.288,0.02237,0.00288,0.004319333
4.02,5.9,0.1151,0.008683,0.001151,0.001725989
5.9,7.09,0.055,0.006272,0.00055,0.0008249587
7.09,8.48,0.02702,0.003866,0.0002702,0.0004052612
8.48,11.0,0.01669,0.002181,0.0001669,0.0002503537
11.0,16.6,0.005505,0.001086,5.505e-05,8.257367e-05
16.6,22.8,0.001976,0.0003664,1.976e-05,2.964158e-05
22.8,41.9,0.000468,9.417e-05,4.68e-06,7.020517e-06
1.0,1.33,2.443,0.2945,0.03665,0.07085248
1.33,1.71,1.671,0.1706,0.02172,0.04510649
1.71,2.15,1.104,0.1045,0.01215,0.02650089
2.15,2.97,0.6008,0.04551,0.006008,0.0120155
2.97,4.02,0.2685,0.02153,0.002685,0.004027901
4.02,5.9,0.1146,0.00855,0.001146,0.001719452
5.9,7.09,0.05389,0.006066,0.0005389,0.0008083666
7.09,8.48,0.03223,0.004199,0.0003223,0.0004834286
8.48,11.0,0.01464,0.002026,0.0001464,0.0002195265
11.0,16.6,0.004825,0.0007208,4.825e-05,7.237746e-05
16.6,22.8,0.00173,0.000339,1.73e-05,2.595449e-05
22.8,41.9,0.0005069,9.99e-05,5.069e-06,7.603624e-06
1.0,1.33,2.271,0.2996,0.03407,0.06586187
1.33,1.71,1.468,0.1689,0.01909,0.03964549
1.71,2.15,1.043,0.1052,0.01148,0.0250381
2.15,2.97,0.5674,0.04539,0.005674,0.0113487
2.97,4.02,0.2645,0.02163,0.002645,0.003967407
4.02,5.9,0.1176,0.008652,0.001176,0.001764327
5.9,7.09,0.04968,0.00607,0.0004968,0.0007451842
7.09,8.48,0.03379,0.004348,0.0003379,0.0005068326
8.48,11.0,0.01057,0.001759,0.0001057,0.0001585373
11.0,16.6,0.005542,0.0007799,5.542e-05,8.313526e-05
16.6,22.8,0.001027,0.0002639,1.027e-05,1.540722e-05
22.8,41.9,0.0004929,9.534e-05,4.929e-06,7.393204e-06
1.0,1.33,2.535,0.2898,0.03802,0.0735021
1.33,1.71,1.649,0.1698,0.02144,0.04453422
1.71,2.15,1.138,0.1063,0.01252,0.02731705
2.15,2.97,0.618,0.04615,0.00618,0.01236038
2.97,4.02,0.3095,0.02276,0.003095,0.004642413
4.02,5.9,0.1039,0.008131,0.001039,0.001559098
5.9,7.09,0.05339,0.006059,0.0005339,0.0008008623
7.09,8.48,0.02938,0.004047,0.0002938,0.0004407174
8.48,11.0,0.01429,0.002003,0.0001429,0.0002143983
11.0,16.6,0.005071,0.0007283,5.071e-05,7.60701e-05
16.6,22.8,0.0006563,0.0002066,6.563e-06,9.844796e-06
22.8,41.9,0.000552,0.0001015,5.52e-06,8.279923e-06
1.0,1.33,2.698,0.2982,0.04047,0.07823484
1.33,1.71,1.503,0.1593,0.01953,0.04057249
1.71,2.15,1.333,0.1112,0.01467,0.03199808
2.15,2.97,0.6004,0.04478,0.006004,0.01200761
2.97,4.02,0.3536,0.02405,0.003536,0.005303343
4.02,5.9,0.1097,0.008331,0.001097,0.001645563
5.9,7.09,0.0529,0.006075,0.000529,0.0007934398
7.09,8.48,0.02675,0.003858,0.0002675,0.000401323
8.48,11.0,0.0121,0.001859,0.000121,0.0001815128
11.0,16.6,0.005533,0.0007811,5.533e-05,8.299635e-05
16.6,22.8,0.00113,0.0002842,1.13e-05,1.694805e-05
22.8,41.9,0.0005618,0.0001133,5.618e-06,8.427347e-06
1.0,1.33,2.329,0.2838,0.03494,0.06754798
1.33,1.71,1.375,0.1557,0.01787,0.0371243
1.71,2.15,0.9917,0.1014,0.01091,0.02380132
2.15,2.97,0.5815,0.04396,0.005815,0.01162981
2.97,4.02,0.2636,0.02139,0.002636,0.00395359
4.02,5.9,0.1015,0.007957,0.001015,0.00152295
5.9,7.09,0.0571,0.006308,0.000571,0.0008564262
7.09,8.48,0.02912,0.003979,0.0002912,0.0004367855
8.48,11.0,0.01665,0.002134,0.0001665,0.0002497272
11.0,16.6,0.005378,0.0007604,5.378e-05,8.066764e-05
16.6,22.8,0.001859,0.000357,1.859e-05,2.788083e-05
22.8,41.9,0.0003315,8.959e-05,3.315e-06,4.972824e-06
1.0,1.33,2.597,0.339,0.03896,0.07531698
1.33,1.71,1.65,0.1854,0.02145,0.04456004
1.71,2.15,1.138,0.1084,0.01252,0.02731596
2.15,2.97,0.4792,0.04177,0.004792,0.009584537
2.97,4.02,0.2869,0.0226,0.002869,0.00430319
4.02,5.9,0.1112,0.008564,0.001112,0.001667785
5.9,7.09,0.04946,0.00589,0.0004946,0.0007419586
7.09,8.48,0.02693,0.003914,0.0002693,0.0004039727
8.48,11.0,0.01436,0.002022,0.0001436,0.0002153487
11.0,16.6,0.00492,0.0007356,4.92e-05,7.379628e-05
16.6,22.8,0.001575,0.0003181,1.575e-05,2.36236e-05
22.8,41.9,0.000365,8.582e-05,3.65e-06,5.475197e-06
1.0,1.33,1.709,0.2745,0.02564,0.04957067
1.33,1.71,1.663,0.1952,0.02162,0.04491108
1.71,2.15,0.9382,0.1013,0.01032,0.02251727
2.15,2.97,0.6476,0.04896,0.006476,0.01295233
2.97,4.02,0.2785,0.02259,0.002785,0.004178213
4.02,5.9,0.101,0.008101,0.00101,0.001515286
5.9,7.09,0.04568,0.005695,0.0004568,0.0006852561
7.09,8.48,0.02453,0.003721,0.0002453,0.0003678995
8.48,11.0,0.01594,0.00212,0.0001594,0.0002390588
11.0,16.6,0.006118,0.0008166,6.118e-05,9.177613e-05
16.6,22.8,0.001908,0.0003651,1.908e-05,2.861798e-05
22.8,41.9,0.0003602,8.494e-05,3.602e-06,5.402455e-06
1.0,1.33,2.408,0.3643,0.03613,0.06984338
1.33,1.71,1.523,0.1831,0.0198,0.04111475
1.71,2.15,0.9003,0.1045,0.009903,0.02160686
2.15,2.97,0.5789,0.04681,0.005789,0.01157815
2.97,4.02,0.2818,0.02308,0.002818,0.004226556
4.02,5.9,0.09871,0.008121,0.0009871,0.001480618
5.9,7.09,0.029,0.004663,0.00029,0.0004349715
7.09,8.48,0.03058,0.004167,0.0003058,0.0004587708
8.48,11.0,0.016,0.002156,0.00016,0.0002399952
11.0,16.6,0.005998,0.000803,5.998e-05,8.997363e-05
16.6,22.8,0.001282,0.0003004,1.282e-05,1.922841e-05
22.8,41.9,0.0003755,8.608e-05,3.755e-06,5.633117e-06
1.0,1.33,2.402,0.3363,0.03603,0.06965793
1.33,1.71,1.692,0.1887,0.022,0.04568376
1.71,2.15,1.169,0.1147,0.01286,0.02804965
2.15,2.97,0.6582,0.04995,0.006582,0.01316425
2.97,4.02,0.2393,0.02108,0.002393,0.003588886
4.02,5.9,0.1076,0.008324,0.001076,0.001613762
5.9,7.09,0.04464,0.005679,0.0004464,0.0006695936
7.09,8.48,0.0245,0.003736,0.000245,0.000367452
8.48,11.0,0.01465,0.002059,0.0001465,0.0002197642
11.0,16.6,0.004882,0.0007421,4.882e-05,7.322951e-05
16.6,22.8,0.001881,0.0003555,1.881e-05,2.820996e-05
22.8,41.9,0.0004874,9.333e-05,4.874e-06,7.31155e-06
1.0,1.33,1.7,0.4178,0.0255,0.04929281
1.33,1.71,1.544,0.185,0.02007,0.04168635
1.71,2.15,0.9793,0.1017,0.01077,0.02350212
2.15,2.97,0.6039,0.04772,0.006039,0.01207847
